# frame percolation_dimension largest_cluster num_molecules
0 0 0 0
1 0 0 0
2 0 0 0
3 0 0 0
4 0 0 0
5 0 0 0
6 0 0 0
7 0 0 0
8 0 0 0
9 0 0 0
10 0 0 0
11 0 0 0
12 0 0 0
13 0 0 0
14 0 0 0
15 0 0 0
16 0 0 0
17 0 0 0
18 0 0 0
19 0 0 0
20 0 0 0
21 0 0 0
22 0 0 0
23 0 0 0
24 0 0 0
25 0 0 0
26 0 0 0
27 0 0 0
28 0 0 0
29 0 0 0
30 0 0 0
31 0 0 0
32 0 0 0
33 0 0 0
34 0 0 0
35 0 0 0
36 0 0 0
37 0 0 0
38 0 0 0
39 0 0 0
40 0 0 0
41 0 0 0
42 0 0 0
43 0 0 0
44 0 0 0
45 0 0 0
46 0 0 0
47 0 0 0
48 0 0 0
49 0 0 0
50 0 0 0
51 0 0 0
52 0 0 0
53 0 0 0
54 0 0 0
55 0 0 0
56 0 0 0
57 0 0 0
58 0 0 0
59 0 0 0
60 0 0 0
61 1 10454 10486
62 1 12346 10397
63 1 14292 10300
64 1 14486 10202
65 1 14898 10120
66 1 15300 10018
67 1 15898 9921
68 1 16384 9827
69 1 16778 9748
70 1 17588 9660
71 1 17810 9587
72 1 18104 9509
73 1 19524 9427
74 1 20046 9335
75 2 20444 9246
76 2 20734 9160
77 2 21116 9085
78 2 21330 9010
79 3 21580 8931
80 3 21822 8857
81 3 22122 8795
82 3 22360 8727
83 3 23050 8662
84 3 23290 8594
85 3 23464 8526
86 3 23788 8460
87 3 24878 8397
88 3 25226 8332
89 3 25530 8261
90 3 25880 8191
91 3 26172 8138
92 3 26648 8090
93 3 26828 8034
94 3 27050 7968
95 3 27458 7908
96 3 27648 7864
97 3 28022 7809
98 3 28460 7761
99 3 28860 7707
100 3 29416 7651
101 3 29728 7601
102 3 29916 7552
103 3 30178 7493
104 3 30410 7434
105 3 30662 7381
106 3 30756 7336
107 3 30940 7282
108 3 31358 7236
109 3 31582 7194
110 3 31722 7148
111 3 31828 7102
112 3 32102 7052
113 3 32272 7005
114 3 32374 6947
115 3 32538 6899
116 3 32630 6860
117 3 32720 6816
118 3 32786 6780
119 3 32992 6738
120 3 33264 6701
121 3 33500 6649
122 3 33662 6609
123 3 33834 6576
124 3 34104 6543
125 3 34210 6508
126 3 34394 6469
127 3 34642 6426
128 3 34726 6387
129 3 35122 6340
130 3 35326 6310
131 3 35820 6267
132 3 35924 6232
133 3 36040 6196
134 3 36148 6166
135 3 36178 6142
136 3 36302 6110
137 3 36432 6075
138 3 36540 6053
139 3 36606 6021
140 3 36652 5998
141 3 36966 5959
142 3 37020 5934
143 3 37132 5906
144 3 37294 5879
145 3 37466 5850
146 3 37706 5809
147 3 37928 5784
148 3 38044 5761
149 3 38160 5726
150 3 38390 5697
151 3 38586 5666
152 3 38718 5641
153 3 38864 5607
154 3 38936 5580
155 3 39094 5551
156 3 39144 5531
157 3 39374 5505
158 3 39646 5465
159 3 39740 5429
160 3 39988 5394
161 3 40084 5373
162 3 40154 5350
163 3 40240 5326
164 3 40370 5300
165 3 40422 5282
166 3 40454 5264
167 3 40548 5244
168 3 40608 5234
169 3 40664 5220
170 3 40786 5196
171 3 40940 5166
172 3 41062 5149
173 3 41132 5121
174 3 41168 5109
175 3 41340 5090
176 3 41406 5069
177 3 41468 5049
178 3 41538 5029
179 3 41598 5004
180 3 41652 4990
181 3 41686 4977
182 3 41790 4959
183 3 41832 4939
184 3 41864 4918
185 3 41900 4904
186 3 41948 4889
187 3 42112 4869
188 3 42178 4850
189 3 42282 4831
190 3 42340 4819
191 3 42404 4805
192 3 42512 4786
193 3 42550 4767
194 3 42602 4752
195 3 42640 4739
196 3 42716 4725
197 3 42838 4706
