# frame percolation_dimension largest_cluster num_molecules
0 0 0 0
1 0 0 0
2 0 0 0
3 0 0 0
4 0 0 0
5 0 0 0
6 0 0 0
7 0 0 0
8 0 0 0
9 0 0 0
10 0 0 0
11 0 0 0
12 0 0 0
13 0 0 0
14 0 0 0
15 0 0 0
16 0 0 0
17 0 0 0
18 0 0 0
19 0 0 0
20 0 0 0
21 0 0 0
22 0 0 0
23 0 0 0
24 0 0 0
25 0 0 0
26 0 0 0
27 0 0 0
28 0 0 0
29 0 0 0
30 0 0 0
31 0 0 0
32 0 0 0
33 0 0 0
34 0 0 0
35 0 0 0
36 0 0 0
37 0 0 0
38 0 0 0
39 0 0 0
40 0 0 0
41 0 0 0
42 0 0 0
43 0 0 0
44 0 0 0
45 0 0 0
46 0 0 0
47 0 0 0
48 0 0 0
49 0 0 0
50 0 0 0
51 0 0 0
52 0 0 0
53 1 15328 8588
54 1 16830 8499
55 1 18037 8387
56 1 18595 8280
57 1 19329 8184
58 2 19669 8090
59 2 20241 7995
60 2 20657 7914
61 3 21655 7819
62 3 22099 7728
63 3 22502 7637
64 3 22949 7555
65 3 23177 7479
66 3 23586 7404
67 3 24002 7312
68 3 24495 7237
69 3 24792 7145
70 3 25186 7067
71 3 26654 6968
72 3 27724 6892
73 3 28172 6818
74 3 28837 6744
75 3 29226 6660
76 3 29655 6581
77 3 29990 6499
78 3 30499 6419
79 3 31057 6343
80 3 31449 6265
81 3 31774 6201
82 3 32218 6141
83 3 32693 6088
84 3 32932 6040
85 3 33331 5970
86 3 33886 5904
87 3 34338 5842
88 3 34527 5782
89 3 34783 5712
90 3 34974 5656
91 3 35267 5604
92 3 35639 5552
93 3 35914 5499
94 3 36085 5450
95 3 36372 5398
96 3 36544 5359
97 3 36807 5317
98 3 37046 5257
99 3 37802 5210
100 3 38003 5160
101 3 38384 5109
102 3 38614 5056
103 3 38746 5007
104 3 38857 4972
105 3 39083 4934
106 3 39411 4892
107 3 39722 4853
108 3 39937 4803
109 3 40103 4769
110 3 40340 4730
111 3 40497 4698
112 3 40699 4656
113 3 41010 4623
114 3 41381 4585
115 3 41591 4543
116 3 41688 4511
117 3 41883 4483
118 3 42076 4438
119 3 42585 4409
120 3 42757 4381
121 3 42869 4353
122 3 43026 4325
123 3 43266 4291
124 3 43331 4269
125 3 43558 4234
126 3 43694 4206
127 3 43852 4181
128 3 44009 4146
129 3 44170 4119
130 3 44306 4089
131 3 44485 4056
132 3 44635 4030
133 3 44786 3995
134 3 44973 3976
135 3 45060 3954
136 3 45110 3938
137 3 45193 3919
138 3 45297 3898
139 3 45443 3867
140 3 45547 3846
141 3 45669 3824
142 3 45727 3804
143 3 45780 3792
144 3 45909 3765
145 3 46076 3743
146 3 46172 3715
147 3 46348 3690
148 3 46437 3671
149 3 46569 3651
150 3 46758 3628
151 3 46835 3606
152 3 46898 3590
153 3 46938 3572
154 3 47066 3555
155 3 47103 3543
156 3 47219 3524
157 3 47329 3503
158 3 47391 3489
159 3 47539 3462
160 3 47590 3444
161 3 47670 3423
162 3 47831 3396
163 3 47925 3378
164 3 48006 3358
165 3 48089 3340
166 3 48117 3332
167 3 48197 3316
168 3 48277 3302
169 3 48372 3278
170 3 48517 3259
171 3 48655 3239
172 3 48749 3223
173 3 48843 3200
174 3 48917 3186
175 3 48984 3172
176 3 49060 3158
177 3 49099 3151
178 3 49140 3135
179 3 49223 3121
180 3 49268 3110
181 3 49297 3100
182 3 49459 3082
183 3 49560 3062
184 3 49594 3049
185 3 49662 3035
186 3 49708 3026
187 3 49764 3010
188 3 49854 2988
189 3 49945 2973
190 3 50090 2956
191 3 50107 2947
192 3 50160 2935
193 3 50206 2925
194 3 50275 2914
195 3 50340 2897
196 3 50389 2886
