# frame percolation_dimension largest_cluster num_molecules
0 0 0 0
1 0 0 0
2 0 0 0
3 0 0 0
4 0 0 0
5 0 0 0
6 0 0 0
7 0 0 0
8 0 0 0
9 0 0 0
10 0 0 0
11 0 0 0
12 0 0 0
13 0 0 0
14 0 0 0
15 0 0 0
16 0 0 0
17 0 0 0
18 0 0 0
19 0 0 0
20 0 0 0
21 0 0 0
22 0 0 0
23 0 0 0
24 0 0 0
25 0 0 0
26 0 0 0
27 0 0 0
28 0 0 0
29 0 0 0
30 0 0 0
31 0 0 0
32 0 0 0
33 0 0 0
34 0 0 0
35 0 0 0
36 0 0 0
37 0 0 0
38 0 0 0
39 0 0 0
40 0 0 0
41 0 0 0
42 0 0 0
43 0 0 0
44 0 0 0
45 0 0 0
46 0 0 0
47 1 2615 7671
48 1 2691 7561
49 2 14061 7462
50 2 14504 7370
51 2 14987 7256
52 3 15894 7163
53 3 18777 7071
54 3 19151 6970
55 3 19946 6865
56 3 20303 6774
57 3 20734 6681
58 3 21820 6595
59 3 22343 6506
60 3 23012 6409
61 3 23575 6324
62 3 23972 6235
63 3 24278 6153
64 3 24517 6080
65 3 25052 6004
66 3 25530 5930
67 3 26716 5847
68 3 27129 5779
69 3 27426 5702
70 3 28012 5632
71 3 28235 5549
72 3 29457 5475
73 3 29697 5413
74 3 30173 5332
75 3 30542 5263
76 3 30945 5208
77 3 31523 5146
78 3 32853 5065
79 3 33292 5014
80 3 33719 4943
81 3 34108 4881
82 3 34503 4828
83 3 34990 4765
84 3 35436 4705
85 3 35921 4632
86 3 36373 4581
87 3 36735 4534
88 3 37172 4480
89 3 37507 4426
90 3 37980 4372
91 3 38269 4320
92 3 38597 4269
93 3 38996 4225
94 3 39203 4196
95 3 39619 4149
96 3 39753 4110
97 3 40042 4059
98 3 40187 4021
99 3 40427 3981
100 3 40801 3934
101 3 41349 3885
102 3 41623 3847
103 3 41772 3820
104 3 41995 3787
105 3 42197 3743
106 3 42322 3711
107 3 42606 3666
108 3 43082 3637
109 3 43154 3617
110 3 43244 3592
111 3 43410 3565
112 3 43547 3526
113 3 43743 3496
114 3 43948 3467
115 3 44189 3435
116 3 44267 3411
117 3 44514 3390
118 3 44656 3365
119 3 44860 3334
120 3 45067 3303
121 3 45227 3273
122 3 45388 3241
123 3 45679 3205
124 3 45887 3168
125 3 46067 3142
126 3 46253 3116
127 3 46475 3091
128 3 46604 3069
129 3 46754 3045
130 3 46898 3024
131 3 47038 2999
132 3 47215 2975
133 3 47336 2953
134 3 47418 2934
135 3 47539 2912
136 3 47635 2886
137 3 47772 2853
138 3 47974 2824
139 3 48047 2800
140 3 48340 2772
141 3 48474 2748
142 3 48555 2727
143 3 48681 2697
144 3 48752 2677
145 3 48936 2652
146 3 49128 2633
147 3 49327 2612
148 3 49389 2595
149 3 49553 2568
150 3 49669 2545
151 3 49795 2516
152 3 49880 2501
153 3 50016 2480
154 3 50071 2466
155 3 50151 2453
156 3 50241 2439
157 3 50286 2426
158 3 50427 2403
159 3 50492 2392
160 3 50563 2382
161 3 50816 2367
162 3 50851 2361
163 3 50935 2351
164 3 51092 2334
165 3 51174 2318
166 3 51200 2309
167 3 51261 2293
168 3 51337 2278
169 3 51464 2261
170 3 51563 2250
171 3 51621 2239
172 3 51774 2227
173 3 51888 2209
174 3 52012 2191
175 3 52068 2181
176 3 52198 2172
177 3 52285 2158
178 3 52320 2144
179 3 52375 2130
180 3 52456 2115
181 3 52544 2100
182 3 52577 2092
183 3 52608 2084
184 3 52667 2070
185 3 52714 2059
186 3 52753 2051
187 3 52791 2039
188 3 52856 2028
189 3 52941 2010
190 3 52990 2001
191 3 53151 1984
192 3 53336 1967
193 3 53387 1950
194 3 53452 1937
