0,0
505,1
274,2
1187,3
734,4
32,5
343,6
124,7
54,8
193,9
168,10
16,11
92,12
54,13
32,14
54,15
51,16
10,17
26,18
18,19
9,20
7,21
22,22
4,23
9,24
3,25
3,26
6,27
3,28
2,29
3,30
3,31
0,32
4,33
1,34
2,35
0,36
2,37
0,38
0,39
0,40
1,41
0,42
1,43
0,44
2,45
0,46
0,47
0,48
0,49
0,50
0,51
1,52
1,53
0,54
0,55
1,56
0,57
1,58
