frame thiol_conv ene_conv
0 0.0006080259424402 0.0000000000000000
1 0.0054722334819619 0.0046615322253749
2 0.0097790839075801 0.0090190514795297
3 0.0138832590190515 0.0131738954195380
4 0.0180887717875963 0.0173794081880827
5 0.0221929468990677 0.0213315768139440
6 0.0260437778678557 0.0252837454398054
7 0.0299959464937171 0.0293372517227402
8 0.0342014592622618 0.0333400891771383
9 0.0374949331171464 0.0367349006890960
10 0.0418524523713012 0.0410924199432509
11 0.0461086339683826 0.0455006080259425
12 0.0497567896230239 0.0490474260235103
13 0.0533542764491285 0.0524422375354682
14 0.0572051074179165 0.0566477503040129
15 0.0609546007296311 0.0602959059586542
16 0.0647040940413458 0.0639947304418322
17 0.0678962302391569 0.0673388731252533
18 0.0714430482367248 0.0705310093230644
19 0.0751925415484394 0.0745845156059992
20 0.0787393595460073 0.0780299959464937
21 0.0826915281718686 0.0817794892582083
22 0.0859850020267532 0.0853769760843129
23 0.0896838265099311 0.0891264693960275
24 0.0931293068504256 0.0923692744223753
25 0.0963721118767734 0.0958147547628699
26 0.0997162545601946 0.0990575597892177
27 0.1031110660721524 0.1025537089582489
28 0.1068098905553304 0.1056951763275233
29 0.1105087150385083 0.1097486826104580
30 0.1144608836643697 0.1137008512363195
31 0.1179063640048642 0.1170449939197405
32 0.1215545196595055 0.1209464937170652
33 0.1246453182002432 0.1242906364004864
34 0.1283441426834212 0.1278374543980543
35 0.1320429671665991 0.1311309282529388
36 0.1351337657073368 0.1342217267936765
37 0.1386805837049048 0.1380725577624645
38 0.1418727199027159 0.1411633563032023
39 0.1450648561005270 0.1440514795297932
40 0.1486623429266315 0.1476489663558979
41 0.1513984596676125 0.1507904337251723
42 0.1547426023510337 0.1537798946088367
43 0.1579347385488448 0.1571240372922578
44 0.1619375760032428 0.1611268747466559
45 0.1652310498581273 0.1642176732873936
46 0.1686765301986218 0.1680178354276449
47 0.1718686663964329 0.1710579651398459
48 0.1752634779083908 0.1746047831374139
49 0.1782529387920552 0.1777462505066882
50 0.1809890555330361 0.1801276854479125
51 0.1845358735306040 0.1836238346169436
52 0.1873226591001216 0.1864106201864613
53 0.1911228212403729 0.1900587758411025
54 0.1940109444669639 0.1932002432103770
55 0.1974057559789217 0.1966963923794082
56 0.2007498986623429 0.1998885285772193
57 0.2040940413457640 0.2033340089177138
58 0.2064248074584516 0.2058167815160113
59 0.2094649371706526 0.2087555735711391
60 0.2133157681394406 0.2117450344548034
61 0.2157985407377382 0.2146838265099311
62 0.2181293068504256 0.2172172679367653
63 0.2207640859343332 0.2199533846777463
64 0.2242602351033645 0.2235002026753141
65 0.2278070531009323 0.2268443453587353
66 0.2318605593838671 0.2306951763275233
67 0.2352047020672882 0.2344446696392379
68 0.2380421564653425 0.2372821240372922
69 0.2409809485204703 0.2401195784353466
70 0.2437170652614512 0.2427543575192541
71 0.2472638832590190 0.2463518443453587
72 0.2502026753141467 0.2492906364004864
73 0.2532934738548844 0.2524321037697609
74 0.2558269152817186 0.2550162140251317
75 0.2593230644507499 0.2586137008512364
76 0.2626165383056344 0.2615018240778273
77 0.2657580056749088 0.2644406161329550
78 0.2688994730441833 0.2677340899878394
79 0.2714835832995541 0.2707235508715039
80 0.2741183623834617 0.2731556546412647
81 0.2771078232671260 0.2759931090393191
82 0.2797932711795703 0.2788305634373733
83 0.2830867450344549 0.2820733684637211
84 0.2858228617754357 0.2845561410620187
85 0.2886603161734901 0.2877482772598298
86 0.2920044588569112 0.2909404134576409
87 0.2941325496554520 0.2931698419132550
88 0.2966153222537495 0.2959566274827726
89 0.2995034454803405 0.2986420753952168
90 0.3027969193352250 0.3016315362788813
91 0.3053810295905959 0.3040636400486421
92 0.3075597892176732 0.3065970814754763
93 0.3101945683015809 0.3089785164167005
94 0.3129306850425618 0.3117146331576814
95 0.3153121199837859 0.3145014187271991
96 0.3184535873530604 0.3174908796108634
97 0.3212403729225780 0.3203283340089177
98 0.3239258208350223 0.3228617754357519
99 0.3266619375760033 0.3255472233481962
100 0.3296007296311310 0.3281820024321037
101 0.3317794892582083 0.3309181191730847
102 0.3346676124847994 0.3334515605999190
103 0.3370490474260235 0.3359343331982164
104 0.3396331576813945 0.3384677746250506
105 0.3419132549655451 0.3408998783948115
106 0.3445480340494528 0.3436359951357925
107 0.3468788001621402 0.3457640859343332
108 0.3498175922172679 0.3490068909606809
109 0.3524017024726388 0.3516416700445886
110 0.3549351438994730 0.3543271179570329
111 0.3575192541548440 0.3567085528982570
112 0.3594446696392379 0.3588873125253345
113 0.3621807863802189 0.3611674098094853
114 0.3645115524929063 0.3634475070936360
115 0.3675010133765707 0.3665889744629104
116 0.3699331171463316 0.3690717470612079
117 0.3722638832590190 0.3710985002026753
118 0.3746453182002432 0.3734292663153628
119 0.3769760843129307 0.3758107012565870
120 0.3794081880826915 0.3785974868261046
121 0.3820429671665991 0.3805735711390352
122 0.3839683826509931 0.3829550060802595
123 0.3861978111066072 0.3851337657073368
124 0.3880725577624645 0.3868058370490475
125 0.3903526550466153 0.3893392784758817
126 0.3927340899878394 0.3916700445885691
127 0.3954702067288204 0.3940008107012566
128 0.3974969598702878 0.3962809079854074
129 0.3997770571544386 0.3986623429266315
130 0.4019558167815160 0.4006890960680989
131 0.4041852452371301 0.4029185245237130
132 0.4065160113498176 0.4054519659505472
133 0.4089481151195784 0.4077320632346980
134 0.4109241994325091 0.4098094852047021
135 0.4131536278881233 0.4122415889744629
136 0.4151297122010539 0.4140656668017836
137 0.4170551276854479 0.4160417511147142
138 0.4188285366842318 0.4179671665991083
139 0.4201965950547223 0.4194872314552087
140 0.4225273611674099 0.4212099716254560
141 0.4247061207944872 0.4231860559383867
142 0.4268848804215647 0.4253648155654641
143 0.4287596270774220 0.4274422375354682
144 0.4310903931901094 0.4298743413052291
145 0.4332184839886501 0.4317490879610864
146 0.4355492501013376 0.4342825293879206
147 0.4374746655857317 0.4364612890149979
148 0.4392987434130523 0.4382853668423186
149 0.4413761653830564 0.4405147952979327
150 0.4436562626672071 0.4426428860964734
151 0.4457843534657479 0.4442642886096474
152 0.4474564248074584 0.4462910417511147
153 0.4494325091203891 0.4484191325496555
154 0.4518139440616133 0.4503445480340494
155 0.4538913660316174 0.4526246453182002
156 0.4552594244021079 0.4538406972030806
157 0.4574381840291852 0.4562221321443048
158 0.4593129306850425 0.4581475476286988
159 0.4614410214835833 0.4602249695987028
160 0.4636704499391974 0.4624543980543170
161 0.4655958654235914 0.4645824888528577
162 0.4678252938792055 0.4666599108228617
163 0.4699533846777463 0.4688893392784759
164 0.4723854884475071 0.4708654235914066
165 0.4742095662748277 0.4730441832184840
166 0.4757802999594649 0.4745135792460479
167 0.4779083907580057 0.4766923388731252
168 0.4793271179570329 0.4783137413862991
169 0.4810498581272801 0.4798338062423997
170 0.4824685853263072 0.4815565464126469
171 0.4842926631536278 0.4831272800972841
172 0.4863194162950952 0.4852047020672882
173 0.4878901499797325 0.4866740980948521
174 0.4895622213214430 0.4880421564653425
175 0.4908289420348602 0.4897648966355898
176 0.4928050263477909 0.4910316173490069
177 0.4942744223753547 0.4929063640048642
178 0.4960478313741387 0.4944264288609648
179 0.4975678962302391 0.4963011755168221
180 0.4996453182002432 0.4986319416295095
181 0.5016214025131739 0.5004560194568302
182 0.5038001621402513 0.5023814349412241
183 0.5063336035670856 0.5047628698824483
184 0.5074483177948925 0.5062322659100121
185 0.5088670449939197 0.5078536684231860
186 0.5106404539927036 0.5091710579651398
187 0.5128192136197811 0.5115018240778273
188 0.5148459667612485 0.5134779083907580
189 0.5163153627888124 0.5149473044183219
190 0.5179367653019862 0.5166193757600324
191 0.5196595054722335 0.5185447912444264
192 0.5213822456424808 0.5202675314146736
193 0.5233583299554114 0.5220916092419943
194 0.5253344142683420 0.5239663558978516
195 0.5266011349817592 0.5254357519254155
196 0.5282225374949332 0.5270571544385894
197 0.5296412646939603 0.5285265504661532
198 0.5312626672071341 0.5299959464937171
199 0.5324787190920146 0.5314146736927442
200 0.5338974462910417 0.5328840697203081
201 0.5353161734900689 0.5341507904337252
202 0.5367349006890960 0.5357215241183624
203 0.5382042967166599 0.5371909201459262
204 0.5395216862586136 0.5383056343737334
205 0.5406870693149575 0.5396230239156871
206 0.5420551276854479 0.5408390758005674
207 0.5437271990271585 0.5423591406566680
208 0.5452472638832591 0.5443352249695987
209 0.5465646534252129 0.5453486015403324
210 0.5481353871098500 0.5467166599108229
211 0.5498074584515606 0.5483887312525335
212 0.5514795297932712 0.5500101337657073
213 0.5529489258208351 0.5516822051074179
214 0.5545703283340089 0.5531516011349817
215 0.5560903931901094 0.5548236724766924
216 0.5577624645318200 0.5564450749898662
217 0.5595865423591406 0.5577117957032833
218 0.5613092825293879 0.5592825293879206
219 0.5630320226996353 0.5611066072152412
220 0.5653627888123227 0.5635893798135387
221 0.5667815160113499 0.5651601134981759
222 0.5681495743818403 0.5665281718686663
223 0.5695176327523308 0.5680989055533037
224 0.5712403729225780 0.5698216457235509
225 0.5721524118362383 0.5706830158086744
226 0.5734698013781921 0.5721017430077017
227 0.5748378597486826 0.5735204702067288
228 0.5760032428050263 0.5745338467774626
229 0.5775739764896636 0.5754458856911229
230 0.5786380218889340 0.5772192946899068
231 0.5799047426023510 0.5784353465747871
232 0.5817794892582083 0.5803607620591812
233 0.5828942034860154 0.5817794892582083
234 0.5841102553708959 0.5829448723145521
235 0.5852756384272395 0.5838569112282124
236 0.5867957032833401 0.5853263072557762
237 0.5881130928252939 0.5866436967977300
238 0.5890758005674909 0.5880624239967571
239 0.5906972030806648 0.5893291447101743
240 0.5918625861370086 0.5903931901094447
241 0.5929773003648156 0.5913558978516417
242 0.5942440210782327 0.5926732873935955
243 0.5954600729631131 0.5937880016214026
244 0.5969801378192137 0.5949027158492095
245 0.5979428455614106 0.5958147547628698
246 0.5991588974462910 0.5974361572760438
247 0.6002736116740981 0.5983988650182408
248 0.6013883259019052 0.5996149169031212
249 0.6021990271584921 0.6007296311309283
250 0.6035164167004459 0.6019963518443454
251 0.6047324685853264 0.6032630725577625
252 0.6058978516416700 0.6046817997567897
253 0.6073165788406972 0.6058471828131333
254 0.6086339683826509 0.6071139035265505
255 0.6096980137819213 0.6083806242399676
256 0.6111167409809486 0.6097993514389948
257 0.6124341305229023 0.6111167409809486
258 0.6136501824077827 0.6125354681799757
259 0.6146635589785164 0.6135995135792460
260 0.6157782732063235 0.6147648966355899
261 0.6165889744629105 0.6155249290636400
262 0.6175516822051075 0.6164369679773003
263 0.6184130522902310 0.6172476692338873
264 0.6195277665180381 0.6182103769760843
265 0.6207438184029186 0.6195277665180381
266 0.6220612079448723 0.6204904742602351
267 0.6231759221726794 0.6217571949736522
268 0.6243413052290231 0.6227199027158492
269 0.6252533441426834 0.6239866234292664
270 0.6266720713417107 0.6251520064856100
271 0.6279894608836644 0.6262667207134172
272 0.6292561815970814 0.6273814349412241
273 0.6306749087961087 0.6285974868261046
274 0.6317896230239157 0.6301175516822051
275 0.6331070125658695 0.6314856100526955
276 0.6341203891366032 0.6321949736522092
277 0.6349817592217268 0.6334616943656263
278 0.6360964734495338 0.6343737332792866
279 0.6372618565058776 0.6355391163356303
280 0.6380725577624645 0.6366031617349006
281 0.6390352655046616 0.6375152006485609
282 0.6402006485610052 0.6386299148763681
283 0.6411633563032022 0.6397446291041751
284 0.6419233887312525 0.6404033238751521
285 0.6430887717875963 0.6413153627888124
286 0.6438994730441832 0.6422274017024726
287 0.6451661937576003 0.6432914471017430
288 0.6464835832995541 0.6447608431293068
289 0.6473449533846778 0.6455715443858938
290 0.6483583299554114 0.6468382650993110
291 0.6496250506688286 0.6478009728415079
292 0.6510437778678557 0.6490170247263883
293 0.6519558167815160 0.6500304012971221
294 0.6527158492095663 0.6510437778678557
295 0.6534758816376165 0.6518544791244427
296 0.6545905958654237 0.6530705310093230
297 0.6556039724361573 0.6537798946088367
298 0.6568706931495744 0.6550972841507905
299 0.6576307255776246 0.6559079854073774
300 0.6584920956627482 0.6571747061207944
301 0.6598094852047021 0.6582387515200648
302 0.6613295500608025 0.6597081475476287
303 0.6617349006890960 0.6605188488042156
304 0.6626976084312930 0.6614815565464127
305 0.6637109850020267 0.6620389136603162
306 0.6646736927442238 0.6632549655451966
307 0.6659910822861775 0.6643190109444670
308 0.6670044588569113 0.6654337251722739
309 0.6677644912849615 0.6662950952573976
310 0.6688285366842319 0.6671057965139846
311 0.6698925820835022 0.6679671665991083
312 0.6709059586542359 0.6689298743413052
313 0.6714633157681394 0.6696899067693555
314 0.6727807053100932 0.6709059586542359
315 0.6737434130522902 0.6720206728820430
316 0.6748074584515606 0.6729327117957034
317 0.6760741791649777 0.6739460883664370
318 0.6768848804215646 0.6750608025942439
319 0.6776955816781516 0.6758208350222943
320 0.6787596270774220 0.6770368869071748
321 0.6800263477908390 0.6779995946493718
322 0.6810397243615728 0.6794689906769356
323 0.6821037697608432 0.6805330360762059
324 0.6827117957032833 0.6810903931901094
325 0.6836238346169436 0.6818504256181597
326 0.6842318605593838 0.6825597892176734
327 0.6846878800162139 0.6832691528171868
328 0.6853972436157276 0.6839785164167005
329 0.6864106201864613 0.6849918929874341
330 0.6872213214430483 0.6856505877584110
331 0.6881333603567086 0.6863599513579246
332 0.6892987434130523 0.6873733279286582
333 0.6902107823267126 0.6885893798135387
334 0.6912241588974464 0.6896534252128090
335 0.6919841913254965 0.6903627888123227
336 0.6928962302391568 0.6912748277259830
337 0.6936055938386705 0.6916801783542765
338 0.6941122821240373 0.6925415484394001
339 0.6949736522091610 0.6932002432103770
340 0.6959870287798946 0.6940616132955006
341 0.6967977300364816 0.6949736522091610
342 0.6977097689501419 0.6958350222942846
343 0.6986724766923389 0.6967470612079449
344 0.6996858532630725 0.6978111066072152
345 0.7006992298338062 0.6987231455208756
346 0.7012565869477098 0.6993818402918525
347 0.7019659505472233 0.7001418727199027
348 0.7029286582894203 0.7010032428050263
349 0.7037900283745440 0.7018646128901500
350 0.7049047426023510 0.7029286582894203
351 0.7057661126874747 0.7036380218889340
352 0.7065768139440616 0.7044487231455209
353 0.7075901905147953 0.7055127685447913
354 0.7084515605999189 0.7060701256586948
355 0.7094649371706526 0.7072355087150385
356 0.7102249695987028 0.7081475476286988
357 0.7106809890555330 0.7088062423996757
358 0.7111876773408998 0.7094142683421159
359 0.7121503850830968 0.7102249695987028
360 0.7126570733684637 0.7108836643696798
361 0.7134171057965140 0.7117450344548034
362 0.7144811511957844 0.7127584110255372
363 0.7151398459667613 0.7132650993109040
364 0.7163052290231050 0.7143291447101743
365 0.7169132549655453 0.7151398459667613
366 0.7177746250506688 0.7157478719092014
367 0.7186866639643291 0.7164065666801784
368 0.7192946899067694 0.7172679367653020
369 0.7200547223348196 0.7178759627077422
370 0.7207134171057965 0.7184839886501824
371 0.7214734495338468 0.7191933522496960
372 0.7217267936765301 0.7197507093635995
373 0.7223854884475072 0.7206120794487232
374 0.7233481961897041 0.7211187677340900
375 0.7238548844750710 0.7220814754762870
376 0.7247162545601946 0.7227401702472639
377 0.7254256181597081 0.7234495338467775
378 0.7259323064450750 0.7243615727604378
379 0.7265910012160519 0.7250202675314147
380 0.7273510336441021 0.7254256181597081
381 0.7279083907580057 0.7260843129306851
382 0.7285670855289825 0.7266923388731252
383 0.7291244426428861 0.7271990271584921
384 0.7295804620997163 0.7277563842723956
385 0.7305938386704499 0.7283644102148359
386 0.7313538710985001 0.7294791244426428
387 0.7319618970409404 0.7299351438994730
388 0.7325699229833806 0.7306445074989867
389 0.7334819618970410 0.7315058775841102
390 0.7338873125253345 0.7319618970409404
391 0.7348500202675314 0.7328232671260640
392 0.7355593838670450 0.7336339683826509
393 0.7363194162950952 0.7342926631536280
394 0.7369781110660721 0.7350526955816781
395 0.7377888123226590 0.7356607215241184
396 0.7387008512363193 0.7366234292663154
397 0.7390048642075395 0.7372821240372922
398 0.7395622213214430 0.7374847993514391
399 0.7399169031211998 0.7381434941224159
400 0.7406262667207134 0.7388528577219295
401 0.7413862991487636 0.7394102148358330
402 0.7418929874341305 0.7399675719497365
403 0.7423996757194974 0.7405755978921768
404 0.7427543575192541 0.7413356303202270
405 0.7434130522902310 0.7416903121199838
406 0.7438690717470612 0.7422476692338873
407 0.7444770976895014 0.7427543575192541
408 0.7449837859748683 0.7437170652614511
409 0.7456424807458452 0.7439197405755980
410 0.7460478313741385 0.7441224158897446
411 0.7465038508309687 0.7447304418321848
412 0.7470105391163356 0.7452371301175517
413 0.7476692338873125 0.7457944872314552
414 0.7479732468585326 0.7462505066882854
415 0.7486826104580462 0.7468585326307255
416 0.7491386299148763 0.7471118767734091
417 0.7497466558573166 0.7478719092014592
418 0.7501520064856101 0.7484799351438995
419 0.7508107012565870 0.7491386299148763
420 0.7512667207134172 0.7494933117146332
421 0.7518240778273206 0.7500000000000000
422 0.7522294284556141 0.7505573571139035
423 0.7525841102553709 0.7509120389136603
424 0.7532934738548844 0.7515200648561006
425 0.7539521686258613 0.7521787596270775
426 0.7544081880826915 0.7526854479124443
427 0.7552188893392785 0.7533948115119579
428 0.7557762464531820 0.7539521686258613
429 0.7562829347385489 0.7542561815970814
430 0.7568402918524524 0.7549655451965951
431 0.7573469801378192 0.7556242399675719
432 0.7581576813944062 0.7561815970814755
433 0.7587150385083097 0.7566376165383056
434 0.7596270774219700 0.7572456424807459
435 0.7601337657073368 0.7579043372517227
436 0.7605897851641670 0.7586137008512364
437 0.7610964734495338 0.7592217267936765
438 0.7617044993919740 0.7599310903931902
439 0.7625152006485610 0.7603364410214836
440 0.7631738954195380 0.7608937981353872
441 0.7637312525334414 0.7618565058775841
