<<<<<<< Updated upstream
frame thiol_conversion ene_conversion
0 0.0008108655990269886 0.00466720779220775
1 0.005574700993310366 0.015269886363636354
2 0.010439894587472076 0.026379870129870087
3 0.013734036083519197 0.03728693181818177
4 0.01804175957834986 0.04667207792207795
5 0.022805594972633236 0.058187905844155896
6 0.02620109466855869 0.06828327922077926
7 0.030103385363875912 0.07848011363636365
8 0.034411108858706685 0.08842329545454541
9 0.03851611595378068 0.0975040584415584
10 0.04221569024934113 0.10724431818181823
11 0.045965943644840856 0.11652800324675328
12 0.05002027163997569 0.1257102272727273
13 0.05463206973444157 0.13595779220779225
14 0.058635718629637124 0.14483563311688308
15 0.06233529292519768 0.15447443181818177
16 0.06628826272045407 0.16345373376623373
17 0.07013987431583213 0.17167207792207795
18 0.07439691871072374 0.1812094155844156
19 0.07784309750658824 0.19034090909090906
20 0.08184674640178391 0.19932021103896103
21 0.08635718629637135 0.20824878246753242
22 0.09046219339144534 0.21590909090909094
23 0.09492195418609362 0.22534496753246758
24 0.09867220758159334 0.23386769480519476
25 0.10201702817757952 0.24228896103896103
26 0.10561524427326174 0.24989853896103897
27 0.10977093046827491 0.2579646915584416
28 0.11347050476383536 0.2667410714285714
29 0.11696736265963914 0.274807224025974
30 0.12147780255422669 0.2834821428571429
31 0.12502533954996964 0.29205560064935066
32 0.12842083924589498 0.2996651785714286
33 0.131714980741942 0.30727475649350644
34 0.135009122237989 0.315137987012987
35 0.13820190553415768 0.32249391233766234
36 0.14185080072977907 0.3300527597402597
37 0.14499290492600847 0.3365969967532467
38 0.14803365092235965 0.343851461038961
39 0.1526961281167647 0.35247564935064934
40 0.15558483681329816 0.3597808441558441
41 0.15887897830934528 0.3664772727272727
42 0.16293330630448 0.37393465909090906
43 0.16551794040137846 0.381544237012987
44 0.16850800729779036 0.38747970779220775
45 0.17200486519359415 0.394632711038961
46 0.175248327589702 0.40072037337662336
47 0.1782383944861139 0.4072138798701299
48 0.18127914048246507 0.4138088474025974
49 0.18442124467869447 0.4203530844155844
50 0.18761402797486315 0.42654220779220775
51 0.19075613217109266 0.4333400974025974
52 0.194151631867018 0.4399857954545454
53 0.1971416987634299 0.446682224025974
54 0.19957429556051087 0.45150162337662336
55 0.2022096087573485 0.4571834415584416
56 0.20454084735455103 0.4628652597402597
57 0.20742955605108448 0.4685978084415584
58 0.21062233934725316 0.47564935064935066
59 0.21447395094263122 0.4816862824675324
60 0.21786945063855667 0.4874695616883117
61 0.22030204743563753 0.492288961038961
62 0.22298803973241432 0.4980215097402597
63 0.22592742752888706 0.5035004058441559
64 0.22922156902493407 0.5095373376623377
65 0.2317048449219542 0.5153713474025974
66 0.2340867626190959 0.5202922077922079
67 0.23733022501520373 0.524908685064935
68 0.23925603081289282 0.5296773538961039
69 0.241789985809852 0.533685064935065
70 0.24361443340766264 0.5373883928571428
71 0.24584431380498684 0.5425629058441559
72 0.24847962700182447 0.5469257305194806
73 0.2514190147982972 0.5513392857142857
74 0.25369957429556056 0.5559050324675325
75 0.25577741739306714 0.559862012987013
76 0.25780458139063456 0.5633624188311688
77 0.26033853638759374 0.5681818181818181
78 0.2624163794851003 0.572849025974026
79 0.264798297182242 0.576653814935065
80 0.2667241029799311 0.5805093344155844
81 0.26839651327792413 0.5849228896103896
82 0.27077843097506593 0.5892857142857143
83 0.2732110277721468 0.5934963474025974
84 0.27564362456922764 0.5971489448051948
85 0.2782282586661261 0.6009537337662338
86 0.2803061017636327 0.6048092532467533
87 0.28223190756132166 0.6089691558441559
88 0.28461382525846346 0.613179788961039
89 0.2870464220555443 0.6171875
90 0.2892763024528684 0.6214995941558441
91 0.29155686195013175 0.6255073051948052
92 0.29353334684776 0.62890625
93 0.295459152645449 0.6325588474025974
94 0.29723292114332045 0.6366680194805194
95 0.2987026150415568 0.6390016233766234
96 0.30057774173930674 0.6420454545454546
97 0.30179404013784716 0.645900974025974
98 0.30387188323535375 0.6494013798701299
99 0.30589904723292116 0.653713474025974
100 0.30782485303061013 0.6567065746753247
101 0.3094972633286033 0.6590909090909092
102 0.3111696736265964 0.6613737824675325
103 0.31319683762416384 0.663961038961039
104 0.31476788972227854 0.6670556006493507
105 0.31694709101966345 0.6702008928571428
106 0.3187208595175349 0.6738534902597403
107 0.32090006081491995 0.6769987824675325
108 0.3221163592134604 0.6798396915584415
109 0.32389012771133185 0.6831371753246753
=======
frame thiol_conv ene_conv
0 0.0008108655990270 0.0046672077922078
1 0.0055747009933104 0.0152698863636364
2 0.0104398945874721 0.0263798701298701
3 0.0137340360835192 0.0372869318181818
4 0.0180417595783499 0.0466720779220779
5 0.0228055949726332 0.0581879058441559
6 0.0262010946685587 0.0682832792207793
7 0.0301033853638759 0.0784801136363636
8 0.0344111088587067 0.0884232954545454
9 0.0385161159537807 0.0975040584415584
10 0.0422156902493411 0.1072443181818182
11 0.0459659436448409 0.1165280032467533
12 0.0500202716399757 0.1257102272727273
13 0.0546320697344416 0.1359577922077922
14 0.0586357186296371 0.1448356331168831
15 0.0623352929251977 0.1544744318181818
16 0.0662882627204541 0.1634537337662337
17 0.0701398743158321 0.1716720779220779
18 0.0743969187107237 0.1812094155844156
19 0.0778430975065882 0.1903409090909091
20 0.0818467464017839 0.1993202110389610
21 0.0863571862963713 0.2082487824675324
22 0.0904621933914453 0.2159090909090909
23 0.0949219541860936 0.2253449675324676
24 0.0986722075815933 0.2338676948051948
25 0.1020170281775795 0.2422889610389610
26 0.1056152442732617 0.2498985389610390
27 0.1097709304682749 0.2579646915584416
28 0.1134705047638354 0.2667410714285714
29 0.1169673626596391 0.2748072240259740
30 0.1214778025542267 0.2834821428571429
31 0.1250253395499696 0.2920556006493507
32 0.1284208392458950 0.2996651785714286
33 0.1317149807419420 0.3072747564935064
34 0.1350091222379890 0.3151379870129870
35 0.1382019055341577 0.3224939123376623
36 0.1418508007297791 0.3300527597402597
37 0.1449929049260085 0.3365969967532467
38 0.1480336509223596 0.3438514610389610
