frame conversion largest_molecule average_molecule weight_average_molecule
0 0.0000000000000000 18.0000000000000000 4.4037940379403793 4.5437846153846158
1 0.0065718157181572 21.0000000000000000 4.4329264134215371 4.6184923076923079
2 0.0124661246612466 26.0000000000000000 4.4593852908891325 4.6971999999999996
3 0.0178184281842818 27.0000000000000000 4.4836862799199837 4.7724307692307688
4 0.0225609756097561 27.0000000000000000 4.5054411866638944 4.8440000000000003
5 0.0280487804878049 27.0000000000000000 4.5308796877178308 4.9145846153846158
6 0.0333333333333333 31.0000000000000000 4.5556490047659102 5.0016615384615388
7 0.0382113821138211 31.0000000000000000 4.5787545787545785 5.0766461538461538
8 0.0427506775067751 36.0000000000000000 4.6004671243541653 5.1517230769230773
9 0.0474254742547425 40.0000000000000000 4.6230440967283073 5.2325538461538459
10 0.0534552845528455 40.0000000000000000 4.6524944527950751 5.3249230769230769
11 0.0580623306233062 40.0000000000000000 4.6752499460548087 5.4026461538461534
12 0.0626693766937669 45.0000000000000000 4.6982291290206000 5.4736000000000002
13 0.0672086720867209 45.0000000000000000 4.7210923881464266 5.5753846153846158
14 0.0724254742547426 45.0000000000000000 4.7476444379519389 5.6682461538461535
15 0.0762195121951219 45.0000000000000000 4.7671433810047672 5.7341538461538457
16 0.0810298102981030 45.0000000000000000 4.7920967266293131 5.8038461538461537
17 0.0857046070460705 48.0000000000000000 4.8165987402741752 5.9131692307692312
18 0.0904471544715447 48.0000000000000000 4.8417132216014895 6.0157538461538458
19 0.0945121951219512 48.0000000000000000 4.8634493078937524 6.1004923076923081
20 0.0992547425474255 48.0000000000000000 4.8890560361037982 6.2003384615384611
21 0.1037262872628726 48.0000000000000000 4.9134477284753197 6.2983076923076924
22 0.1086720867208672 48.0000000000000000 4.9407114624505928 6.3814769230769235
23 0.1137533875338753 48.0000000000000000 4.9690390642917208 6.4921230769230771
24 0.1170731707317073 48.0000000000000000 4.9877225291589928 6.5679999999999996
25 0.1210704607046070 48.0000000000000000 5.0104062283203579 6.6631692307692312
26 0.1257452574525745 48.0000000000000000 5.0371977681339120 6.7608307692307692
27 0.1295392953929539 53.0000000000000000 5.0591531755915318 6.8696923076923078
28 0.1345528455284553 53.0000000000000000 5.0884609362768121 6.9680923076923076
29 0.1394986449864499 53.0000000000000000 5.1177072671443193 7.0702769230769231
30 0.1446476964769648 57.0000000000000000 5.1485148514851486 7.2155076923076926
31 0.1494579945799458 57.0000000000000000 5.1776326270511390 7.3466153846153848
32 0.1539295392953930 58.0000000000000000 5.2049967969250481 7.4756923076923076
33 0.1586720867208672 66.0000000000000000 5.2343372523755836 7.6379384615384618
34 0.1631436314363144 66.0000000000000000 5.2623056994818649 7.7759076923076922
35 0.1679539295392954 66.0000000000000000 5.2927286051624458 7.8900615384615387
36 0.1724254742547426 66.0000000000000000 5.3213262382316824 8.0256000000000007
37 0.1766260162601626 66.0000000000000000 5.3484736279108036 8.1423692307692299
38 0.1814363143631436 66.0000000000000000 5.3799039894057277 8.2641538461538460
39 0.1858401084010840 74.0000000000000000 5.4090039111259047 8.3840615384615393
40 0.1907181571815718 86.0000000000000000 5.4416073670992047 8.5559076923076915
41 0.1943089430894309 86.0000000000000000 5.4658594012781698 8.6553230769230769
42 0.1988482384823848 86.0000000000000000 5.4968287526427062 8.8197846153846147
43 0.2037940379403794 86.0000000000000000 5.5309734513274336 8.9521230769230762
44 0.2081300813008130 86.0000000000000000 5.5612594113620810 9.1158153846153844
45 0.2119241192411924 86.0000000000000000 5.5880330123796425 9.2508307692307685
46 0.2166666666666667 86.0000000000000000 5.6218647292855906 9.4343692307692315
47 0.2201219512195122 86.0000000000000000 5.6467726522456783 9.6057846153846160
48 0.2239159891598916 104.0000000000000000 5.6743780008729816 9.8738153846153853
49 0.2271002710027100 104.0000000000000000 5.6977559607293129 9.9922769230769237
50 0.2308943089430894 104.0000000000000000 5.7258632840028190 10.1082461538461530
51 0.2342818428184282 104.0000000000000000 5.7511944788533000 10.1931692307692305
52 0.2376693766937669 115.0000000000000000 5.7767507998578029 10.4680923076923076
53 0.2419376693766938 115.0000000000000000 5.8092769684511572 10.7175999999999991
54 0.2456639566395664 115.0000000000000000 5.8379737740255075 10.8369230769230764
55 0.2502710027100271 115.0000000000000000 5.8738478221579618 11.0465846153846154
56 0.2537262872628726 115.0000000000000000 5.9010440308669994 11.2160923076923069
57 0.2572493224932249 115.0000000000000000 5.9290340235337045 11.3883384615384617
58 0.2609078590785908 115.0000000000000000 5.9583829865248878 11.5569230769230771
59 0.2644986449864499 137.0000000000000000 5.9874723655121596 11.8251384615384616
60 0.2687669376693767 137.0000000000000000 6.0224219401463914 11.9564307692307690
61 0.2720867208672087 137.0000000000000000 6.0498883097542810 12.1217538461538457
62 0.2754065040650406 137.0000000000000000 6.0776063581112671 12.2971076923076925
63 0.2791327913279133 137.0000000000000000 6.1090225563909772 12.5145846153846154
64 0.2836043360433604 169.0000000000000000 6.1471533951201058 12.8667076923076920
65 0.2878048780487805 169.0000000000000000 6.1834094368340944 13.0448000000000004
66 0.2910569105691057 178.0000000000000000 6.2117737003058107 13.2046153846153853
67 0.2947154471544716 182.0000000000000000 6.2439961575408258 13.3712307692307686
68 0.2977642276422764 187.0000000000000000 6.2711046792088760 13.5152000000000001
69 0.3014905149051491 187.0000000000000000 6.3045586808923373 13.7222153846153851
70 0.3044715447154471 191.0000000000000000 6.3315799727255015 13.9293846153846150
71 0.3080623306233062 191.0000000000000000 6.3644374816410458 14.1283076923076916
72 0.3122628726287263 191.0000000000000000 6.4033100187173675 14.3143384615384619
73 0.3151761517615176 191.0000000000000000 6.4305500593589233 14.4999076923076924
74 0.3195121951219512 191.0000000000000000 6.4715252887295902 14.6833230769230774
75 0.3233062330623306 191.0000000000000000 6.5078093712454947 15.0089230769230770
76 0.3275067750677507 195.0000000000000000 6.5484585935925850 15.3686461538461536
77 0.3306233062330624 195.0000000000000000 6.5789473684210522 15.5975076923076923
78 0.3336720867208672 195.0000000000000000 6.6090493136756479 15.7532615384615386
79 0.3369241192411924 195.0000000000000000 6.6414631654235210 15.9302461538461539
80 0.3401084010840109 195.0000000000000000 6.6735112936344967 16.0877846153846171
81 0.3442411924119241 195.0000000000000000 6.7155697902675895 16.3939384615384611
82 0.3481707317073170 195.0000000000000000 6.7560544641929114 16.5382769230769213
83 0.3525067750677507 195.0000000000000000 6.8012974782881654 16.7227076923076936
84 0.3556910569105691 348.0000000000000000 6.8349106203995795 17.8106153846153852
85 0.3586043360433604 366.0000000000000000 6.8659554241047847 18.1272615384615392
86 0.3628048780487805 375.0000000000000000 6.9112174375332271 18.6063076923076913
87 0.3661924119241192 375.0000000000000000 6.9481560662747190 18.8139384615384628
88 0.3703929539295393 375.0000000000000000 6.9945119982782744 19.2501846153846152
