largest average
30 4.0177727358668935
34 4.074523839959095
57 4.129153442580478
61 4.18334536386902
61 4.248300679728109
75 4.30685042561816
75 4.358378341423395
75 4.414819944598338
112 4.473370289804224
112 4.5315609894796705
121 4.596582305861994
126 4.649551455036103
153 4.710011082379017
181 4.774208043136374
193 4.839076969788978
202 4.904223401800138
282 4.954149829033261
307 5.022849038764576
383 5.096330641937805
499 5.164452365521711
572 5.23656973878758
604 5.307192807192807
630 5.374757608970576
640 5.44452984883423
665 5.514228872934868
985 5.587693925848015
1018 5.662639900515189
1044 5.731367436842579
1127 5.811833348527669
1183 5.888601514871605
1199 5.965749578888265
1419 6.050109139223688
1456 6.1351169281108655
2881 6.212239329565387
3001 6.283883686545096
3232 6.368631368631369
3270 6.460930373973852
3333 6.551901336073998
3365 6.628197130380537
3543 6.708407871198569
3838 6.795650783498561
3963 6.892637041842361
4134 6.97712597132538
4245 7.0676274944567625
4392 7.169365721997301
4458 7.2682704366662865
4680 7.355486327448944
4845 7.47625190571127
6164 7.5703598147488425
6551 7.642052265643731
7747 7.731021101139946
14989 7.828810020876826
15831 7.923191648023863
16700 8.017859388756131
16909 8.093182683762853
17511 8.216264982600851
17831 8.318110647181628
19643 8.42251288149029
20040 8.534136546184738
20465 8.640552995391705
22154 8.766501650165017
22834 8.870182273549464
23665 8.991537376586741
23903 9.09155733029093
24252 9.191176470588236
24574 9.30113802159323
25116 9.406817175741478
25522 9.502161275898047
25906 9.621189254452158
26704 9.722434039957298
26885 9.830377794911334
27238 9.942295695570804
27830 10.067909033480733
28830 10.186960690316395
29249 10.312196700097056
29678 10.442260442260443
30026 10.558131831732362
30646 10.669456066945607
31409 10.78862751734642
32003 10.889989750597882
32412 11.00466079751424
32745 11.10433722348023
33082 11.182248728293281
33882 11.289180095625996
34534 11.377833303587364
34873 11.482348703170029
35193 11.620488516223114
35413 11.725216111826375
35762 11.847240289908939
35978 11.96509009009009
36221 12.067007382169223
36405 12.172999809050983
36534 12.278505392912173
36748 12.397899649941657
36865 12.517180443746318
37049 12.618764845605702
37414 12.742354587247652
37643 12.873586429725364
37840 13.004895960832313
38089 13.130792996910401
38173 13.237126245847175
38450 13.390044108380593
38693 13.523546881629189
39138 13.683193818415969
39449 13.789746917585983
39628 13.92529488859764
39841 14.063534083388484
40206 14.191896705253784
40435 14.338731443994602
40628 14.485344239945467
40819 14.661913523459061
40956 14.818688981868899
41062 14.936738519212746
41316 15.099478919943154
41766 15.29143679539458
42239 15.45079980610761
42473 15.625
42998 15.799256505576208
43212 15.953453453453454
43438 16.10255114928012
43640 16.229633401221996
43756 16.300178982357455
43870 16.417718259078033
44091 16.545548922917206
44245 16.653605015673982
44302 16.763081777544045
44446 16.86954220693305
44540 17.00453454254468
44645 17.164781906300483
44790 17.318663406682965
45004 17.48971193415638
45131 17.64950166112957
45406 17.837157246782315
45603 17.988148984198645
45826 18.141718838929993
45929 18.287435456110156
46175 18.41421143847487
46254 18.531976744186046
46524 18.68953386103782
46687 18.816410861865407
46952 18.995828367103694
47107 19.144144144144143
47180 19.259818731117825
47311 19.388686131386862
47485 19.54921803127875
47616 19.66985498302993
47670 19.773573200992555
47862 19.890795631825274
47888 19.95929868503444
47943 20.059786028949024
48078 20.206022187004756
48319 20.34790935205873
48426 20.48521850899743
48497 20.571151984511133
48637 20.684620376378973
48691 20.792563600782778
48742 20.908494588389637
48848 21.074380165289256
48993 21.20053209178583
49106 21.335341365461847
49178 21.471876052542942
49319 21.62483039348711
49356 21.7280163599182
49424 21.824717562478604
49498 21.90721649484536
49617 22.028334485141674
49742 22.127733425893787
49831 22.228033472803347
49887 22.29020979020979
49972 22.463002114164905
50045 22.56637168141593
50079 22.6545842217484
50186 22.833094555873924
50347 23.014440433212997
50432 23.106197897789055
50532 23.240977032446228
50659 23.377337733773377
50698 23.4720176730486
50747 23.567467652495377
50852 23.72534425009304
50932 23.94815927873779
50989 24.083868530411788
51065 24.184370257966616
51092 24.25799086757991
51150 24.378585086042065
51302 24.528664871104272
51428 24.67105263157895
51490 24.766899766899765
51534 24.86349453978159
51593 24.970622796709755
51651 25.058962264150942
51696 25.16778523489933
51723 25.257527733755943
51752 25.36808595304417
51781 25.45926517571885
51899 25.643604183427193
51995 25.757575757575758
52039 25.90410402275498
52066 26.009791921664625
52102 26.12704918032787
52239 26.310359059017745
52286 26.441310659477395
52405 26.629072681704262
52442 26.7632241813602
52504 26.89873417721519
52526 26.97841726618705
