0,0
1935,1
317,2
705,3
547,4
26,5
385,6
244,7
22,8
109,9
102,10
28,11
80,12
54,13
13,14
28,15
32,16
9,17
13,18
23,19
12,20
18,21
15,22
3,23
6,24
9,25
5,26
3,27
3,28
6,29
4,30
4,31
2,32
1,33
3,34
2,35
3,36
3,37
0,38
2,39
3,40
0,41
2,42
0,43
1,44
0,45
0,46
0,47
1,48
1,49
1,50
1,51
1,52
0,53
2,54
2,55
2,56
0,57
1,58
0,59
2,60
0,61
2,62
0,63
0,64
2,65
0,66
0,67
0,68
0,69
0,70
0,71
0,72
0,73
0,74
0,75
0,76
0,77
0,78
0,79
0,80
0,81
0,82
0,83
0,84
0,85
0,86
0,87
0,88
0,89
0,90
0,91
0,92
0,93
0,94
0,95
0,96
0,97
0,98
1,99
