frame thiol_conversion ene_conversion
0 0.005026641198351278 0.0025070196550340818
1 0.008947421333065253 0.010228640192539107
2 0.013471398411581403 0.014741275571600432
3 0.017442444958278847 0.01855194544725236
4 0.021765356388861012 0.02301444043321299
5 0.025686136523574987 0.02727637384677095
6 0.029456117422338446 0.03078620136381871
7 0.03287423343721729 0.03434616927396705
8 0.037750075399617944 0.03905936622543116
9 0.04131899065044742 0.042719614921781
10 0.045088971549210766 0.046179302045728066
11 0.04870815321202371 0.04993983152827919
12 0.05227706846285307 0.052998395507420804
13 0.05609731577360011 0.057260328920978765
14 0.05941489896451191 0.0608704372242278
15 0.06303408062732485 0.06438026474127556
16 0.06680406152608831 0.06809065383072599
17 0.07002111189303306 0.07155034095467305
18 0.07379109279179652 0.07495988768551942
19 0.07660601186287319 0.07796831127156034
20 0.07962199658188396 0.08082631367829929
21 0.08208505076907613 0.08368431608503812
22 0.08555343319593844 0.0870437224227838
23 0.08861968432693279 0.08980144404332135
24 0.0920880667537951 0.09346169273967109
25 0.09465165376495421 0.09606899318090656
26 0.09862270031165177 0.0996289610910549
27 0.10199054991454715 0.10328920978740475
28 0.10475520257364024 0.10604693140794219
29 0.10827385141248613 0.10930605695948659
30 0.11113903689554638 0.11241476133172879
31 0.11400422237860663 0.11522262334536704
32 0.11752287121745253 0.1186823104693141
33 0.12028752387654573 0.12164059366225433
34 0.12340404141952344 0.12469915764139594
35 0.12631949331456716 0.12770758122743686
36 0.12998894138936368 0.13076614520657837
37 0.13355785664019304 0.13432611311672682
38 0.13687543983110484 0.13783594063377458
39 0.139338494018297 0.14064380264741272
40 0.14225394591334073 0.14365222623345364
41 0.14532019704433496 0.14610910549538714
42 0.14823564893937868 0.14926795026073003
43 0.1515532321302906 0.1520256718812676
44 0.15461948326128483 0.15548535900521465
45 0.15773600080426264 0.15874448455675894
46 0.16070171911128983 0.1614520657841958
47 0.16361717100633355 0.16436020858403533
48 0.16698502060922893 0.16797031688728437
49 0.17025233738815726 0.17127958283192946
50 0.17336885493113496 0.17438828720417165
51 0.17623404041419521 0.17729643000401119
52 0.17925002513320598 0.1803048535900521
53 0.1827184075600684 0.18371440032089847
54 0.18553332663114508 0.18617127958283197
55 0.1880969136423042 0.1889791415964701
56 0.19151502965718303 0.1921881267549138
57 0.19458128078817738 0.1954973926995588
58 0.19799939680305623 0.19875651825110308
59 0.2006132502261988 0.20131367829923785
60 0.2026741731175229 0.20397111913357402
61 0.2055896250125666 0.2065282791817088
62 0.20850507690761033 0.20943642198154833
63 0.2107670654468684 0.2118933012434817
64 0.21358198451794508 0.2144003208985158
65 0.21654770282497238 0.21725832330525474
66 0.2194631547200161 0.22021660649819497
67 0.22217754096712572 0.2230746089049338
68 0.22484166080225199 0.22563176895306858
69 0.2281089775811802 0.22894103489771356
70 0.23097416306424046 0.23169875651825111
71 0.23338695083944905 0.23430605695948659
72 0.23610133708655878 0.23701363818692334
73 0.23861465768573442 0.23947051744885683
74 0.2416306424047452 0.2420276774969916
75 0.2445460942997889 0.24503610108303253
76 0.24721021413491506 0.24734255916566383
77 0.24967326832210712 0.2502005615724028
78 0.2524881873931839 0.25340954673084637
79 0.25550417211219467 0.25601684717208184
80 0.2575148285915352 0.2580726032892098
81 0.26017894842666134 0.26103088648215
82 0.26274253543782045 0.2634877657440834
83 0.2652558560369961 0.26624548736462095
84 0.2680205086960893 0.26850180505415167
85 0.27008143158741327 0.27100882470918575
86 0.2722931537146879 0.273014440433213
87 0.27475620790187993 0.2754211793020457
88 0.2776213933849402 0.2783293221018853
89 0.27988338192419826 0.2806859205776173
90 0.28249723534734095 0.28279181708784595
91 0.28470895747461544 0.28534897713598073
92 0.28707147883784057 0.28745487364620936
93 0.2894340002010657 0.28981147212194147
94 0.2913943902684226 0.2920677898114721
95 0.29395797727958173 0.29472523064580824
96 0.29616969940685633 0.29693140794223827
97 0.298984618477933 0.2999899719213799
98 0.3013974062531416 0.3022462896109106
99 0.30370966120438325 0.3044023265142398
100 0.3054689856238062 0.3064079422382672
101 0.30833417110686634 0.30891496189330125
102 0.3104956268221575 0.31127156036903325
103 0.3130592138333166 0.31362815884476536
104 0.3156228008444757 0.31613517849979944
105 0.3178345229717503 0.3185920577617328
106 0.3201970443349754 0.32069795427196146
107 0.32200663516638184 0.32240272763738465
108 0.32416809088167287 0.324408343361412
109 0.3264803458329144 0.32721620537505014
110 0.3281391374283703 0.3293221018852788
111 0.3304011259676284 0.33102687525070196
112 0.33306524580275465 0.33363417569193743
113 0.3352267015180457 0.335589651022864
114 0.3373881572333367 0.3376955475330926
115 0.33929828088871017 0.3394003208985158
116 0.34171106866391876 0.34190734055355
117 0.3436714587312758 0.3441636582430806
118 0.3463858449783854 0.3463698355395106
119 0.34854730069367645 0.34847573204973925
120 0.3503066251130994 0.3506317689530686
121 0.3523172815924399 0.3528379462494986
122 0.35447873730773094 0.3550942639390293
123 0.356740725846989 0.3566987565182511
124 0.35890218156228004 0.35860409145607697
125 0.36091283804162055 0.36116125150421174
126 0.36292349452096107 0.3629161652627356
127 0.3650849502362521 0.36507220216606495
128 0.36704534030360914 0.36747894103489775
129 0.3688046647230321 0.3693341355796229
130 0.3706645219664221 0.3711391897312475
131 0.3729767769176636 0.37309466506217404
132 0.37513823263295465 0.37535098275170475
133 0.37755102040816324 0.37775772162053756
134 0.37976274253543785 0.37996389891696747
135 0.3819241982507289 0.3821199358202968
136 0.38458831808585503 0.3846770958684316
137 0.3866995073891626 0.38663257119935823
138 0.3890620287523876 0.38888888888888884
139 0.39122348446767874 0.3908945046129162
140 0.39283200965115106 0.39274969915764135
141 0.3946416004825576 0.3948054552747694
142 0.39675278978586503 0.39676093060569595
143 0.3995677088569418 0.39911752908142795
144 0.4020307630441339 0.4017248295226634
145 0.40414195234744144 0.40403128760529483
146 0.4061023424147985 0.4064881668672282
147 0.4084648637780235 0.4083433614119535
148 0.4103247210214135 0.4104993983152828
149 0.41228511108877053 0.4122543120738067
150 0.41394390268422643 0.4140092258323306
151 0.4156026942796823 0.41576413959085434
152 0.4174625515230723 0.4175190533493782
153 0.4187694782346436 0.41907340553549943
154 0.42088066753795117 0.4209286000802246
155 0.42243892630944 0.4225330926594465
156 0.42500251332059913 0.42448856799037304
157 0.42666130491605514 0.42689530685920574
158 0.42832009651151104 0.4281989570798235
159 0.43028048657886797 0.4305054151624549
160 0.4320398109982909 0.4321600481347774
161 0.4336986025937468 0.4337144003208985
162 0.43570925907308733 0.43556959486562374
163 0.4367145873127576 0.4369233854793422
164 0.4385744445561476 0.4383774568792619
165 0.4404343017995376 0.44028279181708785
166 0.44179149492309244 0.44183714400320895
167 0.4432994872825977 0.4438427597272363
168 0.4452096109379713 0.4454472523064581
169 0.4473710666532623 0.4476534296028881
170 0.4492811903086358 0.4492077817890092
171 0.4509399819040917 0.45126353790613716
172 0.45249824067558053 0.45281789009225837
173 0.45430783150698706 0.45452266345768155
174 0.456268221574344 0.4564279983955074
175 0.458429677289635 0.4582831929402327
176 0.4597868704131899 0.4595868431608504
177 0.46149592842062936 0.4613918973124749
178 0.46335578566401925 0.4629462494985961
179 0.46486377802352463 0.46480144404332135
180 0.4667236352669146 0.4667067789811472
181 0.46798029556650245 0.46796028880866425
182 0.46978988639790886 0.46961492178098674
183 0.47170001005328244 0.4713698355395106
184 0.4731074695888208 0.4731748896911352
185 0.4746657283603096 0.47437825912555154
186 0.47607318789584796 0.47578219013237066
187 0.4776314466673369 0.4771359807460891
188 0.4789383733789082 0.4786401925391095
189 0.48014476726651256 0.47994384275972723
190 0.48200462450990245 0.48144805455274764
191 0.48401528098924296 0.48370437224227836
192 0.4855735397607319 0.4856097071801043
193 0.4874333970041218 0.4874649017248295
194 0.48843872524379206 0.48851784997994385
195 0.4902483160751986 0.49012234255916565
196 0.4922589725545391 0.4919273967107902
197 0.49416909620991256 0.493531889290012
198 0.49552628933346743 0.49503610108303253
199 0.4974364129888409 0.49729241877256314
200 0.49919573740826384 0.499047332531087
201 0.5007539961797527 0.5006016847172081
202 0.502161455715291 0.5020557561171279
203 0.5032170503669449 0.5031087043722422
204 0.5046245099024831 0.5046630565583634
205 0.506082235850005 0.5058664259927798
206 0.5074394289735599 0.5066686722823908
207 0.5091484869809992 0.5085740072202166
208 0.5106062129285212 0.5102286401925391
209 0.51216447170001 0.5115824308062575
210 0.5140745953553836 0.5130365022061774
211 0.5153312556549714 0.5147914159647011
212 0.5165376495425756 0.5158443642198155
213 0.5176435106062129 0.5171480144404332
214 0.5192520357896853 0.5187023666265543
215 0.5205589625012567 0.5201062976333735
216 0.5219161556248115 0.5216105094263939
217 0.5231225495124159 0.5227637384677095
218 0.5244797426359706 0.5242178098676293
219 0.525686136523575 0.5252707581227437
220 0.5272946617070473 0.5268251103088648
221 0.5282497235347341 0.5278780585639791
222 0.5297577158942395 0.5294324107501003
223 0.5311651754297778 0.5306357801845166
224 0.5325223685533327 0.5319394304051344
225 0.533829295264904 0.5333935018050542
226 0.5351864883884588 0.5344464500601684
227 0.5365436815120137 0.5359506618531888
228 0.5380516738715191 0.5375050140393101
229 0.5392078013471399 0.5387083834737265
230 0.5404141952347441 0.5398114721219414
231 0.5416205891223485 0.5410148415563578
232 0.5426259173620187 0.5422182109907742
233 0.5441339097215241 0.5433212996389891
234 0.54579270131698 0.5451764941837144
235 0.5472001608525183 0.5464801444043321
236 0.5485070875640896 0.5478339350180506
237 0.5503669448074797 0.5492880064179704
238 0.5518246707550015 0.550591656638588
239 0.5530813310545893 0.5522462896109106
240 0.5546395898260782 0.5537003610108303
241 0.555695184477732 0.554703168872844
242 0.5573037096612043 0.5561070998796631
243 0.5588117020207097 0.5576614520657842
244 0.5605710264401327 0.5593662254312074
245 0.5619282195636875 0.5611211391897313
246 0.5631848798632754 0.5624749298034497
247 0.564139941690962 0.5630766145206578
248 0.5653966019905499 0.5646811070998796
249 0.5666029958781542 0.5657841957480947
250 0.5680104554136925 0.5673385479342158
251 0.5690157836533628 0.5684917769755315
252 0.5703227103649342 0.5697954271961492
253 0.571679903488489 0.5711993582029683
254 0.5727354981401427 0.5724027276373846
255 0.5738413592037801 0.5733553951062976
256 0.5746958882074997 0.574558764540714
257 0.5760530813310546 0.5759125551544324
258 0.5773097416306424 0.5769153630164461
259 0.5782648034583291 0.5779683112715603
260 0.5797727958178345 0.5790212595266747
261 0.5808283904694883 0.5805254713196951
262 0.581883985121142 0.5815784195748095
263 0.5829395797727959 0.5823305254713197
264 0.5840957072484165 0.5834837545126355
265 0.5854026339599879 0.5847372643401525
266 0.5866592942595757 0.5856899318090654
267 0.587664622499246 0.5866425992779783
268 0.589222881270735 0.5879963898916967
269 0.5903287423343722 0.5892498997192138
270 0.5911330049261083 0.5905535499398316
271 0.5920880667537951 0.5914560770156438
272 0.5932441942294159 0.5927095868431609
273 0.5946516537649542 0.5939129562775772
274 0.5957575148285915 0.5950160449257922
275 0.5967628430682618 0.5959687123947052
276 0.5974665728360309 0.596620537505014
277 0.5987232331356187 0.597723626153229
278 0.599628028551322 0.5986762936221419
279 0.6006836232029757 0.599628961091055
280 0.6016386850306625 0.6007821901323707
281 0.6024429476223987 0.6017348576012835
282 0.603448275862069 0.6028379462494986
283 0.6046546697496733 0.6036401925391095
284 0.605710264401327 0.6046931407942238
285 0.6067155926409973 0.6056959486562374
286 0.6072685231728159 0.606397914159647
287 0.607871720116618 0.6070998796630566
288 0.6093797124761234 0.6085539510629763
289 0.6108877048356288 0.6100080224628961
290 0.6120438323112496 0.6109606899318091
291 0.6134010254348045 0.6123144805455274
292 0.6143058208505077 0.6131167268351384
293 0.6150095506182769 0.614119534697152
