largest average
23 3.1906215462344085
30 3.225763541555816
35 3.2622148084373657
39 3.2989606573434185
43 3.3345250536274134
55 3.37048979818758
55 3.405707544519971
59 3.440301895358075
74 3.4772010324060796
78 3.5118461449342524
86 3.5521767152985295
133 3.589827096162956
147 3.6269817529165422
156 3.670238527666788
162 3.712037717364683
168 3.7575926614602704
178 3.797131404233997
178 3.8399417278946033
224 3.8852217380158933
240 3.9264896373056994
246 3.9686436239853364
256 4.012509100536104
286 4.0535571008290985
350 4.103770391931226
360 4.152681690526748
368 4.198697970773599
378 4.250210319685922
378 4.304224352147675
398 4.351805326250807
453 4.403966293767253
467 4.4564098794472216
471 4.50676479333928
519 4.555530507965134
521 4.608513873052072
551 4.65308158722849
642 4.707640938033856
646 4.764243614931238
927 4.814947184496863
1143 4.861668003207699
1157 4.914079597957364
1530 4.974154906465376
1592 5.029868082635029
1632 5.082578806170355
2039 5.136405998474964
4161 5.193164296727771
4180 5.2507361856920145
4226 5.301705290773939
4329 5.354619325207561
4812 5.416331635843831
4862 5.474534946722051
4882 5.540577590934015
5258 5.599427357532096
5338 5.653207758299142
5767 5.718260705527259
5849 5.774909506572681
7453 5.837184671673406
8081 5.89966913195796
9620 5.966440310993012
12645 6.047381546134663
13323 6.107696957485392
13583 6.1654632360419
13797 6.230729701952724
13965 6.294777281694528
14052 6.350827571757804
14134 6.406530698509986
15126 6.475646229438154
15364 6.534274628152619
15847 6.613395876513581
15955 6.677497521753497
16354 6.737608357412759
17159 6.808737646001797
17241 6.87358276643991
17918 6.944444444444445
18488 7.025727198980183
18956 7.090643274853801
19326 7.160151175150585
19711 7.2241420400381315
19885 7.285782958778993
20193 7.359189123573683
20642 7.414995107632094
20899 7.481796865358509
21324 7.553575878395216
23284 7.621951219512195
23738 7.690600025371052
24013 7.761490206119575
24211 7.827630729502905
24303 7.88054075133238
24968 7.948734758096237
26115 8.009644602985864
26778 8.06290730150286
27251 8.140862092117631
27632 8.215882910963545
28170 8.288898003828274
28731 8.339064649243467
28814 8.394489061201883
29062 8.456549030548194
29345 8.524325084364454
29585 8.587110481586402
29948 8.657004141082393
30401 8.728044917938382
31026 8.787505435570372
31387 8.862008478292648
31467 8.912819758894443
31766 8.970849363717075
31944 9.048507462686567
32432 9.104219852830756
32544 9.162006951790842
32713 9.207928311057108
32945 9.278389960208141
33183 9.345614305534145
33372 9.405057399937945
33593 9.47117637869083
33782 9.532232704402515
34176 9.595599873377651
34341 9.655199872591178
34572 9.69379597057883
34748 9.746784565916398
34940 9.805110787643539
35284 9.865744507729861
35419 9.909284079764628
35895 9.976139542537437
36025 10.052230144254684
36189 10.112593828190159
36408 10.183940870149504
36704 10.238979902043575
36826 10.30161427357689
36955 10.363247863247864
37087 10.402367879203844
37317 10.481500691562932
37623 10.55632944454118
37709 10.60248338579923
37874 10.667781101530881
38006 10.730088495575222
38098 10.787366548042705
38220 10.856912607449857
38604 10.917522060147668
38658 10.96094738745254
38964 11.032757051865332
39055 11.08926284982623
39425 11.142253262267966
39493 11.18129841386942
39602 11.239340007415647
39755 11.300093196644921
39863 11.340254395809952
39982 11.399962391876645
40056 11.436521411054517
40184 11.48635846911709
40356 11.545419920015235
40510 11.593995027729967
40635 11.642980603034378
40736 11.676617873651772
40842 11.733113992645636
41153 11.79933826391592
41223 11.847762360758257
41335 11.90593087195601
41487 11.9528785488959
41610 12.01208638795324
41731 12.057478122513922
41751 12.079099422195657
41835 12.149298597194388
42019 12.200643992755081
42115 12.257379700768297
42240 12.294666396268505
42303 12.339710970893547
42436 12.407900122799836
42530 12.46658441291384
42636 12.533595203638619
42682 12.57780082987552
42720 12.611816101518619
42796 12.648654287502607
42906 12.701655143515609
42952 12.739020802689641
43015 12.763157894736842
43045 12.800886824324325
43220 12.849724459516745
43317 12.907174792420694
43384 12.956828382132935
43490 12.998499142367066
43561 13.043244406196214
43713 13.125135310673306
43729 13.16217976552323
43753 13.182213524679279
43793 13.222464558342422
43827 13.25426322693485
43939 13.312472551602987
43969 13.350583571900463
44050 13.41557866784687
44135 13.487208008898776
44163 13.526327532351628
44229 13.559606352046522
44301 13.602198788422706
44327 13.651204683629814
44498 13.700564971751412
44531 13.737820077045095
44559 13.76589464123524
44631 13.825541619156214
44677 13.882528051293795
44744 13.943192272309108
44809 13.988232579603139
44878 14.027070800555299
