# frame percolation_dimension largest_cluster num_molecules
0 0 0 0
1 0 0 0
2 0 0 0
3 0 0 0
4 0 0 0
5 0 0 0
6 0 0 0
7 0 0 0
8 0 0 0
9 0 0 0
10 0 0 0
11 0 0 0
12 0 0 0
13 0 0 0
14 0 0 0
15 0 0 0
16 0 0 0
17 0 0 0
18 0 0 0
19 0 0 0
20 0 0 0
21 0 0 0
22 0 0 0
23 0 0 0
24 0 0 0
25 0 0 0
26 0 0 0
27 0 0 0
28 0 0 0
29 0 0 0
30 0 0 0
31 0 0 0
32 0 0 0
33 0 0 0
34 0 0 0
35 0 0 0
36 0 0 0
37 0 0 0
38 0 0 0
39 0 0 0
40 0 0 0
41 0 0 0
42 0 0 0
43 0 0 0
44 0 0 0
45 0 0 0
46 1 9483 9981
47 1 10198 9837
48 1 10479 9727
49 1 10886 9608
50 1 11154 9498
51 3 11328 9416
52 3 13509 9316
53 3 13758 9199
54 3 13953 9110
55 3 14599 9013
56 3 15807 8904
57 3 16064 8813
58 3 16652 8704
59 3 17849 8620
60 3 18413 8511
61 3 19083 8440
62 3 19464 8349
63 3 19806 8255
64 3 20110 8157
65 3 20418 8069
66 3 20771 7965
67 3 21054 7885
68 3 21422 7812
69 3 21666 7722
70 3 22317 7640
71 3 24030 7559
72 3 24260 7493
73 3 25644 7421
74 3 25892 7348
75 3 26158 7273
76 3 27076 7190
77 3 27631 7119
78 3 27851 7053
79 3 28185 6977
80 3 28646 6909
81 3 28993 6844
82 3 29236 6775
83 3 29905 6705
84 3 30191 6640
85 3 30516 6575
86 3 30899 6507
87 3 31111 6449
88 3 31730 6366
89 3 32269 6300
90 3 32434 6246
91 3 32743 6178
92 3 33059 6101
93 3 33635 6051
94 3 33715 6007
95 3 33886 5953
96 3 34521 5889
97 3 34715 5832
98 3 34890 5774
99 3 35355 5710
100 3 35758 5660
101 3 36092 5600
102 3 36581 5542
103 3 36714 5503
104 3 37142 5459
105 3 37722 5417
106 3 38157 5370
107 3 38457 5316
108 3 38556 5293
109 3 38810 5254
110 3 39000 5208
111 3 39129 5171
112 3 39337 5125
113 3 39685 5079
114 3 39950 5033
115 3 40090 4991
116 3 40250 4957
117 3 40435 4917
118 3 40596 4889
119 3 40825 4851
120 3 41028 4815
121 3 41235 4781
122 3 41400 4754
123 3 41555 4718
124 3 41818 4679
125 3 41953 4652
126 3 42027 4629
127 3 42148 4601
128 3 42283 4569
129 3 42354 4550
130 3 42571 4521
131 3 42730 4499
132 3 42878 4477
133 3 43060 4448
134 3 43142 4425
135 3 43351 4397
136 3 43414 4373
137 3 43583 4337
138 3 43681 4313
139 3 43732 4292
140 3 43799 4275
141 3 43987 4248
142 3 44185 4228
143 3 44295 4207
144 3 44382 4187
145 3 44475 4166
146 3 44673 4137
147 3 44894 4105
148 3 44969 4083
149 3 45077 4054
150 3 45177 4029
151 3 45259 4013
152 3 45376 3989
153 3 45426 3966
154 3 45508 3947
155 3 45594 3925
156 3 45681 3902
157 3 45765 3878
158 3 45846 3855
159 3 45920 3838
160 3 46064 3813
161 3 46253 3788
162 3 46311 3768
163 3 46459 3743
164 3 46547 3722
165 3 46620 3708
166 3 46702 3697
167 3 46783 3680
168 3 46845 3665
169 3 46913 3651
170 3 46956 3636
171 3 47017 3624
172 3 47200 3608
173 3 47285 3590
174 3 47377 3573
175 3 47475 3547
176 3 47603 3528
177 3 47662 3508
178 3 47731 3489
179 3 47827 3476
180 3 47993 3449
181 3 48107 3425
182 3 48183 3416
183 3 48253 3399
184 3 48301 3383
185 3 48386 3371
186 3 48442 3357
187 3 48521 3339
188 3 48632 3324
189 3 48720 3311
190 3 48763 3298
191 3 48821 3281
192 3 48870 3270
193 3 48937 3251
194 3 49144 3236
