frame thiol_conv ene_conv
0 -0.0049931217200794 0.0000000000000000
1 -0.0004076017730676 0.0107504967646609
2 0.0040250675090436 0.0224690477403576
3 0.0084067865695215 0.0334742956131859
4 0.0117695011973302 0.0433076883884445
5 0.0160493198145412 0.0533448820502369
6 0.0206857899831864 0.0644010801446986
7 0.0250165588220309 0.0762215315636623
8 0.0293982778825088 0.0862587252254547
9 0.0336271462780863 0.0979772762011515
10 0.0376012635654965 0.1068426147653743
11 0.0410149284149386 0.1156060528863301
12 0.0450399959239822 0.1261527487644571
13 0.0483008101085239 0.1344576348907117
14 0.0526825291690018 0.1447495796606715
15 0.0571151984511132 0.1544810719926631
16 0.0621083201711927 0.1638559127732205
17 0.0664390890100371 0.1740969073215468
18 0.0708208080705152 0.1833698476588373
19 0.0750496764660926 0.1922351862230600
20 0.0788709430886024 0.2009476741223825
21 0.0834055128139808 0.2101187140164059
22 0.0878381820960921 0.2183726499210271
23 0.0920670504916696 0.2266265858256483
24 0.0955826157843787 0.2349824221735365
25 0.0998114841799562 0.2441025118459266
26 0.1043460539053345 0.2522035970856473
27 0.1077597187547766 0.2608141845417028
28 0.1117338360421868 0.2681510164569216
29 0.1148927497834615 0.2753349977072400
30 0.1189687675141387 0.2834360829469608
31 0.1224333825852143 0.2915881184083151
32 0.1260508483211902 0.2991287512100678
33 0.1297192642787997 0.3072807866714220
34 0.1331838793498752 0.3146685688082743
35 0.1369032455291180 0.3219035002802262
36 0.1400621592703928 0.3299536352983136
37 0.1437815254496357 0.3374942681000662
38 0.1473480409639782 0.3458501044479544
39 0.1511693075864881 0.3537983390227748
40 0.1544301217710297 0.3598614153971570
41 0.1575890355123045 0.3664339939878738
42 0.1618179039078820 0.3737198756814593
43 0.1651296683140572 0.3805472053803434
44 0.1684414327202324 0.3871707341926938
45 0.1718550975696744 0.3936923625617772
46 0.1750649615325827 0.4001630407092270
47 0.1782748254954909 0.4068884699648444
48 0.1812808885718653 0.4139196005502624
49 0.1850512049727416 0.4207469302491466
50 0.1874458653895145 0.4267081061802619
51 0.1901971773577215 0.4318540785652417
52 0.1940184439802313 0.4383757069343251
53 0.1970754572782392 0.4438273806491059
54 0.1997758190248128 0.4493300045855200
55 0.2034442349824221 0.4548326285219341
56 0.2062974473938962 0.4614052071126510
57 0.2095073113568044 0.4675701839303001
58 0.2119019717735772 0.4729709074234473
59 0.2151118357364854 0.4787282824680288
60 0.2185255005859276 0.4852499108371121
61 0.2211749121108677 0.4897844805624905
62 0.2241809751872421 0.4960004076017731
63 0.2266265858256483 0.5007897284353187
64 0.2293269475722219 0.5049676466092627
65 0.2316706577673613 0.5097060172211749
66 0.2343710195139349 0.5148519896061547
67 0.2367147297090743 0.5197432108829674
68 0.2387527385744128 0.5244306312732461
69 0.2413002496560860 0.5290161512202578
70 0.2442044122891934 0.5339583227187038
71 0.2467519233708667 0.5384928924440822
72 0.2490956335660061 0.5427727110612931
73 0.2517959953125796 0.5475110816732053
74 0.2540378050644521 0.5520966016202171
75 0.2567381668110257 0.5563254700157946
76 0.2587252254547308 0.5606052886330055
77 0.2608141845417028 0.5645284556987823
78 0.2636164467315433 0.5689611249808937
79 0.2656544555968818 0.5732409435981046
80 0.2678453151271208 0.5772150608855149
81 0.2703418759871605 0.5810872777296581
82 0.2724817852957661 0.5852142456819687
83 0.2746726448260050 0.5890864625261120
84 0.2771692056860448 0.5934172313649564
85 0.2796657665460844 0.5971365975441993
86 0.2816528251897896 0.6011616650532430
87 0.2836398838334947 0.6055943343353544
88 0.2852702909257655 0.6094665511794977
89 0.2872573495694706 0.6126764151424059
90 0.2887858562184745 0.6170071839812503
91 0.2913333673001478 0.6209303510470270
92 0.2933204259438529 0.6239364141234014
93 0.2953584348091914 0.6267896265348754
94 0.2969888419014622 0.6298466398328832
95 0.2984663983288327 0.6330565037957916
96 0.3008101085239721 0.6362663677586997
97 0.3021348142864422 0.6399857339379427
98 0.3036123707138126 0.6430427472359505
99 0.3057013298007847 0.6467621134151933
100 0.3072807866714220 0.6501248280430020
101 0.3093187955367606 0.6534875426708107
102 0.3110511030722983 0.6564936057471851
103 0.3131910123809039 0.6592958679370255
104 0.3147704692515413 0.6620981301268660
105 0.3166556274519794 0.6651551434248739
106 0.3183369847658837 0.6685688082743160
107 0.3202730931879554 0.6715239211290569
108 0.3223111020532939 0.6745809344270648
109 0.3239924593671982 0.6771793957303714
110 0.3258266673460030 0.6798288072553116
111 0.3274570744382738 0.6828858205533195
112 0.3289855810872777 0.6851785805268253
113 0.3305650379579151 0.6877260916084985
114 0.3320935446069191 0.6902226524685382
115 0.3334182503693891 0.6924644622204106
116 0.3344882050236918 0.6944005706424823
117 0.3354053090130942 0.6964895297294543
118 0.3369847658837316 0.6987313394813268
119 0.3385132725327356 0.7017883527793346
120 0.3402455800682733 0.7039792123095736
121 0.3417231364956438 0.7068833749426811
122 0.3435573444744484 0.7095327864676211
123 0.3448311000152851 0.7123859988790952
124 0.3465124573291893 0.7152392112905691
125 0.3478371630916595 0.7176848219289753
126 0.3491618688541295 0.7197737810159475
127 0.3504865746165996 0.7223212920976206
128 0.3520150812656035 0.7239007489682581
129 0.3536964385795078 0.7269068120446324
130 0.3545116421256432 0.7291995720181383
131 0.3561420492179141 0.7311866306618433
132 0.3572629540938503 0.7330717888622815
133 0.3587405105212208 0.7359759514953890
134 0.3600142660620573 0.7386253630203292
135 0.3611861211596270 0.7404086207775004
136 0.3622560758139298 0.7425485300861059
137 0.3641412340143679 0.7448412900596117
138 0.3652111886686707 0.7471850002547511
139 0.3664339939878738 0.7493249095633566
140 0.3678606001936109 0.7514138686503287
141 0.3689815050695471 0.7531971264074999
142 0.3703571610536506 0.7551332348295715
143 0.3720894685891883 0.7575788454679778
144 0.3734141743516585 0.7592092525602486
145 0.3744331787843277 0.7606358587659856
146 0.3754521832169970 0.7622662658582565
147 0.3766240383145667 0.7641514240586946
148 0.3779996942986702 0.7661894329240332
149 0.3790696489529729 0.7679726906812044
150 0.3798339022774749 0.7700106995465430
151 0.3808019564885107 0.7715901564171804
152 0.3821776124726143 0.7731186630661844
153 0.3834004177918174 0.7748509706017221
154 0.3844703724461201 0.7765832781372599
155 0.3857950782085902 0.7779079838997299
156 0.3868650328628930 0.7792326896622001
157 0.3879349875171957 0.7805573954246701
158 0.3888520915065981 0.7818311509655067
159 0.3896672950527335 0.7829520558414429
160 0.3902786977123350 0.7835634585010445
161 0.3911448514801039 0.7853467162582157
162 0.3921638559127733 0.7870280735721200
163 0.3930300096805421 0.7884546797778570
164 0.3945075661079126 0.7904417384215621
165 0.3954756203189483 0.7915626432974984
166 0.3963927243083507 0.7929892495032353
167 0.3972588780761196 0.7940592041575381
168 0.3978702807357212 0.7951801090334742
169 0.3987873847251235 0.7962500636877771
170 0.3996535384928924 0.7976257196718806
171 0.4006725429255618 0.7988485249910837
172 0.4016915473582310 0.8001732307535538
173 0.4024048504610995 0.8013960360727569
174 0.4032710042288684 0.8028735925001274
175 0.4040352575533703 0.8046059000356651
176 0.4047485606562389 0.8056249044683345
177 0.4056656646456412 0.8068986600091710
178 0.4063280175268762 0.8082233657716411
179 0.4071941712946451 0.8095480715341112
180 0.4080093748407806 0.8104651755235135
181 0.4090793294950833 0.8117389310643501
182 0.4098435828195852 0.8129617363835533
183 0.4106078361440872 0.8142354919243899
184 0.4115758903551231 0.8154073470219596
185 0.4122891934579915 0.8160696999031946
186 0.4130024965608601 0.8170377541142304
187 0.4136648494420950 0.8183115096550670
188 0.4141743516584298 0.8190248127579355
189 0.4148876547612982 0.8198909665257044
190 0.4153462067559994 0.8205533194069394
191 0.4160595098588679 0.8210118714016406
192 0.4166709125184694 0.8218780251694096
193 0.4169766138482702 0.8229479798237123
194 0.4174861160646048 0.8244764864727161
195 0.4181484689458399 0.8253426402404851
196 0.4186579711621745 0.8263616446731543
197 0.4191674733785092 0.8271768482192897
198 0.4197788760381108 0.8278901513221583
199 0.4202883782544454 0.8285525042033933
200 0.4206450298058797 0.8293167575278952
201 0.4213073826871147 0.8303867121821980
202 0.4218678351250827 0.8313038161716003
203 0.4228868395577521 0.8321699699393692
204 0.4234982422173537 0.8331889743720385
205 0.4242624955418556 0.8341570285830744
206 0.4250267488663576 0.8353288836806441
207 0.4258419524124930 0.8361440872267795
208 0.4264024048504611 0.8368064401080144
209 0.4270138075100627 0.8375706934325164
210 0.4275233097263973 0.8384368472002853
211 0.4280837621643654 0.8394049014113212
212 0.4288989657105008 0.8403729556223569
213 0.4293575177052020 0.8411372089468589
214 0.4297651194782698 0.8418505120497274
215 0.4299689203648036 0.8424619147093290
216 0.4306822234676720 0.8435318693636318
217 0.4311917256840068 0.8442961226881337
218 0.4315993274570744 0.8451113262342691
219 0.4320069292301422 0.8456717786722372
220 0.4328730829979111 0.8466398328832730
221 0.4333316349926122 0.8475059866510419
222 0.4340449380954807 0.8481683395322770
223 0.4349620420848831 0.8492382941865797
224 0.4356753451877515 0.8502063483976156
225 0.4360829469608193 0.8509706017221175
226 0.4367962500636878 0.8516329546033525
227 0.4371529016151220 0.8525500585927549
228 0.4378152544963571 0.8533652621388903
229 0.4385285575992256 0.8539257145768584
230 0.4388852091506598 0.8546390176797269
231 0.4391909104804606 0.8553523207825954
232 0.4397004126967953 0.8559127732205635
233 0.4402608651347634 0.8566770265450655
234 0.4407703673510980 0.8574412798695674
235 0.4412289193457991 0.8581545829724360
236 0.4416874713405003 0.8590716869618382
237 0.4423498242217354 0.8598359402863403
238 0.4428593264380700 0.8603454425026749
239 0.4433178784327712 0.8609058949406430
240 0.4436235797625719 0.8616191980435115
241 0.4438783308707392 0.8620777500382126
242 0.4442349824221735 0.8626382024761807
243 0.4452030366332094 0.8635553064655831
244 0.4457634890711775 0.8641667091251847
245 0.4465277423956794 0.8649309624496866
246 0.4468334437254802 0.8655933153309217
247 0.4474448463850818 0.8662047179905232
248 0.4476995974932491 0.8669689713150253
249 0.4481071992663168 0.8674784735313599
250 0.4484638508177511 0.8679370255260610
251 0.4490243032557192 0.8684974779640291
252 0.4495338054720538 0.8692107810668976
253 0.4496357059153208 0.8697202832832323
254 0.4501961583532889 0.8705354868293678
255 0.4507566107912570 0.8711468894889693
256 0.4510113618994243 0.8716054414836705
257 0.4516737147806593 0.8720639934783716
258 0.4518265654455597 0.8724206450298059
259 0.4520813165537270 0.8729301472461405
260 0.4522341672186274 0.8735925001273755
261 0.4527946196565955 0.8740510521220768
262 0.4537117236459979 0.8747134050033117
263 0.4541193254190655 0.8754267081061803
264 0.4542721760839660 0.8757833596576146
265 0.4547816783003006 0.8761909614306822
266 0.4552911805166352 0.8765985632037500
267 0.4555459316248026 0.8769552147551842
268 0.4558006827329699 0.8777194680796861
269 0.4560044836195037 0.8783818209609212
270 0.4564630356142049 0.8786875222907220
271 0.4568706373872726 0.8791970245070566
272 0.4572272889387069 0.8798084271666582
273 0.4574820400468742 0.8804707800478933
274 0.4579405920415753 0.8808274315993274
275 0.4585010444795435 0.8811840831507617
276 0.4588067458093442 0.8816935853670963
277 0.4591124471391450 0.8822030875834310
278 0.4595709991338462 0.8824578386915983
279 0.4597238497987466 0.8829163906862995
280 0.4599786009069139 0.8833749426810007
281 0.4603862026799816 0.8836806440108015
282 0.4606409537881490 0.8842410964487696
283 0.4607428542314159 0.8843939471136699
284 0.4609976053395832 0.8847505986651042
285 0.4612523564477505 0.8851582004381719
286 0.4615580577775513 0.8858205533194069
287 0.4617618586640851 0.8861262546492077
288 0.4623223111020532 0.8866357568655424
289 0.4626280124318540 0.8871452590818770
290 0.4629846639832883 0.8877566617414786
291 0.4631884648698222 0.8880623630712794
292 0.4636979670861568 0.8883680644010802
293 0.4641055688592245 0.8886737657308810
294 0.4643093697457584 0.8894380190553829
295 0.4644112701890253 0.8898456208284506
296 0.4646660212971926 0.8901513221582514
297 0.4650736230702603 0.8907117745962195
298 0.4654302746216946 0.8911703265909207
299 0.4656340755082284 0.8916798288072553
300 0.4660416772812962 0.8920364803586895
301 0.4663473786110970 0.8922912314668568
302 0.4666530799408978 0.8924440821317573
303 0.4669587812706986 0.8929535843480919
304 0.4672644826004994 0.8931064350129923
305 0.4675192337086667 0.8936159372293270
306 0.4679777857033678 0.8939216385591278
307 0.4687420390278698 0.8944820909970959
308 0.4689458399144036 0.8951444438783309
309 0.4691496408009375 0.8955010954297651
310 0.4694043919091048 0.8958577469811994
311 0.4698119936821725 0.8962143985326336
