# frame percolation_dimension largest_cluster num_molecules
0 0 0 0
1 0 0 0
2 0 0 0
3 0 0 0
4 0 0 0
5 0 0 0
6 0 0 0
7 0 0 0
8 0 0 0
9 0 0 0
10 0 0 0
11 0 0 0
12 0 0 0
13 0 0 0
14 0 0 0
15 0 0 0
16 0 0 0
17 0 0 0
18 0 0 0
19 0 0 0
20 0 0 0
21 0 0 0
22 0 0 0
23 0 0 0
24 0 0 0
25 0 0 0
26 0 0 0
27 0 0 0
28 0 0 0
29 0 0 0
30 0 0 0
31 0 0 0
32 0 0 0
33 0 0 0
34 0 0 0
35 0 0 0
36 0 0 0
37 0 0 0
38 0 0 0
39 0 0 0
40 0 0 0
41 0 0 0
42 0 0 0
43 0 0 0
44 1 8314 7674
45 1 8904 7559
45 1 5003 7559
46 3 14090 7462
47 3 14628 7348
48 3 15436 7232
49 3 16905 7137
50 3 17350 7041
51 3 18037 6951
52 3 18396 6867
53 3 19031 6762
54 3 21140 6677
55 3 21543 6599
56 3 21837 6518
57 3 23044 6432
58 3 23833 6351
59 3 24621 6253
60 3 25310 6166
61 3 26519 6091
62 3 26950 6011
63 3 27939 5937
64 3 28438 5871
65 3 29197 5790
66 3 29820 5725
67 3 30181 5668
68 3 30574 5590
69 3 30949 5510
70 3 31537 5439
71 3 31758 5376
72 3 32366 5306
73 3 32804 5240
74 3 33081 5162
75 3 33322 5099
76 3 33960 5033
77 3 34746 4960
78 3 35025 4894
79 3 35264 4836
80 3 35527 4785
81 3 35913 4734
82 3 36110 4679
83 3 36329 4628
84 3 36727 4579
85 3 36930 4519
86 3 37357 4448
87 3 38207 4385
88 3 38764 4331
89 3 39000 4279
90 3 39179 4231
91 3 39354 4183
92 3 39513 4136
93 3 39946 4090
94 3 40403 4043
95 3 40603 3995
96 3 40895 3949
97 3 41098 3917
98 3 41322 3876
99 3 41598 3830
100 3 42046 3780
101 3 42224 3742
102 3 42319 3713
103 3 42530 3680
104 3 42760 3638
105 3 43062 3603
106 3 43254 3557
107 3 43588 3524
108 3 43914 3487
109 3 44389 3454
110 3 44616 3415
111 3 44929 3376
112 3 45075 3345
113 3 45593 3310
114 3 45760 3281
115 3 45898 3253
116 3 46042 3220
117 3 46237 3192
118 3 46455 3160
119 3 46762 3122
120 3 47160 3088
121 3 47352 3053
122 3 47422 3034
123 3 47626 3002
124 3 47837 2973
125 3 47913 2948
126 3 48031 2919
127 3 48232 2901
128 3 48335 2883
129 3 48418 2869
130 3 48640 2844
131 3 48744 2825
132 3 48931 2796
133 3 48968 2785
134 3 49181 2760
135 3 49300 2736
136 3 49419 2715
137 3 49521 2691
138 3 49619 2670
139 3 49731 2645
140 3 49864 2624
141 3 49919 2610
142 3 50094 2584
143 3 50222 2565
144 3 50326 2539
145 3 50394 2521
146 3 50479 2506
147 3 50541 2486
148 3 50669 2462
149 3 50758 2441
150 3 50901 2417
151 3 51001 2402
152 3 51150 2382
153 3 51190 2368
154 3 51413 2338
155 3 51562 2311
156 3 51650 2294
157 3 51716 2280
158 3 51784 2264
159 3 51844 2248
160 3 51961 2230
161 3 52026 2215
162 3 52112 2199
163 3 52266 2183
164 3 52344 2174
165 3 52492 2158
166 3 52635 2132
167 3 52742 2115
168 3 52873 2098
169 3 52969 2084
170 3 53013 2074
171 3 53069 2061
172 3 53121 2049
173 3 53187 2039
174 3 53205 2030
175 3 53239 2020
176 3 53301 2007
177 3 53390 1993
178 3 53521 1975
179 3 53576 1964
180 3 53679 1949
181 3 53744 1936
182 3 53822 1923
183 3 54070 1907
184 3 54102 1899
185 3 54122 1892
186 3 54171 1883
187 3 54201 1876
188 3 54325 1870
189 3 54350 1859
190 3 54398 1845
191 3 54461 1835
192 3 54517 1826
193 3 54571 1818
