# frame percolation_dimension largest_cluster num_molecules
0 0 0 0
1 0 0 0
2 0 0 0
3 0 0 0
4 0 0 0
5 0 0 0
6 0 0 0
7 0 0 0
8 0 0 0
9 0 0 0
10 0 0 0
11 0 0 0
12 0 0 0
13 0 0 0
14 0 0 0
15 0 0 0
16 0 0 0
17 0 0 0
18 0 0 0
19 0 0 0
20 0 0 0
21 0 0 0
22 0 0 0
23 0 0 0
24 0 0 0
25 0 0 0
26 0 0 0
27 0 0 0
28 0 0 0
29 0 0 0
30 0 0 0
31 0 0 0
32 0 0 0
33 0 0 0
34 0 0 0
35 0 0 0
36 0 0 0
37 0 0 0
38 0 0 0
39 0 0 0
40 0 0 0
41 0 0 0
42 0 0 0
43 0 0 0
44 0 0 0
45 0 0 0
46 2 8984 8876
47 2 11326 8776
48 2 11779 8667
49 2 12085 8564
50 2 13496 8467
51 2 13762 8345
52 3 14175 8246
53 3 15290 8152
54 3 15867 8048
55 3 16255 7945
56 3 17071 7837
57 3 19932 7731
58 3 20226 7635
59 3 20514 7531
60 3 21411 7431
61 3 21542 7352
62 3 23383 7279
63 3 24231 7205
64 3 24561 7100
65 3 24878 7005
66 3 25275 6908
67 3 25764 6811
68 3 25994 6742
69 3 26573 6651
70 3 26800 6574
71 3 27130 6495
72 3 27805 6420
73 3 28699 6346
74 3 29203 6271
75 3 29831 6205
76 3 31135 6102
77 3 31666 6019
78 3 32114 5956
79 3 32686 5895
80 3 33046 5839
81 3 33474 5774
82 3 33833 5698
83 3 34159 5628
84 3 34502 5568
85 3 35007 5499
86 3 35462 5436
87 3 35712 5387
88 3 35980 5334
89 3 36654 5272
90 3 37114 5205
91 3 37616 5162
92 3 37825 5114
93 3 38245 5052
94 3 38458 5006
95 3 38619 4968
96 3 38796 4918
97 3 39007 4872
98 3 39244 4829
99 3 39579 4782
100 3 39806 4747
101 3 40100 4706
102 3 40330 4660
103 3 40489 4619
104 3 40715 4585
105 3 40823 4549
106 3 40965 4511
107 3 41064 4479
108 3 41248 4437
109 3 41471 4399
110 3 41608 4371
111 3 41769 4343
112 3 41951 4312
113 3 42097 4278
114 3 42285 4240
115 3 42482 4199
116 3 42828 4158
117 3 42947 4134
118 3 43107 4106
119 3 43366 4070
120 3 43491 4046
121 3 43564 4025
122 3 43716 3994
123 3 43963 3953
124 3 44134 3926
125 3 44276 3894
126 3 44419 3870
127 3 44655 3834
128 3 44759 3811
129 3 44898 3782
130 3 45018 3755
131 3 45144 3724
132 3 45284 3696
133 3 45391 3671
134 3 45571 3641
135 3 45693 3623
136 3 45865 3589
137 3 46185 3566
138 3 46337 3540
139 3 46462 3519
140 3 46626 3495
141 3 46780 3468
142 3 46928 3442
143 3 46998 3422
144 3 47067 3403
145 3 47122 3379
146 3 47372 3354
147 3 47437 3336
148 3 47536 3318
149 3 47637 3296
150 3 47732 3277
151 3 47928 3260
152 3 48036 3243
153 3 48141 3220
154 3 48193 3209
155 3 48246 3198
156 3 48261 3191
157 3 48359 3170
158 3 48460 3143
159 3 48568 3128
160 3 48669 3110
161 3 48729 3092
162 3 48775 3079
163 3 48877 3067
164 3 48914 3052
165 3 49040 3040
166 3 49179 3022
167 3 49238 3009
168 3 49375 2992
169 3 49443 2976
170 3 49497 2960
171 3 49580 2945
172 3 49673 2921
173 3 49771 2908
174 3 49858 2887
175 3 49947 2871
176 3 50054 2854
177 3 50110 2838
178 3 50149 2823
179 3 50317 2804
180 3 50404 2790
181 3 50468 2776
182 3 50556 2764
183 3 50724 2745
184 3 50780 2736
185 3 50826 2724
186 3 50905 2708
187 3 50930 2700
188 3 50964 2690
189 3 51075 2676
190 3 51118 2664
191 3 51150 2653
192 3 51199 2642
193 3 51283 2630
194 3 51307 2621
