r g(r)
0.29874998331069946 0.0
0.39625000953674316 0.0
0.4937500059604645 0.0
0.5912500023841858 0.0
0.6887499690055847 0.0
0.7862499952316284 0.0
0.8837499618530273 0.030419697985053062
0.981249988079071 0.19743666052818298
1.0787498950958252 0.735224187374115
1.1762499809265137 0.7043529748916626
1.2737499475479126 0.4395361840724945
1.3712499141693115 0.6574179530143738
1.46875 0.4959201216697693
1.566249966621399 0.5911818146705627
1.6637499332427979 0.815976619720459
1.7612500190734863 0.8048049211502075
1.8587498664855957 0.9497119188308716
1.9562499523162842 1.0624586343765259
2.0537500381469727 0.8963425755500793
2.151249885559082 0.9608167409896851
2.2487497329711914 0.9357429146766663
2.346250057220459 1.0367017984390259
2.4437499046325684 0.8760044574737549
2.5412497520446777 1.0641518831253052
2.6387500762939453 1.1679764986038208
2.7362499237060547 1.1688131093978882
2.833749771118164 0.9594743251800537
2.9312500953674316 1.095981478691101
3.028749942779541 1.0187853574752808
3.1262497901916504 1.031661868095398
3.223749876022339 0.9747837781906128
3.3212499618530273 0.9636669158935547
3.4187498092651367 0.9278005957603455
3.516249895095825 1.0367079973220825
3.6137499809265137 1.1363080739974976
3.711249828338623 0.9668909311294556
3.8087496757507324 1.0098236799240112
3.90625 1.0301796197891235
4.003749847412109 0.9821041226387024
4.101249694824219 1.0080727338790894
4.198749542236328 1.0090073347091675
4.296249866485596 1.0333125591278076
4.393749713897705 1.0643386840820312
4.491250038146973 0.9455311894416809
4.588749885559082 0.9961351156234741
4.686249732971191 0.9962688088417053
4.783749580383301 1.082849144935608
4.881249904632568 0.9561886787414551
4.978749752044678 0.9949004650115967
5.076250076293945 0.9284343719482422
5.173749923706055 0.9995032548904419
5.271249771118164 1.0638633966445923
5.368749618530273 0.9579148888587952
5.466249942779541 1.011601209640503
5.56374979019165 0.962631106376648
5.661250114440918 1.0061845779418945
5.758749961853027 0.9745557308197021
5.856249809265137 1.0179626941680908
5.953749656677246 1.0157558917999268
6.0512495040893555 1.0293973684310913
6.148749828338623 0.9737393260002136
6.246249675750732 0.9959996938705444
6.34375 1.030029296875
6.441249847412109 0.9881965517997742
6.538749694824219 0.9895414113998413
6.636249542236328 1.0297927856445312
6.733749866485596 1.0384806394577026
6.831249713897705 0.972355306148529
6.928750038146973 0.9645019769668579
7.026249885559082 0.9735679030418396
7.123749732971191 0.978501558303833
7.221249580383301 1.0320669412612915
7.31874942779541 1.006081461906433
7.416249752044678 1.0096391439437866
7.513749599456787 0.9524366855621338
7.611249923706055 1.0373841524124146
7.708749771118164 1.0181187391281128
7.806249618530273 1.0267983675003052
7.903749465942383 0.9966695308685303
8.001249313354492 1.0282565355300903
8.098749160766602 1.0311986207962036
8.196249008178711 1.0114067792892456
8.293749809265137 0.9988396763801575
8.391249656677246 1.0007569789886475
8.488749504089355 0.9838414192199707
8.586249351501465 0.9742035865783691
8.68375015258789 0.9827171564102173
8.78125 0.9573268294334412
8.87874984741211 1.0051994323730469
8.976249694824219 0.9619312882423401
9.073749542236328 1.0104081630706787
9.171249389648438 0.9791454672813416
9.268749237060547 1.021479606628418
9.366250038146973 0.9992496371269226
9.463749885559082 0.9803627133369446
9.561249732971191 1.017181634902954
9.6587495803833 1.017397403717041
9.75624942779541 1.0211517810821533
9.85374927520752 1.0120654106140137
9.951250076293945 0.9726293683052063
