# frame percolation_dimension largest_cluster num_molecules
0 0 0 0
1 0 0 0
2 0 0 0
3 0 0 0
4 0 0 0
5 0 0 0
6 0 0 0
7 0 0 0
8 0 0 0
9 0 0 0
10 0 0 0
11 0 0 0
12 0 0 0
13 0 0 0
14 0 0 0
15 0 0 0
16 0 0 0
17 0 0 0
18 0 0 0
19 0 0 0
20 0 0 0
21 0 0 0
22 0 0 0
23 0 0 0
24 0 0 0
25 0 0 0
26 0 0 0
27 0 0 0
28 0 0 0
29 0 0 0
30 0 0 0
31 0 0 0
32 0 0 0
33 0 0 0
34 0 0 0
35 0 0 0
36 0 0 0
37 0 0 0
38 0 0 0
39 0 0 0
40 0 0 0
41 0 0 0
42 0 0 0
43 0 0 0
44 0 0 0
45 0 0 0
46 0 0 0
47 0 0 0
48 0 0 0
49 0 0 0
50 0 0 0
51 0 0 0
52 1 7960 10269
53 1 8831 10144
54 1 10719 10045
55 1 11209 9927
56 1 11388 9808
57 1 11563 9692
58 2 11925 9599
59 2 12529 9501
60 2 12951 9401
61 2 14045 9305
62 2 14265 9212
63 2 14478 9139
64 2 14904 9052
65 2 15095 8970
66 2 15667 8877
67 3 15854 8787
68 3 16451 8694
69 3 17086 8607
70 3 17435 8511
71 3 17615 8434
72 3 17898 8354
73 3 18558 8275
74 3 19492 8211
75 3 20940 8133
76 3 21289 8056
77 3 22489 7987
78 3 22731 7910
79 3 23433 7835
80 3 24065 7763
81 3 24325 7693
82 3 24840 7619
83 3 25127 7546
84 3 26178 7467
85 3 27221 7405
86 3 27466 7347
87 3 28142 7290
88 3 28415 7220
89 3 28916 7153
90 3 29193 7089
91 3 29853 7014
92 3 30278 6953
93 3 30607 6898
94 3 30953 6841
95 3 31385 6775
96 3 31628 6721
97 3 31978 6676
98 3 32359 6625
99 3 32601 6576
100 3 32990 6516
101 3 33369 6472
102 3 33562 6413
103 3 33965 6358
104 3 34267 6302
105 3 34606 6246
106 3 34879 6201
107 3 35407 6152
108 3 35658 6108
109 3 36006 6067
110 3 36181 6019
111 3 36575 5968
112 3 36742 5930
113 3 37252 5890
114 3 37438 5847
115 3 37608 5803
116 3 37879 5749
117 3 38034 5714
118 3 38165 5682
119 3 38530 5647
120 3 38658 5614
121 3 38871 5577
122 3 39012 5546
123 3 39126 5512
124 3 39239 5478
125 3 39382 5454
126 3 39478 5431
127 3 39606 5401
128 3 39746 5368
129 3 39880 5335
130 3 39988 5306
131 3 40120 5279
132 3 40278 5255
133 3 40479 5225
134 3 40616 5188
135 3 40842 5162
136 3 40890 5146
137 3 41084 5126
138 3 41254 5095
139 3 41349 5069
140 3 41399 5046
141 3 41478 5017
142 3 41563 4988
143 3 41828 4956
144 3 41898 4937
145 3 42035 4910
146 3 42101 4891
147 3 42264 4873
148 3 42388 4849
149 3 42554 4816
150 3 42595 4798
151 3 42687 4768
152 3 42783 4749
153 3 42847 4720
154 3 42926 4701
155 3 43022 4679
156 3 43070 4666
157 3 43116 4651
158 3 43188 4633
159 3 43303 4607
160 3 43460 4574
161 3 43515 4554
162 3 43584 4538
163 3 43662 4515
164 3 43751 4496
165 3 43789 4480
166 3 43859 4457
167 3 43971 4444
168 3 44053 4426
169 3 44116 4402
170 3 44173 4388
171 3 44268 4364
172 3 44308 4338
173 3 44440 4311
174 3 44525 4296
175 3 44645 4272
176 3 44859 4247
177 3 45031 4230
178 3 45142 4212
179 3 45322 4190
180 3 45368 4176
181 3 45490 4160
182 3 45616 4147
183 3 45643 4132
184 3 45686 4118
185 3 45764 4097
186 3 45905 4079
187 3 45948 4067
188 3 46001 4053
189 3 46067 4044
190 3 46090 4037
191 3 46113 4032
192 3 46158 4017
193 3 46219 4004
194 3 46249 3991
195 3 46308 3979
