# frame percolation_dimension largest_cluster num_molecules
0 0 0 0
1 0 0 0
2 0 0 0
3 0 0 0
4 0 0 0
5 0 0 0
6 0 0 0
7 0 0 0
8 0 0 0
9 0 0 0
10 0 0 0
11 0 0 0
12 0 0 0
13 0 0 0
14 0 0 0
15 0 0 0
16 0 0 0
17 0 0 0
18 0 0 0
19 0 0 0
20 0 0 0
21 0 0 0
22 0 0 0
23 0 0 0
24 0 0 0
25 0 0 0
26 0 0 0
27 0 0 0
28 0 0 0
29 0 0 0
30 0 0 0
31 0 0 0
32 0 0 0
33 0 0 0
34 0 0 0
35 0 0 0
36 0 0 0
37 0 0 0
38 0 0 0
39 0 0 0
40 0 0 0
41 0 0 0
42 0 0 0
43 0 0 0
44 0 0 0
45 0 0 0
46 0 0 0
47 0 0 0
48 0 0 0
49 0 0 0
50 0 0 0
51 0 0 0
52 0 0 0
53 0 0 0
54 0 0 0
55 0 0 0
56 0 0 0
57 0 0 0
58 0 0 0
59 0 0 0
60 0 0 0
61 0 0 0
62 0 0 0
63 0 0 0
64 1 15211 8498
65 1 15612 8408
66 1 15934 8338
67 1 16445 8263
68 1 17008 8187
69 1 17349 8126
70 1 18575 8047
71 1 18888 7960
72 2 19369 7895
73 2 19467 7821
74 2 21000 7747
75 2 21266 7679
76 2 21408 7606
77 2 22059 7524
78 2 22471 7446
79 2 23449 7385
80 2 23752 7336
81 2 24219 7277
82 2 24428 7208
83 2 24625 7146
84 2 25516 7071
85 3 25749 7017
86 3 26128 6960
87 3 26407 6911
88 3 27096 6857
89 3 27330 6802
90 3 27509 6761
91 3 27620 6716
92 3 29289 6663
93 3 29566 6622
94 3 29871 6569
95 3 30221 6518
96 3 30428 6461
97 3 30523 6417
98 3 30729 6358
99 3 31005 6302
100 3 31257 6259
101 3 31544 6203
102 3 32131 6148
103 3 32443 6102
104 3 32657 6063
105 3 33075 6007
106 3 33161 5964
107 3 33400 5928
108 3 33754 5882
109 3 33937 5850
110 3 34222 5804
111 3 34408 5769
112 3 34695 5729
113 3 35096 5678
114 3 35232 5644
115 3 35516 5604
116 3 35652 5572
117 3 35804 5529
118 3 35872 5497
119 3 36204 5455
120 3 36747 5412
121 3 36853 5383
122 3 37004 5349
123 3 37065 5322
124 3 37395 5277
125 3 37981 5241
126 3 38241 5207
127 3 38388 5171
128 3 38722 5140
129 3 38917 5104
130 3 39085 5068
131 3 39222 5043
132 3 39426 5008
133 3 39600 4975
134 3 39728 4940
135 3 39966 4911
136 3 40329 4871
137 3 40438 4845
138 3 40957 4815
139 3 41104 4783
140 3 41196 4771
141 3 41336 4750
142 3 41412 4723
143 3 41538 4700
144 3 41673 4669
145 3 41836 4649
146 3 41915 4621
147 3 42052 4597
148 3 42132 4582
149 3 42382 4558
150 3 42545 4530
151 3 42734 4498
152 3 42849 4478
153 3 42931 4456
154 3 42987 4438
155 3 43148 4412
156 3 43201 4392
157 3 43372 4374
158 3 43460 4356
159 3 43679 4333
160 3 43734 4313
161 3 43775 4300
162 3 43867 4286
163 3 43983 4261
164 3 44050 4241
165 3 44135 4217
166 3 44296 4193
167 3 44476 4172
168 3 44744 4146
169 3 44831 4135
170 3 45125 4116
171 3 45189 4100
172 3 45302 4080
173 3 45360 4066
174 3 45421 4051
175 3 45483 4035
176 3 45523 4024
177 3 45576 4004
178 3 45631 3991
179 3 45671 3981
180 3 45820 3959
181 3 45856 3944
182 3 45912 3926
183 3 46019 3903
184 3 46163 3887
185 3 46206 3875
186 3 46459 3858
187 3 46578 3845
188 3 46655 3828
189 3 46685 3816
190 3 46774 3799
191 3 46811 3789
192 3 46833 3779
193 3 46880 3766
194 3 46948 3751
195 3 47025 3732
196 3 47053 3719
197 3 47105 3704
198 3 47123 3695
