0,0
0,1
0,2
0,3
0,4
0,5
1570,6
0,7
0,8
0,9
0,10
0,11
759,12
95,13
0,14
0,15
0,16
0,17
365,18
88,19
8,20
0,21
0,22
0,23
155,24
66,25
9,26
0,27
0,28
0,29
92,30
38,31
9,32
2,33
0,34
0,35
47,36
36,37
7,38
1,39
0,40
0,41
16,42
22,43
6,44
2,45
0,46
0,47
8,48
7,49
2,50
2,51
0,52
0,53
6,54
2,55
2,56
0,57
0,58
0,59
1,60
1,61
2,62
1,63
0,64
0,65
2,66
3,67
0,68
1,69
0,70
0,71
2,72
0,73
2,74
0,75
0,76
0,77
1,78
2,79
0,80
0,81
0,82
0,83
1,84
0,85
0,86
0,87
0,88
0,89
0,90
0,91
0,92
0,93
0,94
0,95
0,96
0,97
0,98
0,99
0,100
0,101
0,102
1,103
