# frame percolation_dimension largest_cluster num_molecules
0 0 0 0
1 0 0 0
2 0 0 0
3 0 0 0
4 0 0 0
5 0 0 0
6 0 0 0
7 0 0 0
8 0 0 0
9 0 0 0
10 0 0 0
11 0 0 0
12 0 0 0
13 0 0 0
14 0 0 0
15 0 0 0
16 0 0 0
17 0 0 0
18 0 0 0
19 0 0 0
20 0 0 0
21 0 0 0
22 0 0 0
23 0 0 0
24 0 0 0
25 0 0 0
26 0 0 0
27 0 0 0
28 0 0 0
29 0 0 0
30 0 0 0
31 0 0 0
32 0 0 0
33 0 0 0
34 0 0 0
35 0 0 0
36 0 0 0
37 0 0 0
38 0 0 0
39 0 0 0
40 0 0 0
41 0 0 0
42 0 0 0
43 0 0 0
44 0 0 0
45 0 0 0
46 0 0 0
47 0 0 0
48 0 0 0
49 0 0 0
50 0 0 0
51 0 0 0
52 0 0 0
53 0 0 0
54 0 0 0
55 0 0 0
56 0 0 0
57 0 0 0
58 0 0 0
59 0 0 0
60 0 0 0
61 0 0 0
62 1 9745 9552
63 1 9785 9444
64 1 11446 9354
65 1 11903 9243
66 2 13869 9133
67 3 15544 9058
68 3 16261 8955
69 3 17391 8869
70 3 17651 8790
71 3 19044 8693
72 3 19778 8606
73 3 20308 8517
74 3 20815 8419
75 3 21018 8340
76 3 21864 8257
77 3 22217 8170
78 3 23024 8083
79 3 23267 8010
80 3 23488 7943
81 3 23853 7862
82 3 24638 7799
83 3 25671 7724
84 3 25973 7649
85 3 26495 7567
86 3 26773 7497
87 3 27036 7423
88 3 27595 7339
89 3 28317 7276
90 3 28688 7237
91 3 28866 7172
92 3 29274 7105
93 3 29626 7056
94 3 29813 6998
95 3 30070 6952
96 3 30198 6899
97 3 30373 6854
98 3 30593 6801
99 3 30808 6753
100 3 31110 6707
101 3 31776 6662
102 3 31975 6620
103 3 32112 6585
104 3 32417 6538
105 3 32520 6503
106 3 32792 6454
107 3 32925 6411
108 3 33049 6377
109 3 33154 6336
110 3 33315 6294
111 3 33809 6253
112 3 33989 6210
113 3 34125 6175
114 3 34368 6140
115 3 34555 6099
116 3 34867 6068
117 3 34955 6030
118 3 35116 6003
119 3 35288 5967
120 3 35551 5937
121 3 35782 5905
122 3 36086 5863
123 3 36278 5831
124 3 36375 5801
125 3 36475 5772
126 3 36599 5742
127 3 36758 5712
128 3 37092 5684
129 3 37202 5652
130 3 37310 5625
131 3 37384 5589
132 3 37608 5550
133 3 37765 5514
134 3 37895 5481
135 3 37975 5453
136 3 38084 5424
137 3 38315 5399
138 3 38439 5372
139 3 38538 5344
140 3 38703 5316
141 3 38873 5295
142 3 39004 5276
143 3 39267 5251
144 3 39387 5227
145 3 39529 5210
146 3 39640 5182
147 3 39662 5166
148 3 39792 5147
149 3 39853 5130
150 3 39996 5105
151 3 40249 5081
152 3 40307 5064
153 3 40375 5048
154 3 40427 5029
155 3 40571 5009
156 3 40658 4995
157 3 40747 4970
158 3 40803 4952
159 3 40897 4935
160 3 40969 4918
161 3 41040 4901
162 3 41166 4881
163 3 41228 4864
164 3 41299 4845
165 3 41466 4826
166 3 41561 4806
167 3 41899 4780
168 3 41947 4762
169 3 42045 4737
170 3 42103 4723
171 3 42222 4705
172 3 42356 4688
173 3 42396 4671
174 3 42480 4650
175 3 42503 4639
176 3 42549 4624
177 3 42622 4607
178 3 42736 4579
179 3 42830 4565
180 3 42906 4552
181 3 42926 4541
182 3 42966 4530
183 3 43059 4515
184 3 43136 4496
185 3 43260 4473
186 3 43359 4444
187 3 43398 4432
188 3 43422 4422
189 3 43515 4403
190 3 43641 4383
191 3 43746 4364
192 3 43923 4351
193 3 44061 4340
194 3 44109 4327
195 3 44238 4315
196 3 44299 4299
197 3 44386 4283
