largest average
18 3.189446548821549
24 3.2226770146714863
41 3.2578322317158364
49 3.2957325360152216
62 3.333974923009239
63 3.369927737632018
71 3.408579781850894
71 3.442646223736513
76 3.483394621925994
90 3.5202067123446756
96 3.561776628870219
118 3.603911544406135
132 3.641578567996156
149 3.677362610699988
149 3.7175006131959774
159 3.759923096005954
171 3.797607116011025
201 3.840671523598353
205 3.8777664065498274
215 3.921156458185111
219 3.972023848522571
248 4.013837394067797
252 4.058441558441558
261 4.105437800501117
351 4.151828516641556
389 4.199861447869761
389 4.243368096871282
661 4.2877855576773465
687 4.3340720617672295
717 4.388028372900984
740 4.43327239488117
951 4.4731793698812075
991 4.527294451497275
1021 4.565823166139479
1075 4.615179658952497
1127 4.666333128078818
1173 4.716430683055858
1181 4.764243614931238
1256 4.818008424064214
1266 4.862837892034972
1300 4.91288492706645
1324 4.963972815851961
1324 5.00784734842227
1460 5.052083333333333
1492 5.113444669365722
1803 5.171016717843739
2166 5.227194343852388
2226 5.290139616055846
2547 5.349422041824759
2771 5.417783735478105
2847 5.474040632054176
2884 5.530468892537858
2975 5.597876269621422
3576 5.648467343706327
5119 5.709106318862417
5510 5.77216033514234
5692 5.826525708793849
6455 5.8853509368022525
6534 5.953550034371011
6618 6.0137883146513245
6824 6.071607411116675
8891 6.125593614226533
9119 6.188118811881188
9638 6.2545135664912825
9815 6.324986958789776
10516 6.382922720572752
13041 6.458399914775754
13277 6.51811633157725
13370 6.576806248643957
17115 6.635109992338842
18004 6.715963221446771
19019 6.780561458449838
19566 6.847961143115328
20096 6.909619329838158
20491 6.982838055747524
21133 7.041231126596981
21356 7.110602861834389
22135 7.1771042973836865
22396 7.23362367259277
22659 7.296305211216753
22856 7.3699246292244105
23446 7.427713795638324
24480 7.504951720722951
25511 7.569609189661631
25705 7.6334676403928485
26375 7.716049382716049
26661 7.782413350449294
27046 7.853996631688043
27270 7.9103601252609606
27611 7.975924220497303
27775 8.04258423985142
28058 8.11362419700214
28226 8.188141545110751
28621 8.262913997546681
28741 8.325322713540237
28971 8.391003460207612
29135 8.449477351916377
29333 8.526722925457102
29459 8.588326958492704
29678 8.658240502713511
30001 8.745672244662435
30206 8.818181818181818
30855 8.884085580304806
31229 8.941740412979351
31511 9.022920077392468
31706 9.08511913682002
32163 9.150943396226415
32300 9.214926280589756
32677 9.30402087170043
