r g(r)
0.29874998331069946 0.0
0.39625000953674316 0.0
0.4937500059604645 0.0
0.5912500023841858 0.0
0.6887499690055847 0.0
0.7862499952316284 0.0
0.8837499618530273 0.5772417187690735
0.981249988079071 2.551910877227783
1.0787498950958252 0.7382879257202148
1.1762499809265137 0.657007098197937
1.2737499475479126 0.5558023452758789
1.3712499141693115 0.6002779006958008
1.46875 1.1098371744155884
1.566249966621399 2.0235865116119385
1.6637499332427979 1.4051308631896973
1.7612500190734863 0.9174718260765076
1.8587498664855957 0.9370429515838623
1.9562499523162842 1.0347883701324463
2.0537500381469727 1.088136911392212
2.151249885559082 1.0232011079788208
2.2487497329711914 0.9963274598121643
2.346250057220459 1.0228846073150635
2.4437499046325684 1.0388883352279663
2.5412497520446777 0.9810891151428223
2.6387500762939453 1.011329174041748
2.7362499237060547 0.985558807849884
2.833749771118164 0.9876520037651062
2.9312500953674316 0.9986567497253418
3.028749942779541 0.9996165633201599
3.1262497901916504 1.0107182264328003
3.223749876022339 1.0035526752471924
3.3212499618530273 1.0102746486663818
3.4187498092651367 1.023725986480713
3.516249895095825 1.0211354494094849
3.6137499809265137 0.9989990592002869
3.711249828338623 1.003873586654663
3.8087496757507324 1.003774881362915
3.90625 1.005626916885376
4.003749847412109 1.004184365272522
4.101249694824219 0.9935005903244019
4.198749542236328 1.0096403360366821
4.296249866485596 0.999123215675354
4.393749713897705 1.0020455121994019
4.491250038146973 0.9969977736473083
4.588749885559082 1.0039985179901123
4.686249732971191 1.003844141960144
4.783749580383301 1.0078365802764893
4.881249904632568 1.0123118162155151
4.978749752044678 1.0140752792358398
5.076250076293945 1.004837155342102
5.173749923706055 1.010839581489563
5.271249771118164 1.0097455978393555
5.368749618530273 1.0100984573364258
5.466249942779541 1.0076711177825928
5.56374979019165 1.0066742897033691
5.661250114440918 1.0081050395965576
5.758749961853027 1.0075409412384033
5.856249809265137 1.014841914176941
5.953749656677246 1.0036340951919556
6.0512495040893555 1.0013126134872437
6.148749828338623 1.0074797868728638
6.246249675750732 1.006492018699646
6.34375 1.0057649612426758
6.441249847412109 0.9980316162109375
6.538749694824219 1.001927375793457
6.636249542236328 1.007461428642273
6.733749866485596 1.0045644044876099
6.831249713897705 1.0032596588134766
6.928750038146973 1.0017993450164795
7.026249885559082 1.0005497932434082
7.123749732971191 1.0002504587173462
7.221249580383301 1.007498025894165
7.31874942779541 1.006199836730957
7.416249752044678 1.0065840482711792
7.513749599456787 1.001570224761963
7.611249923706055 1.0018006563186646
7.708749771118164 0.9989864230155945
7.806249618530273 1.0030628442764282
7.903749465942383 1.0036908388137817
8.001249313354492 1.001844882965088
8.098749160766602 0.9983686208724976
8.196249008178711 1.0023170709609985
8.293749809265137 1.0021895170211792
8.391249656677246 1.001879096031189
8.488749504089355 1.0021731853485107
8.586249351501465 0.9996666312217712
8.68375015258789 0.9988980293273926
8.78125 0.9988547563552856
8.87874984741211 0.9998181462287903
8.976249694824219 1.0037600994110107
9.073749542236328 1.0033177137374878
9.171249389648438 0.9980456233024597
9.268749237060547 0.9988937973976135
9.366250038146973 0.9968257546424866
9.463749885559082 1.0018306970596313
9.561249732971191 1.0051286220550537
9.6587495803833 1.0004804134368896
9.75624942779541 1.0049015283584595
9.85374927520752 1.0010507106781006
9.951250076293945 1.0039904117584229
