# frame percolation_dimension largest_cluster num_molecules
0 0 0 0
1 0 0 0
2 0 0 0
3 0 0 0
4 0 0 0
5 0 0 0
6 0 0 0
7 0 0 0
8 0 0 0
9 0 0 0
10 0 0 0
11 0 0 0
12 0 0 0
13 0 0 0
14 0 0 0
15 0 0 0
16 0 0 0
17 0 0 0
18 0 0 0
19 0 0 0
20 0 0 0
21 0 0 0
22 0 0 0
23 0 0 0
24 0 0 0
25 0 0 0
26 0 0 0
27 0 0 0
28 0 0 0
29 0 0 0
30 0 0 0
31 0 0 0
32 0 0 0
33 0 0 0
34 0 0 0
35 0 0 0
36 0 0 0
37 0 0 0
38 0 0 0
39 0 0 0
40 0 0 0
41 0 0 0
42 0 0 0
43 0 0 0
44 0 0 0
45 0 0 0
46 0 0 0
47 0 0 0
48 1 9787 8563
49 1 10608 8473
50 1 10888 8351
51 1 12209 8235
52 2 13459 8118
53 2 16381 7995
54 2 16578 7897
55 2 17347 7801
56 3 17742 7675
57 3 18530 7581
58 3 19003 7493
59 3 19609 7403
60 3 19993 7315
61 3 20299 7235
62 3 21945 7149
63 3 22323 7045
64 3 22813 6967
65 3 23180 6879
66 3 23374 6804
67 3 24039 6729
68 3 24791 6664
69 3 25504 6592
70 3 26877 6519
71 3 27181 6432
72 3 28123 6352
73 3 28490 6269
74 3 28952 6183
75 3 29597 6113
76 3 29932 6047
77 3 30123 5983
78 3 31789 5905
79 3 32330 5829
80 3 32954 5746
81 3 33371 5675
82 3 33726 5613
83 3 34203 5544
84 3 34465 5488
85 3 35104 5428
86 3 35302 5379
87 3 35523 5330
88 3 35700 5282
89 3 36030 5225
90 3 36426 5161
91 3 36657 5107
92 3 36889 5055
93 3 37033 5019
94 3 37261 4966
95 3 37345 4924
96 3 37669 4868
97 3 37898 4827
98 3 38049 4781
99 3 38510 4719
100 3 38744 4677
101 3 38923 4641
102 3 39320 4592
103 3 39507 4543
104 3 39811 4497
105 3 40205 4461
106 3 40417 4417
107 3 40671 4381
108 3 40871 4351
109 3 41192 4323
110 3 41273 4289
111 3 41489 4256
112 3 41704 4209
113 3 41848 4169
114 3 42017 4135
115 3 42170 4104
116 3 42288 4075
117 3 42471 4046
118 3 42665 4005
119 3 43085 3971
120 3 43348 3936
121 3 43628 3904
122 3 43718 3878
123 3 44111 3837
124 3 44264 3811
125 3 44422 3781
126 3 44503 3758
127 3 44665 3721
128 3 44899 3686
129 3 45085 3648
130 3 45253 3621
131 3 45723 3583
132 3 45830 3555
133 3 45982 3525
134 3 46251 3492
135 3 46413 3465
136 3 46619 3434
137 3 46781 3411
138 3 46870 3392
139 3 47046 3367
140 3 47150 3346
141 3 47285 3328
142 3 47378 3306
143 3 47514 3282
144 3 47683 3257
145 3 47760 3234
146 3 47863 3220
147 3 47956 3207
148 3 48125 3181
149 3 48195 3167
150 3 48318 3145
151 3 48415 3125
152 3 48502 3106
153 3 48605 3085
154 3 48691 3070
155 3 48752 3054
156 3 48912 3038
157 3 48962 3031
158 3 49021 3013
159 3 49125 2993
160 3 49306 2979
161 3 49370 2960
162 3 49493 2944
163 3 49597 2924
164 3 49708 2903
165 3 49749 2889
166 3 49785 2871
167 3 49895 2843
168 3 49962 2826
169 3 50141 2813
170 3 50244 2798
171 3 50277 2786
172 3 50353 2770
173 3 50443 2758
174 3 50511 2746
175 3 50633 2724
176 3 50712 2710
177 3 50785 2698
178 3 50873 2685
179 3 50971 2663
180 3 51019 2655
181 3 51144 2641
182 3 51227 2631
183 3 51344 2617
184 3 51498 2598
185 3 51624 2585
186 3 51665 2573
187 3 51710 2561
188 3 51773 2551
189 3 51808 2541
190 3 51864 2530
191 3 52009 2513
192 3 52086 2501
193 3 52264 2482
194 3 52325 2472
195 3 52344 2467
