largest average
23 4.010947527368819
35 4.06025093943061
56 4.1118421052631575
61 4.161227154046998
61 4.210143970413419
74 4.2633585233732365
91 4.318520525674028
91 4.37212811192648
115 4.430775646371977
134 4.479971890372452
142 4.539628284554582
146 4.593601383484652
155 4.652945040507992
174 4.709663120567376
195 4.77277831848469
248 4.8339399454049135
248 4.893306723979122
250 4.952995105275425
252 5.022057665038601
297 5.1020408163265305
297 5.171155094094743
297 5.233990147783251
319 5.298371010638298
355 5.368873168266801
363 5.437100213219616
516 5.517092167892687
538 5.588673621460507
586 5.656610470275067
719 5.728792235801581
764 5.808656036446469
958 5.89731729879741
968 5.966866342193935
1177 6.041508718726308
1210 6.119216740257247
1210 6.19533527696793
1214 6.2647405660377355
1293 6.347072879330944
1868 6.430949258549379
2588 6.519071479701401
3025 6.606217616580311
3356 6.693616127677447
5429 6.783358161310917
5580 6.885192785397991
6679 6.984005258545136
7768 7.080973008997001
8011 7.174206617150574
8524 7.263301811552922
9655 7.346162710301913
9787 7.448300035050823
10608 7.527453064116188
10888 7.637474541751527
12209 7.745109950188312
13459 7.85679073206803
16381 7.977724940558128
16578 8.076776890916001
17347 8.176221623701423
17742 8.310520140789988
18530 8.413620166292729
19003 8.512484977967686
19609 8.616029193134207
19993 8.719737382027082
20299 8.816207993361914
21945 8.922323303009097
22323 9.054111631870473
22813 9.155536406721241
23180 9.272727272727273
23374 9.375
24039 9.479553903345725
24791 9.572072072072071
25504 9.676684881602915
26877 9.785111281657713
27181 9.917548226509023
28123 10.042533081285445
28490 10.175578611332801
28952 10.317203430975885
29597 10.43542314617777
29932 10.54939599536654
30123 10.66231811339689
31789 10.803253685815964
32330 10.944206008583691
32954 11.102403343782655
33371 11.241403632516311
33726 11.365662328400784
34203 11.507220216606498
34465 11.62472647702407
35104 11.753318584070797
35302 11.86046511627907
35523 11.969583176868193
35700 12.078438802576734
36030 12.210304539360276
36426 12.361838278068644
36657 12.49265138154027
36889 12.62126311621461
37033 12.711864406779661
37261 12.84764207980653
37345 12.957317073170731
37669 13.106496710526315
37898 13.217914161310388
38049 13.345195729537366
38510 13.52067868504772
38744 13.642199871602825
38923 13.748113004097476
39320 13.894943330427202
39507 14.044943820224718
39811 14.188738036946361
40205 14.303343055867176
40417 14.445955132562883
40671 14.564770390678547
40871 14.66528640441684
41192 14.760361194721
41273 14.877479579929988
41489 14.992944496707432
41704 15.160523186682521
41848 15.306122448979592
42017 15.432098765432098
42170 15.548780487804878
42288 15.659543109801032
42471 15.771895101434934
42665 15.933516620844788
43085 16.070078144693724
43348 16.213123092573753
43628 16.346153846153847
43718 16.455859576664945
44111 16.631881033133315
44264 16.74546887312845
44422 16.878474980142972
44503 16.98188598827917
44665 17.15092816787732
44899 17.3139598044541
45085 17.49451152579583
45253 17.625103677080453
45723 17.812238055322716
45830 17.95268938327232
45982 18.105651803464923
46251 18.276949541284402
46413 18.419531927188675
46619 18.58600583090379
46781 18.711476372174936
46870 18.816410861865407
47046 18.95628902765388
47150 19.0754039497307
47285 19.17870036101083
47378 19.30648092065415
47514 19.44783404514948
47683 19.597294804795574
47760 19.736842105263158
47863 19.82276119402985
47956 19.903215735248203
48125 20.066100094428705
48195 20.15491621877964
48318 20.296084049665712
48415 20.426145466196733
48502 20.551257253384914
48605 20.691333982473225
48691 20.792563600782778
48752 20.901639344262296
48912 21.011865524060646
48962 21.06045589692765
49021 21.1864406779661
49125 21.328203412512547
49306 21.428571428571427
49370 21.566305818673882
49493 21.683673469387756
49597 21.83219178082192
49708 21.990341497067956
49749 22.097053726169843
49785 22.23578653644925
49895 22.45508982035928
49962 22.59036144578313
50141 22.69490922036312
50244 22.816750178954905
50277 22.915168943206325
50353 23.047722342733188
50443 23.14814814814815
50511 23.24945295404814
50633 23.4375
50712 23.558758314855876
50785 23.66369710467706
50873 23.778440880268555
50971 23.975178638585934
51019 24.047529234251225
51144 24.17519908987486
51227 24.267224971450325
51344 24.39724454649828
51498 24.575944487278335
51624 24.699728787291747
51665 24.815103152977812
51710 24.931560422369966
51773 25.02944640753828
51808 25.128104059913284
51864 25.237529691211403
52009 25.408529294539658
52086 25.53063676411694
52264 25.72639225181598
52325 25.83063209076175
52344 25.883069427527406
52395 26.020408163265305
52411 26.084288052373157
52433 26.15921214608125
52517 26.223776223776223
52546 26.321222130470684
52598 26.452282157676347
52651 26.595744680851062
52708 26.7632241813602
52743 26.876053962900507
52792 26.989839119390346
52803 27.03562340966921
52833 27.127659574468087
52859 27.197098976109213
52938 27.290239726027398
52991 27.37226277372263
53045 27.50215703192407
53107 27.585460839463437
53173 27.69331016507385
53201 27.76567944250871
53231 27.899343544857768
53353 28.096077567210227
53419 28.232949512843224
53441 28.333333333333332
53471 28.447121820615795
53484 28.523489932885905
53577 28.729157278053176
53628 28.898458748866727
53670 29.003639672429482
53689 29.069767441860463
53730 29.22971114167813
53758 29.283417547083143
53785 29.35082872928177
53811 29.486586493987048
53867 29.637377963737798
53935 29.789719626168225
53992 29.943635509628933
54029 30.056577086280058
54075 30.18465909090909
54094 30.241935483870968
54141 30.415076335877863
54223 30.575539568345324
54241 30.678537054860442
54275 30.84179970972424
54306 30.90159961221522
54321 30.961631860126275
54325 30.99173553719008
54360 31.067251461988302
54373 31.1279296875
54391 31.21939275220372
54419 31.31139489194499
54424 31.326781326781326
54500 31.40394088669951
54537 31.590683845391478
54607 31.74800796812749
54650 31.875
54676 31.986954340190668
54678 32.0190858864892
54683 32.03517587939699
54704 32.09969788519638
54722 32.18071680969207
54769 32.278481012658226
54778 32.31120121642169
54798 32.36040609137056
54816 32.45926680244399
54847 32.54211332312404
54892 32.642089093702
54914 32.69230769230769
54961 32.81008749356665
54965 32.86082474226804
55013 32.945736434108525
55034 33.031088082901555
55058 33.13409563409564
55072 33.237747653806046
55113 33.35949764521193
55145 33.46456692913386
55162 33.51735015772871
55164 33.57030015797788
55238 33.694503171247355
55252 33.74801482265749
55261 33.819628647214856
55287 33.89154704944178
55307 34.018143009605126
55361 34.1456882699518
55372 34.255776464266525
55407 34.36657681940701
55424 34.47809626825311
55455 34.6279196089082
55473 34.703320631464344
55489 34.76008724100327
55523 34.91237677984666
55533 35.00823723228995
55555 35.046728971962615
55559 35.06600660066007
55576 35.22099447513812
55588 35.27946873270614
55613 35.416666666666664
55669 35.49554565701559
55755 35.65436241610738
55809 35.774410774410775
55827 35.79449747332959
55915 35.93573844419391
55937 36.03730921424533
55945 36.11898016997167
55953 36.15995462280204
55963 36.20102214650767
55978 36.283437677859986
55996 36.34549600912201
56010 36.449399656946824
56041 36.49112764739554
56041 36.49112764739554
56045 36.57487091222031
56045 36.57487091222031
56077 36.63793103448276
56083 36.70120898100173
56093 36.78592036930179
56106 36.9351100811124
56141 36.999419616947186
56147 37.04241719930273
56182 37.15034965034965
56193 37.23714953271028
56197 37.25891291642314
56197 37.280701754385966
56202 37.302516091281454
56225 37.43394010569583
56245 37.54416961130742
56270 37.655050206733605
56285 37.72189349112426
56290 37.76658767772512
56307 37.8562945368171
56307 37.8562945368171
56340 37.94642857142857
56387 38.059701492537314
56466 38.219424460431654
56466 38.219424460431654
56473 38.288288288288285
56501 38.42676311030741
56514 38.47314423657212
56519 38.51963746223565
56529 38.58958837772397
56544 38.68325242718446
56552 38.753799392097264
56559 38.80097382836275
56574 38.84826325411335
56579 38.8719512195122
56594 38.91941391941392
56602 38.96699266503668
56621 39.038579301898345
56630 39.0625
56648 39.15847665847666
56654 39.20664206642066
56654 39.23076923076923
56670 39.32757557063541
56836 39.54714640198511
56867 39.620882535736484
56874 39.67019290603609
56880 39.7196261682243
56880 39.76918278228322
56895 39.84375
56899 39.868667917448406
56909 39.8936170212766
56915 39.943609022556394
56931 40.01883239171375
56931 40.01883239171375
56940 40.094339622641506
56953 40.17013232514178
56955 40.19546027742749
56959 40.22082018927445
56959 40.22082018927445
56959 40.22082018927445
56959 40.22082018927445
56965 40.27163613392293
56981 40.37365421152628
56987 40.42485732403297
