# frame percolation_dimension largest_cluster num_molecules
0 0 0 0
1 0 0 0
2 0 0 0
3 0 0 0
4 0 0 0
5 0 0 0
6 0 0 0
7 0 0 0
8 0 0 0
9 0 0 0
10 0 0 0
11 0 0 0
12 0 0 0
13 0 0 0
14 0 0 0
15 0 0 0
16 0 0 0
17 0 0 0
18 0 0 0
19 0 0 0
20 0 0 0
21 0 0 0
22 0 0 0
23 0 0 0
24 0 0 0
25 0 0 0
26 0 0 0
27 0 0 0
28 0 0 0
29 0 0 0
30 0 0 0
31 0 0 0
32 0 0 0
33 0 0 0
34 0 0 0
35 0 0 0
36 0 0 0
37 0 0 0
38 0 0 0
39 0 0 0
40 0 0 0
41 0 0 0
42 0 0 0
43 0 0 0
44 0 0 0
45 0 0 0
46 0 0 0
47 0 0 0
48 0 0 0
49 0 0 0
50 0 0 0
51 0 0 0
52 0 0 0
53 0 0 0
54 0 0 0
55 0 0 0
56 1 13685 8667
57 1 14364 8555
58 2 15422 8468
59 2 16086 8382
60 3 16738 8280
61 3 20849 8170
62 3 21323 8072
63 3 21937 7976
64 3 22674 7880
65 3 23440 7780
66 3 23691 7690
67 3 24017 7615
68 3 24472 7530
69 3 24844 7443
70 3 25552 7357
71 3 25942 7301
72 3 26293 7219
73 3 27080 7151
74 3 27535 7071
75 3 28076 7003
76 3 28635 6937
77 3 29499 6859
78 3 29700 6783
79 3 30201 6696
80 3 31039 6601
81 3 31446 6532
82 3 31629 6463
83 3 31860 6400
84 3 32041 6335
85 3 32295 6285
86 3 32443 6232
87 3 33208 6180
88 3 33409 6129
89 3 33770 6068
90 3 33965 6019
91 3 34398 5962
92 3 34609 5900
93 3 34899 5842
94 3 35072 5795
95 3 35434 5741
96 3 35639 5688
97 3 35885 5625
98 3 36147 5578
99 3 36548 5530
100 3 36843 5483
101 3 37120 5434
102 3 37393 5394
103 3 37657 5343
104 3 37808 5296
105 3 37926 5252
106 3 38044 5223
107 3 38374 5172
108 3 38719 5127
109 3 38956 5089
110 3 39076 5051
111 3 39329 5022
112 3 39471 4994
113 3 39654 4956
114 3 39828 4920
115 3 39994 4891
116 3 40203 4846
117 3 40319 4815
118 3 40551 4781
119 3 40946 4743
120 3 41085 4707
121 3 41221 4676
122 3 41316 4649
123 3 41412 4625
124 3 41585 4604
125 3 41927 4581
126 3 42235 4541
127 3 42496 4515
128 3 42651 4485
129 3 42720 4461
130 3 42866 4436
131 3 43085 4405
132 3 43180 4378
133 3 43260 4356
134 3 43383 4327
135 3 43544 4302
136 3 43666 4276
137 3 43712 4256
138 3 43813 4238
139 3 43879 4215
140 3 43994 4185
141 3 44196 4167
142 3 44399 4138
143 3 44495 4116
144 3 44645 4090
145 3 44781 4071
146 3 44877 4046
147 3 44952 4029
148 3 45071 4009
149 3 45211 3987
150 3 45291 3972
151 3 45388 3957
152 3 45586 3934
153 3 45636 3921
154 3 45706 3904
155 3 45863 3881
156 3 45958 3864
157 3 46124 3840
158 3 46234 3812
159 3 46338 3792
160 3 46391 3774
161 3 46569 3751
162 3 46642 3737
163 3 46754 3719
164 3 46786 3709
165 3 46864 3690
166 3 46945 3672
167 3 47020 3657
168 3 47084 3642
169 3 47137 3623
170 3 47187 3605
171 3 47231 3596
172 3 47273 3579
173 3 47319 3562
174 3 47370 3547
175 3 47420 3536
176 3 47535 3519
177 3 47596 3505
178 3 47655 3487
179 3 47763 3472
180 3 47865 3455
181 3 47927 3445
182 3 47941 3436
183 3 48005 3422
184 3 48045 3411
185 3 48082 3394
186 3 48141 3385
187 3 48204 3369
188 3 48266 3359
189 3 48288 3353
190 3 48334 3340
191 3 48394 3327
192 3 48429 3317
193 3 48448 3306
194 3 48484 3298
195 3 48537 3285
196 3 48587 3275
