# frame percolation_dimension largest_cluster num_molecules
0 0 0 0
1 0 0 0
2 0 0 0
3 0 0 0
4 0 0 0
5 0 0 0
6 0 0 0
7 0 0 0
8 0 0 0
9 0 0 0
10 0 0 0
11 0 0 0
12 0 0 0
13 0 0 0
14 0 0 0
15 0 0 0
16 0 0 0
17 0 0 0
18 0 0 0
19 0 0 0
20 0 0 0
21 0 0 0
22 0 0 0
23 0 0 0
24 0 0 0
25 0 0 0
26 0 0 0
27 0 0 0
28 0 0 0
29 0 0 0
30 0 0 0
31 0 0 0
32 0 0 0
33 0 0 0
34 0 0 0
35 0 0 0
36 0 0 0
37 0 0 0
38 0 0 0
39 0 0 0
40 0 0 0
41 0 0 0
42 0 0 0
43 0 0 0
44 0 0 0
45 0 0 0
46 0 0 0
47 0 0 0
48 0 0 0
49 0 0 0
50 0 0 0
51 0 0 0
52 1 9173 9165
53 1 9352 9055
54 1 12362 8936
55 2 13177 8836
56 2 14406 8717
57 2 16127 8599
58 3 16406 8525
59 3 16625 8429
60 3 17174 8330
61 3 17399 8244
62 3 17715 8140
63 3 18673 8056
64 3 19290 7965
65 3 19755 7882
66 3 20287 7806
67 3 21358 7720
68 3 22300 7639
69 3 23312 7565
70 3 24009 7475
71 3 24201 7399
72 3 25157 7330
73 3 26347 7266
74 3 26897 7192
75 3 27435 7124
76 3 27870 7057
77 3 28267 6986
78 3 28750 6923
79 3 29001 6859
80 3 29367 6790
81 3 29822 6721
82 3 30261 6666
83 3 30748 6614
84 3 31102 6564
85 3 31397 6499
86 3 31640 6441
87 3 31950 6383
88 3 32244 6332
89 3 32398 6289
90 3 32671 6235
91 3 33308 6176
92 3 33518 6128
93 3 33691 6073
94 3 33922 6014
95 3 34205 5961
96 3 34656 5898
97 3 34892 5849
98 3 35014 5800
99 3 35320 5750
100 3 35566 5695
101 3 35914 5646
102 3 36234 5593
103 3 36483 5539
104 3 36755 5491
105 3 36913 5455
106 3 37092 5412
107 3 37574 5368
108 3 37906 5324
109 3 38215 5272
110 3 38377 5227
111 3 38668 5184
112 3 39032 5141
113 3 39167 5100
114 3 39300 5067
115 3 39496 5022
116 3 39856 4974
117 3 40082 4931
118 3 40530 4893
119 3 40767 4862
120 3 40883 4831
121 3 41132 4793
122 3 41273 4762
123 3 41406 4725
124 3 41597 4692
125 3 41824 4661
126 3 41977 4630
127 3 42063 4603
128 3 42216 4574
129 3 42357 4558
130 3 42590 4528
131 3 42744 4503
132 3 42926 4473
133 3 43241 4447
134 3 43449 4426
135 3 43553 4391
136 3 43641 4365
137 3 43839 4336
138 3 43957 4312
139 3 44091 4283
140 3 44210 4258
141 3 44321 4224
142 3 44406 4195
143 3 44528 4172
144 3 44630 4147
145 3 44806 4126
146 3 44968 4107
147 3 45079 4084
148 3 45174 4057
149 3 45268 4034
150 3 45422 4012
151 3 45515 3992
152 3 45644 3970
153 3 45730 3946
154 3 45837 3918
155 3 45910 3895
156 3 46006 3873
157 3 46090 3851
158 3 46167 3832
159 3 46283 3811
160 3 46345 3793
161 3 46415 3768
162 3 46482 3743
163 3 46633 3723
164 3 46731 3706
165 3 46774 3689
166 3 46879 3671
167 3 46962 3653
168 3 47148 3631
169 3 47245 3612
170 3 47302 3593
171 3 47434 3574
172 3 47548 3553
173 3 47627 3539
174 3 47705 3520
175 3 47793 3502
176 3 47863 3480
177 3 47883 3470
178 3 47923 3464
179 3 48093 3444
180 3 48126 3432
181 3 48171 3418
182 3 48243 3398
183 3 48294 3390
184 3 48316 3382
185 3 48396 3364
186 3 48488 3347
187 3 48529 3335
188 3 48595 3317
189 3 48625 3308
190 3 48672 3293
191 3 48794 3278
192 3 48896 3266
193 3 48923 3258
194 3 49020 3240
195 3 49126 3230
