r g(r)
0.25975000858306885 0.0
0.27924999594688416 0.0
0.29874998331069946 0.0
0.31825000047683716 0.0
0.33775001764297485 0.0
0.3572499752044678 0.0
0.37674999237060547 0.0
0.39625000953674316 0.0
0.41575002670288086 0.0
0.4352499842643738 0.0
0.4547500014305115 0.0
0.47425001859664917 0.0
0.4937499761581421 0.0
0.5132499933242798 0.0
0.5327500104904175 0.0
0.5522500276565552 0.0
0.5717500448226929 0.0
0.5912500023841858 0.0
0.6107499599456787 0.0
0.6302499771118164 0.0
0.6497499942779541 0.0
0.6692500114440918 0.0
0.6887500286102295 0.0
0.7082500457763672 0.0
0.7277500033378601 0.0
0.7472500205039978 0.0
0.7667499780654907 0.0
0.7862499952316284 0.0
0.8057500123977661 0.0
0.8252500295639038 0.0
0.8447500467300415 0.0
0.8642500042915344 0.0
0.8837500214576721 0.0
0.903249979019165 0.0
0.9227499961853027 0.0
0.9422500133514404 0.0
0.9617500305175781 0.09762169420719147
0.9812500476837158 0.1563008427619934
1.000749945640564 0.24043115973472595
1.0202499628067017 0.14457964897155762
1.0397499799728394 0.6403560042381287
1.059249997138977 0.9120820164680481
1.0787500143051147 0.4655674397945404
1.0982500314712524 0.5739550590515137
1.1177500486373901 0.7950196862220764
1.1372500658035278 0.6981716752052307
1.1567500829696655 0.5848559141159058
1.1762499809265137 0.4568527936935425
1.1957499980926514 0.7157352566719055
1.215250015258789 0.5706656575202942
1.2347500324249268 0.7502052783966064
1.2542500495910645 0.535728394985199
1.2737500667572021 0.44524404406547546
1.2932500839233398 0.4679153561592102
1.312749981880188 0.6113076210021973
1.3322499990463257 0.508752167224884
1.3517500162124634 0.5600706934928894
1.371250033378601 0.5282471776008606
1.3907500505447388 0.4824146628379822
1.4102500677108765 0.6810473203659058
1.4297499656677246 0.5153557062149048
1.4492499828338623 0.7022103667259216
1.46875 0.6418307423591614
1.4882500171661377 0.5028136372566223
1.5077500343322754 0.5825752019882202
1.527250051498413 0.49036675691604614
1.5467500686645508 0.47808071970939636
1.5662500858306885 0.662572979927063
1.5857499837875366 0.6583426594734192
1.6052500009536743 0.595720112323761
1.624750018119812 0.6613237261772156
1.6442500352859497 0.8127292394638062
1.6637500524520874 0.7068009376525879
1.683250069618225 0.5736594796180725
1.7027499675750732 0.7889963388442993
1.722249984741211 0.8219600915908813
1.7417500019073486 0.8830347657203674
1.7612500190734863 0.7374500632286072
1.780750036239624 1.015631914138794
1.8002500534057617 0.9566041827201843
1.8197500705718994 0.9907474517822266
1.839250087738037 0.889776885509491
1.8587499856948853 0.9147592186927795
1.878250002861023 1.1006356477737427
1.8977500200271606 1.1449928283691406
1.9172500371932983 0.9908043146133423
1.936750054359436 1.1555145978927612
1.9562500715255737 1.2741656303405762
1.9757499694824219 1.3108372688293457
1.9952499866485596 1.3382494449615479
2.0147500038146973 1.2902437448501587
2.034250020980835 1.214682936668396
2.0537500381469727 1.1061229705810547
2.0732500553131104 1.0363693237304688
2.092750072479248 1.0034204721450806
2.1122498512268066 0.8905220627784729
2.1317501068115234 0.933914840221405
2.151249885559082 0.8975493907928467
2.170750141143799 1.0539623498916626
2.1902499198913574 1.0039085149765015
2.209750175476074 0.9862692356109619
2.229249954223633 1.0478246212005615
2.2487502098083496 0.8333096504211426
2.268249988555908 0.9009537696838379
2.287750244140625 0.8281440138816833
2.3072500228881836 0.8933649659156799
2.3267500400543213 0.8284251093864441
2.346250057220459 0.896718442440033
2.3657498359680176 0.925024688243866
2.3852500915527344 1.0369303226470947
2.404749870300293 1.025388479232788
2.4242501258850098 1.075537919998169
2.4437499046325684 0.9525976181030273
2.463250160217285 0.9772623181343079
2.4827499389648438 0.9229072332382202
2.5022501945495605 0.9806855320930481
2.521749973297119 0.9561172723770142
2.541250228881836 0.9508128762245178
2.5607500076293945 0.9409841299057007
2.5802502632141113 1.0940924882888794
2.59975004196167 0.9975885152816772
2.6192498207092285 0.9915571808815002
2.6387500762939453 1.1152797937393188
2.658249855041504 1.035083532333374
2.6777501106262207 1.0158716440200806
2.6972498893737793 0.9722732901573181
2.716750144958496 0.966518223285675
2.7362499237060547 1.0613389015197754
2.7557501792907715 1.0543019771575928
2.77524995803833 0.9926374554634094
2.794750213623047 0.9749814867973328
2.8142499923706055 1.0375291109085083
2.8337502479553223 1.008305549621582
2.853250026702881 0.9391084909439087
2.8727502822875977 1.0504118204116821
2.8922500610351562 0.9859275817871094
2.911749839782715 1.0260130167007446
2.9312500953674316 1.0824685096740723
2.9507498741149902 0.9230151176452637
2.970250129699707 1.04399836063385
2.9897499084472656 0.9597004055976868
3.0092501640319824 0.9772209525108337
3.028749942779541 0.9745226502418518
3.048250198364258 0.9880146980285645
3.0677499771118164 0.9594919681549072
3.087250232696533 0.9568907022476196
3.106750011444092 0.9106110334396362
3.1262502670288086 0.9239209890365601
3.145750045776367 0.9307618141174316
3.165250062942505 1.0154728889465332
3.1847500801086426 0.8754507899284363
3.204249858856201 0.891221284866333
3.223750114440918 1.0078977346420288
3.2432498931884766 0.9757951498031616
3.2627501487731934 0.9754734039306641
3.282249927520752 0.9695005416870117
3.3017501831054688 0.9304717183113098
3.3212499618530273 0.9850700497627258
3.340750217437744 0.9439330101013184
3.3602499961853027 1.0023235082626343
3.3797502517700195 0.9459919929504395
3.399250030517578 0.9039166569709778
3.418750286102295 0.9631564617156982
3.4382500648498535 0.9548323750495911
3.457749843597412 1.0221168994903564
3.477250099182129 0.948455274105072
3.4967498779296875 1.0511417388916016
3.5162501335144043 1.0249097347259521
3.535749912261963 0.931773841381073
3.5552501678466797 1.0358824729919434
3.5747499465942383 1.022262692451477
3.594250202178955 0.9599406719207764
3.6137499809265137 0.9772648215293884
3.6332502365112305 0.9554026126861572
3.652750015258789 0.9159014225006104
3.672250270843506 0.9843232035636902
3.6917500495910645 1.0004501342773438
3.711250066757202 0.9987238645553589
3.73075008392334 1.0142451524734497
3.7502498626708984 0.9587827920913696
3.7697501182556152 1.0632635354995728
3.789249897003174 0.9852682948112488
3.8087501525878906 1.0312283039093018
3.828249931335449 0.9488648772239685
3.847750186920166 1.0876822471618652
3.8672499656677246 1.0566200017929077
3.8867502212524414 0.9543858766555786
3.90625 0.9586952328681946
3.925750255584717 0.9648197889328003
