frame thiol_conv ene_conv
0 0.0006582278481012 0.0047118703857686
1 0.0046075949367088 0.0083906568901655
2 0.0089113924050633 0.0128253584297126
3 0.0125569620253164 0.0167561166124928
4 0.0165063291139240 0.0203341144455363
5 0.0207594936708860 0.0241136896212866
6 0.0243544303797468 0.0282964194824502
7 0.0282531645569620 0.0319752059868471
8 0.0316455696202531 0.0353012321415073
9 0.0348860759493671 0.0386776526318442
10 0.0389367088607595 0.0426084108146244
11 0.0426835443037975 0.0464887746617281
12 0.0460253164556962 0.0498148008163882
13 0.0491645569620253 0.0531912213067252
14 0.0523037974683545 0.0560133041046187
15 0.0562531645569621 0.0596416962733389
16 0.0595443037974683 0.0634716657847658
17 0.0626835443037975 0.0664449315896893
18 0.0657721518987342 0.0694685917302895
19 0.0692151898734177 0.0727442235492730
20 0.0727594936708861 0.0762718270466399
21 0.0759493670886076 0.0796482475369769
22 0.0793924050632911 0.0831758510343438
23 0.0821265822784810 0.0858467508252072
24 0.0850632911392405 0.0890215939728375
25 0.0878481012658228 0.0915413107566709
26 0.0908354430379746 0.0941114218761812
27 0.0943797468354430 0.0972862650238113
28 0.0983797468354430 0.1013682062136216
29 0.1014683544303797 0.1048958097109884
30 0.1046075949367089 0.1078186811802353
31 0.1076962025316456 0.1108927356565123
32 0.1105822784810127 0.1141683674754957
33 0.1131645569620253 0.1167384785950060
34 0.1167088607594937 0.1199133217426361
35 0.1199493670886076 0.1233401365686497
36 0.1232405063291139 0.1265149797162799
37 0.1258734177215189 0.1293370625141734
38 0.1290632911392405 0.1322095396477436
39 0.1330126582278481 0.1359891148234939
40 0.1367594936708860 0.1399198730062741
41 0.1395443037974684 0.1428931388111976
42 0.1424303797468355 0.1457656159447678
43 0.1460253164556962 0.1492428251064580
44 0.1491139240506330 0.1519641192329982
45 0.1520000000000000 0.1550381737092751
46 0.1545822784810127 0.1579610451785219
47 0.1578227848101266 0.1610350996547988
48 0.1606582278481012 0.1637563937813390
49 0.1637974683544304 0.1667800539219392
50 0.1662784810126582 0.1693501650414494
51 0.1689620253164557 0.1719202761609595
52 0.1717468354430379 0.1747423589588530
53 0.1742278481012658 0.1769597097286265
54 0.1776202531645570 0.1804873132259934
55 0.1811645569620253 0.1839141280520069
56 0.1838481012658227 0.1865850278428705
57 0.1864810126582278 0.1891047446267040
58 0.1891139240506329 0.1923299821100108
59 0.1928101265822785 0.1955552195933177
60 0.1951898734177215 0.1979741477057979
61 0.1983797468354430 0.2011993851891047
62 0.2012658227848101 0.2043742283367349
63 0.2045569620253165 0.2072467054703051
64 0.2074936708860760 0.2101695769395520
65 0.2105822784810126 0.2130924484087988
66 0.2141265822784810 0.2166200519061657
67 0.2166582278481013 0.2191901630256760
68 0.2196455696202532 0.2226169778516894
69 0.2231392405063292 0.2257918209993197
70 0.2265316455696202 0.2285635094615365
71 0.2284050632911392 0.2311840149167234
72 0.2309873417721519 0.2336533373648801
73 0.2339240506329114 0.2364754201627737
74 0.2368101265822785 0.2392471086249905
75 0.2395443037974684 0.2416660367374707
76 0.2426329113924051 0.2446896968780709
77 0.2457215189873417 0.2478645400257011
78 0.2486582278481013 0.2510393831733313
79 0.2518987341772152 0.2536094942928415
80 0.2545822784810127 0.2564819714264117
81 0.2573164556962025 0.2592032655529518
82 0.2606075949367088 0.2626300803789654
83 0.2629873417721519 0.2651497971627989
84 0.2654177215189873 0.2676695139466324
85 0.2675949367088608 0.2701388363947892
86 0.2701265822784810 0.2726585531786228
87 0.2734177215189874 0.2758837906619296
88 0.2757468354430380 0.2783531131100865
89 0.2782278481012658 0.2806208582155366
90 0.2801518987341772 0.2827374203139568
91 0.2825316455696203 0.2848035880767001
92 0.2856202531645570 0.2876760652102703
93 0.2879493670886076 0.2900445989870738
94 0.2908354430379747 0.2929170761206440
95 0.2933670886075950 0.2957895532542142
96 0.2956455696202531 0.2979061153526343
97 0.2988860759493671 0.3010809585002646
98 0.3013164556962026 0.3034998866127447
99 0.3032405063291139 0.3055156600398116
100 0.3062784810126582 0.3083881371733818
101 0.3086582278481013 0.3103535162647718
102 0.3109873417721519 0.3127724443772520
103 0.3136708860759494 0.3159976818605589
104 0.3158481012658227 0.3175599062665356
105 0.3186835443037974 0.3207347494141658
106 0.3207088607594937 0.3230024945196160
107 0.3228354430379747 0.3250686622823594
108 0.3253164556962025 0.3274371960591630
109 0.3276455696202532 0.3297553355002898
110 0.3301265822784810 0.3320230806057399
111 0.3324556962025317 0.3344924030538967
112 0.3348860759493670 0.3368609368307002
113 0.3377721518987342 0.3397334139642704
114 0.3392405063291140 0.3413964270416006
115 0.3420759493670886 0.3434122004686673
116 0.3439493670886076 0.3457807342454708
117 0.3470886075949368 0.3487540000503944
118 0.3489113924050633 0.3508705621488145
119 0.3507341772151898 0.3530879129185880
120 0.3527594936708861 0.3546501373245647
121 0.3549367088607595 0.3566155164159548
122 0.3571139240506329 0.3590344445284350
123 0.3592911392405064 0.3612014009625318
124 0.3614683544303797 0.3634691460679820
125 0.3631898734177215 0.3648297931312521
126 0.3652658227848101 0.3676014815934689
127 0.3673417721518988 0.3693148890064757
128 0.3692151898734177 0.3711794794265124
129 0.3715949367088608 0.3735480132033160
130 0.3737215189873417 0.3757149696374128
131 0.3756962025316456 0.3775291657217729
132 0.3779240506329113 0.3796961221558697
133 0.3797974683544304 0.3814599239045531
