largest average
25 4.012209704827239
30 4.063874545802257
69 4.115824133255859
77 4.166666666666667
107 4.222413564710558
111 4.27364751625662
124 4.3270209733251885
128 4.3898911995592895
131 4.4434376524709
161 4.505618771644639
228 4.565310799197937
232 4.624256492093428
232 4.679242513211979
236 4.740834386852086
303 4.796478820254308
303 4.853444994290065
325 4.915946946329426
338 4.974250936329588
343 5.043113677715371
408 5.104491952918568
412 5.174512987012987
500 5.245618365835596
532 5.31471446436015
673 5.395226811103588
677 5.48009971632425
763 5.554103502352326
818 5.63063063063063
822 5.707762557077626
878 5.7933478735005455
959 5.86800441826215
972 5.945719082260772
1039 6.036931818181818
1212 6.11980416626668
1234 6.209818819403857
1234 6.290704558910598
3005 6.366723259762309
3162 6.442647801920161
3768 6.524408965305496
4833 6.608272001658547
5192 6.702765219219851
6679 6.801450976208257
7292 6.89935064935065
7769 7.000878541620909
7991 7.110987172336865
8354 7.21317040054311
9688 7.304078826764436
10017 7.405041235915902
10616 7.500882456759618
11446 7.605583392984967
12919 7.714181994191675
13147 7.821126242178874
13769 7.9172876304023845
14545 8.014835302992205
14947 8.12412386899452
15919 8.230054221533695
17187 8.328978311993728
18166 8.438120450033091
19527 8.535279153835855
19946 8.635871037659172
20675 8.759274525968673
20954 8.848022206800833
21431 8.952394326639517
23055 9.045119182746879
23485 9.143717728055078
24628 9.249854904236797
25012 9.359859051534283
26054 9.471103847868074
26419 9.589350180505415
27080 9.689922480620154
27372 9.789619164619165
27796 9.89292364990689
28453 10.0
28760 10.10941960038059
29293 10.23274478330658
29813 10.360799609946367
30645 10.49037353957545
31165 10.614385614385615
31425 10.712485296588808
31787 10.869565217391305
31943 10.972461273666093
32330 11.090814196242171
32628 11.217666725321132
32834 11.3272921108742
33309 11.465827338129497
33862 11.567773543821447
34554 11.682242990654206
35180 11.796817172464841
35550 11.93149915777653
35774 12.060158910329172
36029 12.161388782907288
36622 12.278505392912173
36843 12.385855838352438
36996 12.475538160469668
37403 12.598814229249012
37708 12.716935966487133
38086 12.811495176848874
38257 12.92841208679781
38395 13.01285976729945
38562 13.141620284477428
38842 13.29509906152242
39076 13.398486759142497
39477 13.552295918367347
39710 13.697894284486463
40073 13.825634352635003
40383 13.974134151687856
40562 14.072847682119205
40785 14.17296576256114
41124 14.296927562233686
41272 14.393768344998872
41418 14.518332953769074
41707 14.682174113311838
42009 14.842840512223516
42156 14.961276695611359
42546 15.1281442809682
42737 15.29143679539458
42953 15.447055972861643
43192 15.628830595734248
43375 15.760197775030901
43624 15.945472736368185
43722 16.03370221327968
44104 16.200762388818298
44255 16.388174807197945
44356 16.532676348547717
44544 16.705974842767297
44642 16.847251585623678
44796 16.98188598827917
44999 17.15092816787732
45133 17.271742075318343
45373 17.432321575061525
45529 17.576509511993383
45742 17.728031145717463
45894 17.887205387205388
46074 18.059490084985836
46241 18.23512585812357
46323 18.35588828102505
46390 18.456861609727852
46503 18.596849474912485
46616 18.716970052847916
46728 18.844221105527637
46839 18.945022288261516
46929 19.04121863799283
47029 19.132653061224488
47080 19.201807228915662
47316 19.36512758201701
47399 19.477543538038496
47525 19.621421975992615
47674 19.74295447506968
47790 19.90943160524672
47854 20.015698587127158
48095 20.18682710576314
48224 20.3544061302682
48330 20.472061657032754
48382 20.577792123950935
48455 20.71150097465887
48633 20.894788593903638
48717 21.025725593667545
48767 21.116263663464725
48816 21.242919026991004
49030 21.378269617706238
49098 21.47911051212938
49150 21.610169491525422
49228 21.7280163599182
49282 21.809784468012317
49378 21.92982456140351
49479 22.08939708939709
49545 22.17391304347826
49607 22.31361568078404
49755 22.45508982035928
49879 22.61440227030862
49997 22.719173200285102
50072 22.849462365591396
50176 22.95642779978394
50258 23.047722342733188
50353 23.19868995633188
50422 23.283418553688826
50568 23.4375
50640 23.567467652495377
50877 23.690078037904126
50965 23.81397086290624
51002 23.858532934131738
51078 23.94815927873779
