# frame percolation_dimension largest_cluster num_molecules
0 0 0 0
1 0 0 0
2 0 0 0
3 0 0 0
4 0 0 0
5 0 0 0
6 0 0 0
7 0 0 0
8 0 0 0
9 0 0 0
10 0 0 0
11 0 0 0
12 0 0 0
13 0 0 0
14 0 0 0
15 0 0 0
16 0 0 0
17 0 0 0
18 0 0 0
19 0 0 0
20 0 0 0
21 0 0 0
22 0 0 0
23 0 0 0
24 0 0 0
25 0 0 0
26 0 0 0
27 0 0 0
28 0 0 0
29 0 0 0
30 0 0 0
31 0 0 0
32 0 0 0
33 0 0 0
34 0 0 0
35 0 0 0
36 0 0 0
37 0 0 0
38 0 0 0
39 0 0 0
40 0 0 0
41 0 0 0
42 0 0 0
43 0 0 0
44 0 0 0
45 0 0 0
46 0 0 0
47 0 0 0
48 0 0 0
49 0 0 0
50 1 13147 8155
51 1 13769 8056
52 1 14545 7958
53 3 14947 7851
54 3 15919 7750
55 3 17187 7658
56 3 18166 7559
57 3 19527 7473
58 3 19946 7386
59 3 20675 7282
60 3 20954 7209
61 3 21431 7125
62 3 23055 7052
63 3 23485 6976
64 3 24628 6896
65 3 25012 6815
66 3 26054 6735
67 3 26419 6652
68 3 27080 6583
69 3 27372 6516
70 3 27796 6448
71 3 28453 6379
72 3 28760 6310
73 3 29293 6234
74 3 29813 6157
75 3 30645 6081
76 3 31165 6010
77 3 31425 5955
78 3 31787 5869
79 3 31943 5814
80 3 32330 5752
81 3 32628 5687
82 3 32834 5632
83 3 33309 5564
84 3 33862 5515
85 3 34554 5461
86 3 35180 5408
87 3 35550 5347
88 3 35774 5290
89 3 36029 5246
90 3 36622 5196
91 3 36843 5151
92 3 36996 5114
93 3 37403 5064
94 3 37708 5017
95 3 38086 4980
96 3 38257 4935
97 3 38395 4903
98 3 38562 4855
99 3 38842 4799
100 3 39076 4762
101 3 39477 4708
102 3 39710 4658
103 3 40073 4615
104 3 40383 4566
105 3 40562 4534
106 3 40785 4502
107 3 41124 4463
108 3 41272 4433
109 3 41418 4395
110 3 41707 4346
111 3 42009 4299
112 3 42156 4265
113 3 42546 4218
114 3 42737 4173
115 3 42953 4131
116 3 43192 4083
117 3 43375 4049
118 3 43624 4002
119 3 43722 3980
120 3 44104 3939
121 3 44255 3894
122 3 44356 3860
123 3 44544 3820
124 3 44642 3788
125 3 44796 3758
126 3 44999 3721
127 3 45133 3695
128 3 45373 3661
129 3 45529 3631
130 3 45742 3600
131 3 45894 3568
132 3 46074 3534
133 3 46241 3500
134 3 46323 3477
135 3 46390 3458
136 3 46503 3432
137 3 46616 3410
138 3 46728 3387
139 3 46839 3369
140 3 46929 3352
141 3 47029 3336
142 3 47080 3324
143 3 47316 3296
144 3 47399 3277
145 3 47525 3253
146 3 47674 3233
147 3 47790 3206
148 3 47854 3189
149 3 48095 3162
150 3 48224 3136
151 3 48330 3118
152 3 48382 3102
153 3 48455 3082
154 3 48633 3055
155 3 48717 3036
156 3 48767 3023
157 3 48816 3005
158 3 49030 2986
159 3 49098 2972
160 3 49150 2954
161 3 49228 2938
162 3 49282 2927
163 3 49378 2911
164 3 49479 2890
165 3 49545 2879
166 3 49607 2861
167 3 49755 2843
168 3 49879 2823
169 3 49997 2810
170 3 50072 2794
171 3 50176 2781
172 3 50258 2770
173 3 50353 2752
174 3 50422 2742
175 3 50568 2724
176 3 50640 2709
177 3 50877 2695
178 3 50965 2681
179 3 51002 2676
180 3 51078 2666
181 3 51261 2650
182 3 51365 2638
183 3 51396 2631
184 3 51458 2621
185 3 51540 2604
186 3 51608 2594
187 3 51691 2586
188 3 51726 2571
189 3 51776 2560
190 3 51855 2550
191 3 51918 2533
192 3 52024 2518
193 3 52146 2500
194 3 52207 2485
195 3 52340 2469
