largest average
13 4.149210441508218
15 4.192718509834571
18 4.217439727463312
22 4.240777338603426
26 4.262398199033305
27 4.284525790349417
31 4.30746068919371
31 4.32627688172043
31 4.350544029195107
31 4.368849677638276
32 4.388207225630539
49 4.414083927591881
49 4.431708660333196
49 4.45132070253077
49 4.475770006257387
49 4.496716960044705
50 4.519129519129519
50 4.54240756421112
50 4.563013892826765
50 4.581850533807829
50 4.599199828534686
50 4.618668388577988
50 4.639974052183941
50 4.662827756048095
78 4.6852256186317325
78 4.706807048329312
82 4.728935576287372
82 4.752325409715045
82 4.775593471810089
82 4.792302538524529
82 4.814523969785356
86 4.836589030803907
86 4.858123915176213
86 4.877263429047655
86 4.904388237086698
90 4.926909536200826
90 4.952304023386414
149 4.978346608924291
154 5.005053646400249
162 5.035197497066875
162 5.056157712849513
162 5.079696993608459
162 5.104670525731504
162 5.129482071713148
162 5.157426694439994
171 5.179002413515688
171 5.201179607336188
171 5.221005677210057
171 5.2491030658838875
171 5.272749610942747
171 5.2974818959842
175 5.318050392399835
175 5.349426624563736
175 5.372642296778501
175 5.40013421692811
175 5.428366641369424
175 5.4504275675218015
175 5.47406462585034
175 5.505901471091344
175 5.535253654342219
175 5.56059428176557
175 5.581808722795457
201 5.608555497473428
214 5.633094154707735
214 5.659838227536487
218 5.691362390593228
218 5.714602751886374
222 5.743665239114918
222 5.773542600896861
248 5.807921328040418
248 5.832653800851681
248 5.860797523670794
248 5.887598317175782
248 5.911929470107448
248 5.938105340835716
248 5.967831649207379
248 5.997857076306717
253 6.0310099306726626
253 6.060534739220485
253 6.085743996974854
253 6.110003796507213
253 6.135042409225198
253 6.157929978955424
253 6.179209061240162
253 6.211404862987264
350 6.231245765172781
367 6.260332587766216
367 6.28662109375
367 6.311893322874791
367 6.3367457426912095
367 6.3617946437395
367 6.390212428032559
371 6.414408130729374
371 6.43878775755151
408 6.469849246231155
408 6.499899030694669
408 6.532217148655505
408 6.557502291942549
408 6.585677749360614
413 6.620218017276841
413 6.659253129202441
413 6.693179455188189
413 6.725344755536983
417 6.7542755219809045
417 6.777742682670036
417 6.8143325923573626
417 6.840399532462013
417 6.871064147721208
417 6.89978563772776
417 6.9309862187769165
417 6.96322336398053
417 7.001849031977376
417 7.03551912568306
417 7.069514605754447
417 7.110902463271843
417 7.1424608898258075
417 7.170305190465583
439 7.201588544579931
452 7.237211916807195
452 7.266621514843662
469 7.302892796369824
469 7.342876696703548
469 7.375687442713107
469 7.410498445953724
469 7.449085859754686
515 7.4837247151825155
515 7.524839275277616
515 7.559300140911226
515 7.603047124128971
515 7.643671336974591
515 7.6819809069212415
519 7.7271636058096265
519 7.759763741562199
519 7.795471058367643
546 7.833414456072037
567 7.865957966764419
567 7.901681600589174
567 7.949493702148679
567 7.984000992186531
567 8.021806853582554
571 8.05291468601451
571 8.079191767068274
571 8.124053508329126
571 8.154927793260704
571 8.194373727087576
571 8.2405273937532
571 8.277613475633277
571 8.324712272080694
571 8.369084763390536
571 8.41613282782063
571 8.460375870679458
607 8.505086537191174
607 8.546866702071164
607 8.589059372915276
607 8.621266907727334
607 8.657208176438946
607 8.693450371370696
607 8.734735413839891
607 8.776414451261077
752 8.83543782596761
752 8.879310344827585
752 8.91867553338875
752 8.962132813587637
752 9.021160313901346
752 9.057971014492754
752 9.111818825194621
752 9.146774651889741
752 9.171534406610629
