0,0
2997,1
368,2
415,3
344,4
61,5
440,6
273,7
18,8
84,9
114,10
36,11
42,12
56,13
14,14
25,15
26,16
14,17
18,18
24,19
3,20
11,21
8,22
3,23
11,24
4,25
2,26
5,27
1,28
6,29
3,30
2,31
2,32
5,33
0,34
0,35
2,36
0,37
0,38
3,39
0,40
0,41
0,42
0,43
0,44
0,45
0,46
0,47
0,48
1,49
0,50
0,51
0,52
1,53
0,54
0,55
0,56
1,57
