<<<<<<< Updated upstream
frame thiol_conversion ene_conversion
0 0.0008613700851236583 0.004640312396987589
1 0.0049148763680583185 0.015290209701549262
2 0.00896838265099309 0.025585110429292235
3 0.01342723956222136 0.03714785607424498
4 0.017075395216862632 0.04723990161523439
5 0.021128901499797292 0.057889798919796176
6 0.025638427239562223 0.06823541344422746
7 0.029793271179570313 0.07837817278190529
8 0.033846777462505084 0.088115221746076
9 0.037494933117146356 0.09714227755660931
10 0.042004458856911175 0.10723432309759873
11 0.046564653425212765 0.1168699444683926
12 0.05011147142278072 0.12564343129548394
13 0.05497567896230238 0.1351776250729011
14 0.05887717875962706 0.14476253264700667
15 0.06267734089987842 0.15434744022111213
16 0.0665788406972031 0.16372949260846414
17 0.07042967166599112 0.17280726221568576
18 0.07387515200648564 0.18249359738316806
19 0.07797932711795708 0.19248421533078075
20 0.08218483988650183 0.2026776884651469
21 0.08613700851236317 0.2123640236326293
22 0.0910518848804216 0.2220503588001116
23 0.0950547223348196 0.23067170423713768
24 0.09804418321848396 0.23949590486091743
25 0.10138832590190516 0.24761011233105967
26 0.10528982569922984 0.25623145776808576
27 0.10919132549655453 0.26520779978193065
28 0.1132448317794893 0.2740827142023987
29 0.11643696797730041 0.2811826457387733
30 0.11952776651803809 0.28914471181885026
31 0.12337859748682611 0.29700535030555064
32 0.12692541548439396 0.30395314045185995
33 0.13016822051074184 0.3113066409716764
34 0.1335630320226996 0.31850800010142755
35 0.13594446696392382 0.32570935923117883
36 0.1396939602756384 0.3328600045642417
37 0.14389947304418327 0.34102492583107236
38 0.14739562221321445 0.34792200218069325
39 0.15058775841102556 0.35456550954687227
40 0.1543879205512768 0.36247686183026095
41 0.15808674503445486 0.3698810761467657
42 0.16072152411836238 0.376169586936126
43 0.16411633563032024 0.38255952531886295
44 0.16771382245642485 0.3902680224154982
45 0.17090595865423597 0.3979258057154449
46 0.1741994325091204 0.4045693130816238
47 0.177948925820835 0.4110606790577377
48 0.18078638021888938 0.41689276567690237
49 0.1839785164167005 0.42242056951593676
50 0.18691730847182808 0.4279990871516596
51 0.18995743818402921 0.43509901868803413
52 0.19284556141062015 0.44143824327408276
53 0.19578435346574785 0.44727032989324744
54 0.19902715849209562 0.4533052716991658
55 0.20216862586137008 0.4594923548951493
56 0.2052087555735711 0.4651723001242488
57 0.20799554114308882 0.47054796257321807
58 0.21063032022699635 0.4768871871592667
59 0.2131130928252939 0.48150214265791014
60 0.2167105796513985 0.48677637751350256
61 0.21873733279286578 0.4921013261657834
62 0.22142278070531007 0.49747698861475265
63 0.22456424807458453 0.503511930420671
64 0.22684434535873532 0.5094961584299009
65 0.229935143899473 0.5150239622689352
66 0.23267126064045396 0.5202981971245277
67 0.23520470206728816 0.5250145802165479
68 0.23763680583704905 0.5296295357151913
69 0.2401195784353466 0.5343459188072115
70 0.24356505877584111 0.5397215812561807
71 0.24564248074584516 0.543930826381317
=======
frame thiol_conv ene_conv
0 0.0008613700851237 0.0046403123969876
1 0.0049148763680583 0.0152902097015493
2 0.0089683826509931 0.0255851104292922
3 0.0134272395622214 0.0371478560742450
4 0.0170753952168626 0.0472399016152344
5 0.0211289014997973 0.0578897989197962
6 0.0256384272395622 0.0682354134442275
7 0.0297932711795703 0.0783781727819053
8 0.0338467774625051 0.0881152217460760
9 0.0374949331171464 0.0971422775566093
10 0.0420044588569112 0.1072343230975987
11 0.0465646534252128 0.1168699444683926
12 0.0501114714227807 0.1256434312954839
13 0.0549756789623024 0.1351776250729011
14 0.0588771787596271 0.1447625326470067
15 0.0626773408998784 0.1543474402211121
16 0.0665788406972031 0.1637294926084641
17 0.0704296716659911 0.1728072622156858
18 0.0738751520064856 0.1824935973831681
19 0.0779793271179571 0.1924842153307808
20 0.0821848398865018 0.2026776884651469
21 0.0861370085123632 0.2123640236326293
22 0.0910518848804216 0.2220503588001116
23 0.0950547223348196 0.2306717042371377
24 0.0980441832184840 0.2394959048609174
25 0.1013883259019052 0.2476101123310597
26 0.1052898256992298 0.2562314577680858
27 0.1091913254965545 0.2652077997819307
28 0.1132448317794893 0.2740827142023987
29 0.1164369679773004 0.2811826457387733
30 0.1195277665180381 0.2891447118188503
31 0.1233785974868261 0.2970053503055506
32 0.1269254154843940 0.3039531404518599
33 0.1301682205107418 0.3113066409716764
34 0.1335630320226996 0.3185080001014275
35 0.1359444669639238 0.3257093592311788
36 0.1396939602756384 0.3328600045642417
37 0.1438994730441833 0.3410249258310724
38 0.1473956222132145 0.3479220021806932
39 0.1505877584110256 0.3545655095468723
40 0.1543879205512768 0.3624768618302610
41 0.1580867450344549 0.3698810761467657
42 0.1607215241183624 0.3761695869361260
43 0.1641163356303202 0.3825595253188629
44 0.1677138224564249 0.3902680224154982
45 0.1709059586542360 0.3979258057154449
46 0.1741994325091204 0.4045693130816238
47 0.1779489258208350 0.4110606790577377
48 0.1807863802188894 0.4168927656769024
49 0.1839785164167005 0.4224205695159368
50 0.1869173084718281 0.4279990871516596
51 0.1899574381840292 0.4350990186880341
52 0.1928455614106201 0.4414382432740828
53 0.1957843534657479 0.4472703298932474
54 0.1990271584920956 0.4533052716991658
55 0.2021686258613701 0.4594923548951493
56 0.2052087555735711 0.4651723001242488
57 0.2079955411430888 0.4705479625732181
58 0.2106303202269963 0.4768871871592667
59 0.2131130928252939 0.4815021426579101
60 0.2167105796513985 0.4867763775135026
61 0.2187373327928658 0.4921013261657834
62 0.2214227807053101 0.4974769886147526
63 0.2245642480745845 0.5035119304206710
64 0.2268443453587353 0.5094961584299009
65 0.2299351438994730 0.5150239622689352
66 0.2326712606404540 0.5202981971245277
67 0.2352047020672882 0.5250145802165479
68 0.2376368058370490 0.5296295357151913
69 0.2401195784353466 0.5343459188072115
70 0.2435650587758411 0.5397215812561807
71 0.2456424807458452 0.5439308263813170
>>>>>>> Stashed changes
72 0.2481252533441427 0.5489007784567792
73 0.2505066882853668 0.5538200167355529
74 0.2531921361978111 0.5578264066739356
75 0.2561815970814755 0.5636584932931004
<<<<<<< Updated upstream
76 0.258664369679773 0.5682734487917438
77 0.2607924604783137 0.5732434008672059
78 0.26332590190514793 0.5776047873824074
79 0.2659100121605188 0.5818647463042321
80 0.26808877178759627 0.5867332707863174
81 0.2704702067288204 0.591500367675026
82 0.27330766112687477 0.5961153231736693
83 0.2756890960680989 0.6005781372822476
84 0.2779691933522497 0.6050916651875142
85 0.28080664775030406 0.6091487689225854
86 0.2831374138629915 0.6134594416410984
87 0.2856708552898257 0.6177701143596115
88 0.28850830968788 0.6211172249410453
89 0.29058573165788404 0.6245150493191673
90 0.29286582894203483 0.629028577224434
91 0.2947912444264289 0.6329842533661283
92 0.2967673287393595 0.6367370743210691
93 0.29859140656668015 0.6399827573091259
94 0.3002634779083908 0.6425691609402338
95 0.3022902310498581 0.6462205543017978
96 0.30391163356303197 0.6486548165428405
97 0.30624239967571953 0.6531683444481071
98 0.30811714633157683 0.6565661688262292
99 0.3105999189298744 0.6595582828308442
100 0.312576003242805 0.6628039658189011
101 0.3142987434130523 0.6662017901970231
102 0.31637616538305635 0.6697517559652104
103 0.3180482367247669 0.6724903009863834
104 0.31987231455208753 0.6753302736009331
105 0.32174706120794483 0.6786773841823668
106 0.3234191325496555 0.681973780967112
107 0.3252432103769761 0.6848644673783503
108 0.32706728820429676 0.6881101503664071
109 0.32868869071747064 0.6902908436240078
110 0.3300567490879611 0.6922686816948551
111 0.3312728009728415 0.6950579405127164
112 0.3329955411430888 0.697593630347136
113 0.33456627482772594 0.7003321753683089
114 0.3358329955411431 0.7020057306590257
115 0.3376064045399271 0.7047949894768872
116 0.33922780705310096 0.7072799655146182
117 0.34069720308066476 0.7095113725689074
118 0.34231860559383864 0.7117934934198848
119 0.3437373327928658 0.7144306108476811
120 0.34510539116335626 0.7162055937317747
121 0.3458654235914066 0.7182341455993103
122 0.347081475476287 0.7209726906204833
123 0.3485002026753141 0.7236098080482796
124 0.349969598702878 0.7257397875091919
125 0.35138832590190516 0.7280726221568578
126 0.35300972841507905 0.7298476050409514
127 0.3541751114714228 0.7315718741283566
128 0.35528982569922984 0.7332454294190734
129 0.35660721524118366 0.7357304054568046
130 0.35772192946899073 0.7375561021375865
131 0.3586846372111877 0.7390268022415498
132 0.36010336441021484 0.7408524989223318
133 0.36142075395216866 0.742830336993179
134 0.3622821240372922 0.7443010370971423
135 0.3631941629509525 0.7458731647944823
136 0.3642075395216863 0.7475974338818876
137 0.36506890960680993 0.7494231305626695
138 0.3660316173490069 0.7511473996500748
139 0.36704499391974055 0.7525673859573497
140 0.36795703283340087 0.7545452240281969
141 0.36891974057559784 0.756117351725537
142 0.37049047426023507 0.7578416208129422
143 0.37160518848804214 0.7595658899003475
144 0.3725678962302391 0.7607323072241803
145 0.3736826104580462 0.7628115728884043
146 0.37454398054316984 0.7644344143824328
147 0.37545601945683016 0.7668686766234754
148 0.3763680583704905 0.7685929457108807
149 0.3775334414268342 0.7701143596115323
150 0.37869882448317793 0.7716357735121839
151 0.3796615322253749 0.7731064736161473
152 0.3810295905958654 0.7746786013134873
153 0.38239764896635586 0.7761493014174506
154 0.3832590190514795 0.7775185739280371
155 0.38417105796513984 0.7788878464386236
156 0.3852857721929469 0.7805614017293405
157 0.38614714227807057 0.7822856708167457
158 0.3866031617349007 0.7835535157339555
159 0.38802188893392786 0.7856834951948678
160 0.3891872719902716 0.787407764282273
161 0.38989663558978516 0.7888277505895479
162 0.3906059991892987 0.7903491644901995
163 0.39167004458856913 0.7915662956107209
=======
76 0.2586643696797730 0.5682734487917438
77 0.2607924604783137 0.5732434008672059
78 0.2633259019051479 0.5776047873824074
