frame conversion largest_molecule average_molecule
107 0.3718861209964413 55.0000000000000000 5.0512414597567075
108 0.3747644965459493 55.0000000000000000 5.0744956892943831
109 0.3779045425999581 55.0000000000000000 5.1001093631698495
110 0.3802595771404647 62.0000000000000000 5.1194899510217873
111 0.3823529411764706 62.0000000000000000 5.1368412133536685
112 0.3854929872304794 62.0000000000000000 5.1630897632430592
113 0.3880573581745866 62.0000000000000000 5.1847259043872400
114 0.3908833996231945 62.0000000000000000 5.2087808230947674
115 0.3929244295583002 62.0000000000000000 5.2262931034482758
116 0.3954364664015072 62.0000000000000000 5.2480090027700834
117 0.3982101737492150 62.0000000000000000 5.2721975823984693
118 0.4008268787942223 62.0000000000000000 5.2952222901563459
119 0.4036005861419301 62.0000000000000000 5.3198490698490701
120 0.4064789616914382 62.0000000000000000 5.3456485318754963
121 0.4094620054427465 62.0000000000000000 5.3726515420063805
122 0.4115553694787524 62.0000000000000000 5.3917644966204197
123 0.4134917312120578 62.0000000000000000 5.4095654501650756
124 0.4161607703579652 62.0000000000000000 5.4342954463965576
125 0.4182541343939711 62.0000000000000000 5.4538503058654193
126 0.4209755076407787 62.0000000000000000 5.4794830079537240
127 0.4222315260623822 62.0000000000000000 5.4913949275362315
128 0.4243772241992882 62.0000000000000000 5.5118647149740889
129 0.4272032656478962 62.0000000000000000 5.5390589310187304
130 0.4296629683902031 62.0000000000000000 5.5629473297852821
131 0.4319656688298095 62.0000000000000000 5.5854984337571398
132 0.4347393761775173 66.0000000000000000 5.6129062123877418
133 0.4375130835252251 66.0000000000000000 5.6405842947525118
134 0.4402344567720327 66.0000000000000000 5.6680067314884068
135 0.4427464936152397 66.0000000000000000 5.6935574755822689
136 0.4452061963575466 66.0000000000000000 5.7188001131968687
137 0.4479799037052544 66.0000000000000000 5.7475350777398555
138 0.4508582792547624 66.0000000000000000 5.7776612980081961
139 0.4539983253087712 66.0000000000000000 5.8108885267899932
140 0.4563533598492778 66.0000000000000000 5.8360608394301119
141 0.4586037261879841 66.0000000000000000 5.8603189946834222
142 0.4615867699392924 80.0000000000000000 5.8927877138413685
143 0.4639418044797990 80.0000000000000000 5.9186761690910865
144 0.4668201800293071 80.0000000000000000 5.9506281900274836
145 0.4690705463680134 80.0000000000000000 5.9758501724987676
146 0.4715302491103203 80.0000000000000000 6.0036640918993864
147 0.4738852836508269 80.0000000000000000 6.0305381478165723
148 0.4765019886958342 80.0000000000000000 6.0606817954613614
149 0.4785953527318401 80.0000000000000000 6.0850145538492422
150 0.4807410508687461 80.0000000000000000 6.1101592420882884
151 0.4828867490056521 80.0000000000000000 6.1355125999392772
152 0.4851894494452585 80.0000000000000000 6.1629561858290129
153 0.4869164747749634 103.0000000000000000 6.1837005303957566
154 0.4894285116181704 105.0000000000000000 6.2141246412464124
155 0.4914695415532761 105.0000000000000000 6.2390655552125143
156 0.4937722419928826 105.0000000000000000 6.2674454667631556
157 0.4962319447351894 105.0000000000000000 6.2980469561603991
158 0.4988486497801968 105.0000000000000000 6.3309314954051796
159 0.5006280092108017 105.0000000000000000 6.3534898344162647
160 0.5030353778522085 105.0000000000000000 6.3842670598146585
161 0.5053380782918150 111.0000000000000000 6.4139864578925092
162 0.5072221059242202 117.0000000000000000 6.4385089209855568
163 0.5094724722629265 117.0000000000000000 6.4680465165902064
164 0.5121415114088340 117.0000000000000000 6.5034327397554170
165 0.5141825413439397 117.0000000000000000 6.5307551438112679
166 0.5165899099853465 117.0000000000000000 6.5632781206019271
167 0.5187356081222525 117.0000000000000000 6.5925402348847326
168 0.5204626334519573 117.0000000000000000 6.6162828767870785
169 0.5225036633870630 117.0000000000000000 6.6445637878123627
170 0.5246493615239690 117.0000000000000000 6.6745568644720903
171 0.5265333891563743 117.0000000000000000 6.7011163921742014
172 0.5282080803851790 117.0000000000000000 6.7249029395452027
173 0.5303014444211849 117.0000000000000000 6.7548746518105851
174 0.5326041448607913 127.0000000000000000 6.7881536222147574
175 0.5344881724931966 127.0000000000000000 6.8156267566048339
176 0.5364768683274022 127.0000000000000000 6.8448684656204133
177 0.5385178982625078 127.0000000000000000 6.8751417555001133
178 0.5399309189868118 127.0000000000000000 6.8962575361164831
179 0.5416056102156165 127.0000000000000000 6.9214522205731246
180 0.5435419719489220 127.0000000000000000 6.9508140334785598
181 0.5454783336822273 127.0000000000000000 6.9804260218767995
182 0.5473100272137325 127.0000000000000000 7.0086705202312141
183 0.5497697299560393 127.0000000000000000 7.0469603626641870
184 0.5517584257902449 127.0000000000000000 7.0782253356684182
185 0.5536947875235504 127.0000000000000000 7.1089352720450281
186 0.5561544902658573 127.0000000000000000 7.1483315646739776
187 0.5582478543018631 127.0000000000000000 7.1822058997749085
188 0.5599748796315679 127.0000000000000000 7.2103948620361562
189 0.5625392505756751 127.0000000000000000 7.2526618016509152
190 0.5646849487125811 127.0000000000000000 7.2884106756431839
191 0.5662549717395855 131.0000000000000000 7.3147924710424714
192 0.5685053380782918 131.0000000000000000 7.3529411764705879
193 0.5706510362151979 131.0000000000000000 7.3896879570941003
194 0.5725350638476031 131.0000000000000000 7.4222575905974537
195 0.5743144232782080 141.0000000000000000 7.4532825178264073
196 0.5765124555160143 141.0000000000000000 7.4919673751853679
197 0.5785534854511200 141.0000000000000000 7.5282503414876443
198 0.5801235084781243 141.0000000000000000 7.5564003489966343
199 0.5816935315051287 141.0000000000000000 7.5847616664581512
200 0.5831588863303329 147.0000000000000000 7.6114249843063400
201 0.5849905798618380 147.0000000000000000 7.6450189155107191
202 0.5868222733933431 147.0000000000000000 7.6789107029765677
203 0.5892819761356500 147.0000000000000000 7.7248980632008157
204 0.5904856604563533 147.0000000000000000 7.7476038338658144
205 0.5921603516851580 147.0000000000000000 7.7794174258950344
206 0.5938873770148629 147.0000000000000000 7.8125000000000000
207 0.5955097341427674 147.0000000000000000 7.8438349074912663
208 0.5971844253715721 147.0000000000000000 7.8764453683253217
209 0.5985974460958761 147.0000000000000000 7.9041720990873534
210 0.6001674691228804 147.0000000000000000 7.9352094240837694
211 0.6023655013606867 147.0000000000000000 7.9790734403790475
212 0.6037785220849906 147.0000000000000000 8.0075287280412102
213 0.6051392087083944 147.0000000000000000 8.0351225977468523
214 0.6064475612308980 147.0000000000000000 8.0618351063829792
215 0.6081745865606029 147.0000000000000000 8.0973687725390668
216 0.6098492777894076 147.0000000000000000 8.1321260898725694
217 0.6114716349173122 147.0000000000000000 8.1660829741379306
218 0.6129893238434164 147.0000000000000000 8.1981068289384726
219 0.6149256855767218 162.0000000000000000 8.2393313400380546
220 0.6163910404019259 162.0000000000000000 8.2708049113233280
221 0.6175423906217291 162.0000000000000000 8.2957033388067867
222 0.6191647477496337 162.0000000000000000 8.3310430122303138
223 0.6212057776847394 162.0000000000000000 8.3759325780602385
224 0.6229328030144442 168.0000000000000000 8.4142956280360863
225 0.6243458237387481 168.0000000000000000 8.4459459459459456
226 0.6260728490684530 176.0000000000000000 8.4849545136459064
227 0.6275382038936571 176.0000000000000000 8.5183363776872270
228 0.6286895541134603 176.0000000000000000 8.5447498238195916
229 0.6301025748377643 176.0000000000000000 8.5773910582908890
230 0.6316725978647687 176.0000000000000000 8.6139528275078145
231 0.6328239480845719 176.0000000000000000 8.6409635119726342
232 0.6338182960016747 176.0000000000000000 8.6644276118336432
233 0.6348126439187775 176.0000000000000000 8.6880194898251641
234 0.6360686623403810 176.0000000000000000 8.7180040264595924
235 0.6374293489637848 176.0000000000000000 8.7507217090069283
236 0.6387900355871886 176.0000000000000000 8.7836858881483622
237 0.6400460540087921 176.0000000000000000 8.8143355626635653
238 0.6413544065312958 176.0000000000000000 8.8464905880636220
239 0.6432384341637011 176.0000000000000000 8.8932081560803873
240 0.6445467866862047 176.0000000000000000 8.9259422850412253
241 0.6458551392087084 176.0000000000000000 8.9589182798876905
242 0.6475298304375131 176.0000000000000000 9.0014847809948026
243 0.6493615239690183 176.0000000000000000 9.0485074626865671
244 0.6505652082897215 176.0000000000000000 9.0796765014227940
245 0.6520305631149257 176.0000000000000000 9.1179124680403074
246 0.6532865815365292 176.0000000000000000 9.1509433962264151
247 0.6548566045635336 176.0000000000000000 9.1925701288855191
248 0.6564266275905380 176.0000000000000000 9.2345773038842349
249 0.6579443165166422 176.0000000000000000 9.2755507955936345
250 0.6591480008373456 176.0000000000000000 9.3083064639950859
251 0.6609273602679506 176.0000000000000000 9.3571538817718789
252 0.6625497173958551 176.0000000000000000 9.4021401985111659
253 0.6641197404228595 176.0000000000000000 9.4460891243377993
254 0.6659514339543646 176.0000000000000000 9.4978850070499767
255 0.6674167887795688 176.0000000000000000 9.5397324940991339
256 0.6684634707975717 176.0000000000000000 9.5698500394632990
257 0.6706091689344778 176.0000000000000000 9.6321893867175081
258 0.6717605191542809 176.0000000000000000 9.6659757653061220
259 0.6729642034749843 176.0000000000000000 9.7015522483597376
260 0.6743772241992882 176.0000000000000000 9.7436515589842490
261 0.6756855767217920 176.0000000000000000 9.7829594965305802
262 0.6768892610424952 176.0000000000000000 9.8194039520570140
263 0.6780929453631986 176.0000000000000000 9.8561209559421226
264 0.6792966296839020 176.0000000000000000 9.8931135770234988
265 0.6806049822064056 176.0000000000000000 9.9336391938390953
266 0.6819133347289094 176.0000000000000000 9.9744981901941436
267 0.6827506803433117 176.0000000000000000 10.0008248102936328
268 0.6841113669667155 176.0000000000000000 10.0439032471835645
269 0.6852627171865188 176.0000000000000000 10.0806451612903221
270 0.6866757379108227 184.0000000000000000 10.1261065642224821
271 0.6878794222315261 184.0000000000000000 10.1651576123407104
272 0.6892924429558300 184.0000000000000000 10.2113862219976426
273 0.6906531295792339 184.0000000000000000 10.2563018101844019
274 0.6916998115972368 184.0000000000000000 10.2911220505856384
275 0.6933221687251413 184.0000000000000000 10.3455631399317411
276 0.6944211848440444 184.0000000000000000 10.3827710224353478
277 0.6954678668620473 184.0000000000000000 10.4184567795153811
278 0.6967762193845509 184.0000000000000000 10.4634104245771482
279 0.6979275696043542 184.0000000000000000 10.5032917532917534
280 0.6992359221268578 184.0000000000000000 10.5489820776057073
281 0.7000732677412602 184.0000000000000000 10.5784330832315483
282 0.7007536110529621 184.0000000000000000 10.6024833857992302
283 0.7016956248691647 184.0000000000000000 10.6359649122807021
284 0.7030039773916684 184.0000000000000000 10.6828193832599112
285 0.7038936571069709 184.0000000000000000 10.7149169317780135
286 0.7048880050240737 184.0000000000000000 10.7510196843411947
287 0.7058300188402763 184.0000000000000000 10.7854474292830460
288 0.7071907054636801 206.0000000000000000 10.8355674709562102
289 0.7080803851789826 206.0000000000000000 10.8685908927931152
290 0.7089177307933849 222.0000000000000000 10.8998561668464582
291 0.7098597446095876 222.0000000000000000 10.9352453102453104
292 0.7106447561230899 222.0000000000000000 10.9649122807017552
293 0.7116391040401926 222.0000000000000000 11.0027223230490012
294 0.7128951224617961 222.0000000000000000 11.0508567262121762
295 0.7138371362779987 222.0000000000000000 11.0872348207754214
296 0.7150931546996022 261.0000000000000000 11.1361131520940493
297 0.7160875026167051 261.0000000000000000 11.1751152073732722
298 0.7169248482311074 261.0000000000000000 11.2081715659086711
299 0.7178668620473100 261.0000000000000000 11.2455945093674643
300 0.7194368850743145 261.0000000000000000 11.3085245290057816
301 0.7205882352941176 261.0000000000000000 11.3551226821502151
302 0.7216872514130207 261.0000000000000000 11.3999623918766453
303 0.7226292652292233 261.0000000000000000 11.4386792452830193
304 0.7232049403391250 261.0000000000000000 11.4624692758555486
305 0.7240422859535273 261.0000000000000000 11.4972501422340230
306 0.7251936361733305 265.0000000000000000 11.5454199200152345
307 0.7259263135859326 265.0000000000000000 11.5762841321367187
308 0.7270776638057358 265.0000000000000000 11.6251198465963572
309 0.7280196776219384 265.0000000000000000 11.6653838753126795
310 0.7288046891354406 265.0000000000000000 11.6991509069857198
311 0.7297467029516433 265.0000000000000000 11.7399302865995345
312 0.7310027213732468 265.0000000000000000 11.7947470817120621
313 0.7319970692903496 265.0000000000000000 11.8385081038859603
314 0.7330960854092526 265.0000000000000000 11.8872549019607838
315 0.7340380992254553 265.0000000000000000 11.9293585202676109
316 0.7353464517479590 265.0000000000000000 11.9883330037571678
317 0.7363931337659619 265.0000000000000000 12.0359340877506451
318 0.7373351475821646 265.0000000000000000 12.0790994221956574
319 0.7380154908938664 265.0000000000000000 12.1104674390731120
320 0.7391145070127695 265.0000000000000000 12.1614844533600799
321 0.7402135231316725 265.0000000000000000 12.2129331184528613
322 0.7416788779568767 265.0000000000000000 12.2822123176661258
323 0.7427778940757798 265.0000000000000000 12.3346897253306214
324 0.7435629055892820 265.0000000000000000 12.3724489795918373
325 0.7443479171027841 265.0000000000000000 12.4104401228249746
326 0.7455516014234875 265.0000000000000000 12.4691484985602639
327 0.7465982834414905 265.0000000000000000 12.5206526228831070
328 0.7474356290558928 265.0000000000000000 12.5621632822213005
329 0.7481159723675948 265.0000000000000000 12.5960939123207982
330 0.7489533179819970 265.0000000000000000 12.6381071503022717
331 0.7496859953945991 265.0000000000000000 12.6750993100564493
332 0.7505233410090014 265.0000000000000000 12.7176421229284671
333 0.7512036843207034 265.0000000000000000 12.7524190155658399
334 0.7520410299351057 265.0000000000000000 12.7954833262980152
335 0.7531400460540087 265.0000000000000000 12.8524485902056398
336 0.7536633870630103 265.0000000000000000 12.8797535585298490
337 0.7549194054846138 268.0000000000000000 12.9457612641469151
338 0.7555997487963156 268.0000000000000000 12.9817987152034267
339 0.7564370944107180 268.0000000000000000 13.0264288783841859
340 0.7575361105296211 269.0000000000000000 13.0854737750917334
341 0.7585827925476241 269.0000000000000000 13.1422068068502060
342 0.7597864768683275 269.0000000000000000 13.2080610021786491
343 0.7604668201800293 269.0000000000000000 13.2455757046100064
344 0.7613041657944316 269.0000000000000000 13.2920412190309136
345 0.7621415114088340 269.0000000000000000 13.3388338833883395
346 0.7631358593259367 269.0000000000000000 13.3948298718515240
347 0.7639732049403392 269.0000000000000000 13.4423503325942342
348 0.7647582164538413 269.0000000000000000 13.4872080088987758
349 0.7655955620682436 316.0000000000000000 13.5353873632507256
350 0.7667469122880469 356.0000000000000000 13.6021987884227062
351 0.7675319238015491 356.0000000000000000 13.6481314723097711
352 0.7681599330123509 356.0000000000000000 13.6851015801354396
353 0.7693112832321540 362.0000000000000000 13.7534029038112529
354 0.7703056311492569 362.0000000000000000 13.8129414445203924
355 0.7711953108645594 362.0000000000000000 13.8666514181152785
356 0.7718233200753611 378.0000000000000000 13.9048165137614674
357 0.7729746702951643 378.0000000000000000 13.9753342554172431
358 0.7738643500104668 378.0000000000000000 14.0303170562369814
359 0.7744400251203685 378.0000000000000000 14.0661252900232014
360 0.7753820389365711 378.0000000000000000 14.1251164958061501
361 0.7764287209545740 378.0000000000000000 14.1912453183520597
362 0.7776324052752773 378.0000000000000000 14.2680630736643916
363 0.7785744190914801 378.0000000000000000 14.3287638856062394
364 0.7798304375130836 378.0000000000000000 14.4105062990254336
365 0.7804584467238853 378.0000000000000000 14.4517282479141844
366 0.7811911241364873 378.0000000000000000 14.5001195886151635
367 0.7820808038517898 441.0000000000000000 14.5593179634966372
368 0.7827611471634918 441.0000000000000000 14.6049144784389302
369 0.7834414904751936 441.0000000000000000 14.6507974867085551
370 0.7842265019886958 441.0000000000000000 14.7040989570700944
371 0.7856918568139000 478.0000000000000000 14.8046398046398053
372 0.7862151978229014 478.0000000000000000 14.8408812729498170
373 0.7870525434373038 484.0000000000000000 14.8992381420496436
374 0.7877852208499058 524.0000000000000000 14.9506781750924791
375 0.7883085618589073 524.0000000000000000 14.9876390605686041
376 0.7888842369688088 524.0000000000000000 15.0285076846802177
377 0.7898262507850116 524.0000000000000000 15.0958665338645410
378 0.7905589281976135 524.0000000000000000 15.1486756621689160
379 0.7912916056102156 524.0000000000000000 15.2018555667001003
380 0.7922859535273185 524.0000000000000000 15.2746283698664644
381 0.7927046263345195 524.0000000000000000 15.3054784145417830
382 0.7933326355453213 524.0000000000000000 15.3519878450240572
383 0.7938036424534226 524.0000000000000000 15.3870558375634516
384 0.7945886539669248 524.0000000000000000 15.4458598726114644
385 0.7951643290768264 524.0000000000000000 15.4892692897291777
386 0.7962633451957295 524.0000000000000000 15.5728230156691492
387 0.7968390203056311 524.0000000000000000 15.6169500257599179
388 0.7976763659200335 524.0000000000000000 15.6815830315571656
389 0.7985137115344358 524.0000000000000000 15.7467532467532472
390 0.7995080594515386 524.0000000000000000 15.8248499086400418
391 0.8001884027632405 524.0000000000000000 15.8787323205866944
392 0.8007117437722420 561.0000000000000000 15.9204306722689068
393 0.8012350847812435 561.0000000000000000 15.9623486045286995
394 0.8018107598911450 561.0000000000000000 16.0087140216530237
395 0.8027527737073477 561.0000000000000000 16.0851684797028405
396 0.8037994557253506 561.0000000000000000 16.1709789277140565
397 0.8044797990370526 561.0000000000000000 16.2272483940042811
398 0.8047938036424535 561.0000000000000000 16.2533512064343171
399 0.8055788151559556 561.0000000000000000 16.3189771197846554
400 0.8062068243667574 561.0000000000000000 16.3718606535241697
401 0.8070441699811597 621.0000000000000000 16.4429075128831030
402 0.8075675109901612 621.0000000000000000 16.4876257818874095
403 0.8081431861000627 621.0000000000000000 16.5370976541189307
404 0.8089281976135650 621.0000000000000000 16.6050397151465354
405 0.8098702114297677 635.0000000000000000 16.6873107624552723
406 0.8103935524387691 635.0000000000000000 16.7333701352470321
407 0.8111262298513712 635.0000000000000000 16.7982820725962867
408 0.8117542390621729 635.0000000000000000 16.8543230469835983
409 0.8126962528783755 635.0000000000000000 16.9390891310421914
410 0.8131672597864769 635.0000000000000000 16.9817927170868330
411 0.8136906007954783 635.0000000000000000 17.0294943820224702
412 0.8142139418044798 635.0000000000000000 17.0774647887323958
413 0.8147372828134812 649.0000000000000000 17.1257062146892665
414 0.8151036215197823 649.0000000000000000 17.1596377016699684
415 0.8156792966296839 649.0000000000000000 17.2132311186825682
416 0.8161503035377852 671.0000000000000000 17.2573299174494750
417 0.8169876491521876 671.0000000000000000 17.3362882470689179
418 0.8171969855557881 671.0000000000000000 17.3561408531348427
419 0.8176679924638894 671.0000000000000000 17.4009758897818614
420 0.8185053380782918 671.0000000000000000 17.4812572087658609
421 0.8191856813899937 671.0000000000000000 17.5470332850940665
422 0.8195520200962948 671.0000000000000000 17.5826566125290036
423 0.8201800293070965 671.0000000000000000 17.6440628637951100
424 0.8205987021142976 671.0000000000000000 17.6852392065344226
425 0.8211220431232992 671.0000000000000000 17.7369806904622571
426 0.8216453841323006 671.0000000000000000 17.7890258215962440
427 0.8224303956458028 671.0000000000000000 17.8676687297376944
428 0.8231107389575048 671.0000000000000000 17.9363905325443795
429 0.8235817458656061 687.0000000000000000 17.9842776624147120
430 0.8242097550764078 725.0000000000000000 18.0485263471271224
431 0.8247330960854092 725.0000000000000000 18.1024186324275895
432 0.8256227758007118 725.0000000000000000 18.1947779111644650
433 0.8260414486079130 725.0000000000000000 18.2385679903730455
434 0.8267741260205149 725.0000000000000000 18.3157099697885180
435 0.8275591375340172 725.0000000000000000 18.3990895295902881
436 0.8280824785430186 725.0000000000000000 18.4550989345509890
437 0.8287628218547205 725.0000000000000000 18.5284229828850862
438 0.8292861628637220 725.0000000000000000 18.5852237890864487
439 0.8301758425790245 725.0000000000000000 18.6825885978428339
440 0.8307515176889261 725.0000000000000000 18.7461348175633873
441 0.8311701904961273 725.0000000000000000 18.7926224426534425
442 0.8314318610006280 725.0000000000000000 18.8217944737659124
443 0.8320075361105296 725.0000000000000000 18.8862928348909662
444 0.8325308771195311 725.0000000000000000 18.9453125000000000
445 0.8331065522294328 725.0000000000000000 19.0106616494198803
446 0.8335252250366338 725.0000000000000000 19.0584721785602014
447 0.8342055683483358 725.0000000000000000 19.1366792929292941
448 0.8350952480636382 725.0000000000000000 19.2399238337035854
449 0.8358279254762403 725.0000000000000000 19.3257889703538410
450 0.8361942641825414 725.0000000000000000 19.3690095846645356
451 0.8368222733933431 725.0000000000000000 19.4435535599743439
452 0.8372932803014445 725.0000000000000000 19.4998391765841106
453 0.8380782918149466 725.0000000000000000 19.5943762120232705
454 0.8386016328239481 725.0000000000000000 19.6579118028534374
455 0.8392819761356500 725.0000000000000000 19.7411266688375129
456 0.8398053171446515 725.0000000000000000 19.8056190787324411
457 0.8402763240527528 725.0000000000000000 19.8640235910878111
458 0.8407996650617542 725.0000000000000000 19.9293228139381995
459 0.8411136696671552 725.0000000000000000 19.9687088274044804
460 0.8413753401716558 725.0000000000000000 20.0016496205872656
461 0.8420556834833578 725.0000000000000000 20.0878064943671291
462 0.8425266903914591 725.0000000000000000 20.1478896643403118
463 0.8433117019049613 725.0000000000000000 20.2488309953239813
464 0.8435210383085618 725.0000000000000000 20.2759197324414728
465 0.8439397111157630 725.0000000000000000 20.3303152246814207
466 0.8444107180238644 725.0000000000000000 20.3918600739993288
467 0.8448293908310656 733.0000000000000000 20.4468802698145034
468 0.8453003977391669 739.0000000000000000 20.5091339648173197
469 0.8459284069499686 739.0000000000000000 20.5927309782608710
470 0.8463994138580699 739.0000000000000000 20.6558773424190818
471 0.8467657525643709 739.0000000000000000 20.7052595628415297
472 0.8473414276742726 739.0000000000000000 20.7833390469660593
473 0.8479694368850743 739.0000000000000000 20.8691910499139404
474 0.8485451119949760 739.0000000000000000 20.9485141672425712
475 0.8488591166003768 743.0000000000000000 20.9920360110803337
476 0.8491731212057777 743.0000000000000000 21.0357390700902158
477 0.8499057986183798 743.0000000000000000 21.1384239888423977
478 0.8503768055264811 743.0000000000000000 21.2049667715984604
479 0.8510048147372828 743.0000000000000000 21.2943449244819121
480 0.8514234875444839 743.0000000000000000 21.3543501232828454
