<<<<<<< Updated upstream
frame thiol_conversion ene_conversion
0 0.001064584811923397 0.004541187812365233
1 0.00512014600020283 0.016160539868584567
2 0.00968265233701715 0.027120278052616853
3 0.013434046436175628 0.036811528020904705
4 0.017236135050187618 0.04741608950452847
5 0.02063266754537163 0.05639698607199939
6 0.02438406164453011 0.06613897556891701
7 0.02909865152590485 0.07623614176624294
8 0.03285004562506333 0.08699292183575613
9 0.03680421778363585 0.0968363903899333
10 0.04070769542735475 0.10769464951670604
11 0.04445908952651323 0.11789329477129162
12 0.048007705566257775 0.1259608798234264
13 0.052620906417925606 0.13605804602075244
14 0.056473689546790995 0.145343379760002
15 0.06118827942816585 0.15538980642869826
16 0.06514245158673837 0.16477661922520737
17 0.0686403731116293 0.17309790192049113
18 0.07239176721078777 0.18192657990207273
19 0.07654871742877423 0.19075525788365422
20 0.08075636216161408 0.19933023822208695
21 0.0847105343201866 0.2078544790318898
22 0.08785359424110306 0.21526245021183754
23 0.09119943222143367 0.22287337950630437
24 0.09540707695427353 0.23149909937336677
25 0.09875291493460403 0.23982038206865053
26 0.102960559667444 0.24925793439378952
27 0.10757376051911183 0.2576806961463328
28 0.11117307107370977 0.26569754166983783
29 0.11492446517286825 0.27315625237841545
30 0.11852377572746631 0.28137605601643956
31 0.1223765588563317 0.28847959002460866
32 0.12617864747034369 0.29675013319126264
33 0.1301835141437696 0.304716239186138
34 0.13393490824292809 0.3114138569652688
35 0.13753421879752614 0.3190755257883654
36 0.1412349183818311 0.3269401527259812
37 0.14478353442157554 0.3347540401349671
38 0.14873770658014807 0.3417560950858767
39 0.15132312683767613 0.3490118476799351
40 0.15436479772888578 0.3561153816881041
41 0.15842035891716522 0.3632189156962732
42 0.16181689141234923 0.3713879798056676
43 0.16526411842238675 0.3779333789989091
44 0.1683057893135963 0.38376842479133366
45 0.17144884923451287 0.3905675216277241
46 0.17449052012572241 0.3961488697769998
47 0.17758288553178547 0.4019331760407946
48 0.1799148332150461 0.40700712890377244
49 0.1828044205616952 0.41258847705304813
50 0.1860488695123188 0.4195905320039577
51 0.1888370678292609 0.42501966156734405
52 0.19177734969076343 0.43060100971661974
53 0.19446415897799862 0.436283836923155
54 0.19760721889891508 0.4421696222442093
55 0.20125722396836665 0.44841058426567215
56 0.20363986616648078 0.4535352766572799
57 0.20637736996856937 0.45957328056422353
58 0.20911487377065796 0.466372377400614
59 0.21180168305789315 0.47139559073496207
60 0.21408293622630037 0.4759114087830124
61 0.21676974551353545 0.4815434964609179
62 0.21955794383047755 0.48636375168074686
63 0.2225996147216871 0.49113326737194607
64 0.22528642400892218 0.4964609178780729
65 0.22802392781101088 0.5022452241418678
66 0.23055865355368554 0.5069132607758073
67 0.23299199026665318 0.5121901717533044
68 0.23567879955388826 0.5177207803739503
69 0.2380614417520024 0.5218306821929624
70 0.24074825103923758 0.5266509374127915
71 0.24318158775220522 0.53157267168988
72 0.24551353543546584 0.5361899687951899
73 0.24835242826726145 0.5415176193013167
74 0.2507350704653757 0.5467945302788138
75 0.25332049072290375 0.5517162645559023
76 0.25605799452499245 0.5572468731765482
77 0.25879549832708104 0.5622700865108963
78 0.26168508567373006 0.5670396022020956
79 0.26386494981243025 0.5710480249638481
80 0.26589273040657 0.5753608848973792
81 0.26822467808983064 0.5800796610599488
82 0.27055662577309136 0.5840373442930715
83 0.273091351515766 0.5881472461120836
84 0.2747642705059312 0.5911408783012406
85 0.27709621818919195 0.5947941243625847
86 0.27932677684274565 0.5988025471243372
87 0.2812024738923249 0.6020498769566431
88 0.2834330325458785 0.6058553416038766
89 0.2852580350806043 0.6093056295507016
90 0.28718442664503696 0.6125022198543775
91 0.2889587346649093 0.6156480706294238
92 0.2907330426847815 0.6185402237613213
93 0.29255804521950723 0.6213816373645888
94 0.2946365203285004 0.624121571910597
95 0.29661360640778667 0.6279270365578304
96 0.297982358308831 0.6308699292183575
97 0.3006184730812126 0.6343709566938123
98 0.30193653046740343 0.6375168074688586
99 0.30421778363581065 0.6405104396580156
100 0.30599209165568286 0.6440114671334703
101 0.3079184832201156 0.6467514016794784
102 0.30923654060630634 0.6497450338686354
103 0.31146709925986005 0.6532968008727199
104 0.3132921017945858 0.6567978283481746
105 0.31537057690357906 0.6596392419514423
106 0.3171955794383048 0.6625313950833397
107 0.3190205819730305 0.6653728086866073
108 0.3206935009631958 0.6681634827612452
109 0.3223157254385075 0.6715630311794403
110 0.32414072797323334 0.6744551843113378
111 0.32576295244854503 0.6769921607428266
112 0.3271823988644429 0.679224700002537
113 0.32860184528034064 0.6816601973767664
114 0.32971712460711755 0.6844001319227744
115 0.33184629423096423 0.6876982012837101
116 0.333367129676569 0.6905396148869777
117 0.33534421575585527 0.6936854656620239
118 0.3371185237757275 0.6971864931374787
119 0.33904491534016024 0.6997742090975975
