r g(r)
0.25975000858306885 0.0
0.27924999594688416 0.0
0.29874998331069946 0.0
0.31825000047683716 0.0
0.33775001764297485 0.0
0.3572499752044678 0.0
0.37674999237060547 0.0
0.39625000953674316 0.0
0.41575002670288086 0.0
0.4352499842643738 0.0
0.4547500014305115 0.0
0.47425001859664917 0.0
0.4937499761581421 0.0
0.5132499933242798 0.0
0.5327500104904175 0.0
0.5522500276565552 0.0
0.5717500448226929 0.0
0.5912500023841858 0.0
0.6107499599456787 0.0
0.6302499771118164 0.0
0.6497499942779541 0.0
0.6692500114440918 0.0
0.6887500286102295 0.0
0.7082500457763672 0.0
0.7277500033378601 0.0
0.7472500205039978 0.0
0.7667499780654907 0.0
0.7862499952316284 0.0
0.8057500123977661 0.0
0.8252500295639038 0.0
0.8447500467300415 0.0
0.8642500042915344 0.0
0.8837500214576721 0.0
0.903249979019165 0.0
0.9227499961853027 0.00929216668009758
0.9422500133514404 0.017823100090026855
0.9617500305175781 0.11120019853115082
0.9812500476837158 0.1479111760854721
1.000749945640564 0.3160078823566437
1.0202499628067017 0.372452050447464
1.0397499799728394 0.40252557396888733
1.059249997138977 0.49361708760261536
1.0787500143051147 0.5983151197433472
1.0982500314712524 0.7412516474723816
1.1177500486373901 0.6206220388412476
1.1372500658035278 0.654578685760498
1.1567500829696655 0.6504372358322144
1.1762499809265137 0.6347710490226746
1.1957499980926514 0.5146282315254211
1.215250015258789 0.46074360609054565
1.2347500324249268 0.6071829199790955
1.2542500495910645 0.4677424132823944
1.2737500667572021 0.47791439294815063
1.2932500839233398 0.45888394117355347
1.312749981880188 0.4407579302787781
1.3322499990463257 0.4502394497394562
1.3517500162124634 0.4806445837020874
1.371250033378601 0.40816161036491394
1.3907500505447388 0.38452431559562683
1.4102500677108765 0.4137473702430725
1.4297499656677246 0.42576396465301514
1.4492499828338623 0.44451895356178284
1.46875 0.3374330997467041
1.4882500171661377 0.4179539084434509
1.5077500343322754 0.5151078701019287
1.527250051498413 0.4681161940097809
1.5467500686645508 0.4861520230770111
1.5662500858306885 0.48380276560783386
1.5857499837875366 0.5160245299339294
1.6052500009536743 0.439081609249115
1.624750018119812 0.5544916391372681
1.6442500352859497 0.5648295879364014
1.6637500524520874 0.5974027514457703
1.683250069618225 0.5836383700370789
1.7027499675750732 0.7450084686279297
1.722249984741211 0.6001853346824646
1.7417500019073486 0.623336911201477
1.7612500190734863 0.7677550315856934
1.780750036239624 0.7061161398887634
1.8002500534057617 0.7885599732398987
1.8197500705718994 0.809978187084198
1.839250087738037 0.7484593987464905
1.8587499856948853 0.8358868956565857
1.878250002861023 0.8074089288711548
1.8977500200271606 0.826051652431488
1.9172500371932983 1.0009044408798218
1.936750054359436 0.9703043699264526
1.9562500715255737 0.9469204545021057
1.9757499694824219 0.9344109892845154
1.9952499866485596 0.9837985038757324
2.0147500038146973 0.9843534827232361
2.034250020980835 0.9655504822731018
2.0537500381469727 1.0092322826385498
2.0732500553131104 1.0344899892807007
2.092750072479248 0.8870513439178467
2.1122498512268066 0.8512343764305115
2.1317501068115234 0.9506440758705139
2.151249885559082 0.8462947010993958
2.170750141143799 0.9184713959693909
2.1902499198913574 0.7850878834724426
2.209750175476074 0.8717559576034546
2.229249954223633 0.7435266375541687
2.2487502098083496 0.790145218372345
2.268249988555908 0.8396757245063782
2.287750244140625 0.7815758585929871
2.3072500228881836 0.8739493489265442
2.3267500400543213 0.8184499740600586
2.346250057220459 0.8695704340934753
2.3657498359680176 0.8821584582328796
2.3852500915527344 0.8538842797279358
2.404749870300293 0.8948229551315308
2.4242501258850098 0.8508650064468384
2.4437499046325684 0.8890114426612854
2.463250160217285 0.8906412720680237
2.4827499389648438 0.9306178689002991
2.5022501945495605 1.014734148979187
2.521749973297119 1.0227482318878174
2.541250228881836 1.0450836420059204
2.5607500076293945 0.9930369853973389
2.5802502632141113 1.0600849390029907
2.59975004196167 1.0899090766906738
2.6192498207092285 1.0967988967895508
2.6387500762939453 0.999963104724884
2.658249855041504 1.0110998153686523
2.6777501106262207 1.0416759252548218
2.6972498893737793 0.9896896481513977
2.716750144958496 1.0602178573608398
2.7362499237060547 1.0303670167922974
2.7557501792907715 1.0408449172973633
2.77524995803833 1.072493314743042
2.794750213623047 1.0261774063110352
2.8142499923706055 1.0609606504440308
2.8337502479553223 1.0572476387023926
2.853250026702881 0.9738384485244751
2.8727502822875977 1.0546222925186157
2.8922500610351562 1.0291069746017456
2.911749839782715 0.9882984757423401
2.9312500953674316 1.0157095193862915
2.9507498741149902 0.9459876418113708
2.970250129699707 1.008946418762207
2.9897499084472656 0.9967042803764343
3.0092501640319824 0.9969382882118225
3.028749942779541 0.9539547562599182
3.048250198364258 0.9784097075462341
3.0677499771118164 1.0156034231185913
3.087250232696533 0.9355796575546265
3.106750011444092 0.9992884993553162
3.1262502670288086 0.9852384328842163
3.145750045776367 0.9586796164512634
3.165250062942505 0.947698175907135
3.1847500801086426 0.9524946212768555
3.204249858856201 0.9609827399253845
3.223750114440918 0.9920163750648499
3.2432498931884766 0.9545595645904541
3.2627501487731934 1.039803385734558
3.282249927520752 0.922455370426178
3.3017501831054688 0.9725573658943176
3.3212499618530273 1.0027767419815063
3.340750217437744 0.9910999536514282
3.3602499961853027 1.0265849828720093
3.3797502517700195 0.9932974576950073
3.399250030517578 0.9956357479095459
3.418750286102295 1.0411629676818848
3.4382500648498535 1.0575237274169922
3.457749843597412 1.01516592502594
3.477250099182129 1.0267199277877808
3.4967498779296875 1.044417381286621
3.5162501335144043 1.016867995262146
3.535749912261963 1.0474534034729004
3.5552501678466797 1.0359920263290405
3.5747499465942383 0.9541410803794861
3.594250202178955 1.0418102741241455
3.6137499809265137 1.028777003288269
3.6332502365112305 1.0303516387939453
3.652750015258789 1.0199720859527588
3.672250270843506 1.0267727375030518
3.6917500495910645 1.0200140476226807
3.711250066757202 1.0145117044448853
3.73075008392334 0.9970957040786743
3.7502498626708984 0.9985681772232056
3.7697501182556152 1.0005122423171997
3.789249897003174 0.9825285077095032
3.8087501525878906 1.008492112159729
3.828249931335449 1.0738270282745361
3.847750186920166 0.964099645614624
3.8672499656677246 1.0231826305389404
3.8867502212524414 1.054836392402649
3.90625 1.054708480834961
3.925750255584717 1.0221806764602661
