# frame percolation_dimension largest_cluster num_molecules
0 0 0 0
1 0 0 0
2 0 0 0
3 0 0 0
4 0 0 0
5 0 0 0
6 0 0 0
7 0 0 0
8 0 0 0
9 0 0 0
10 0 0 0
11 0 0 0
12 0 0 0
13 0 0 0
14 0 0 0
15 0 0 0
16 0 0 0
17 0 0 0
18 0 0 0
19 0 0 0
20 0 0 0
21 0 0 0
22 0 0 0
23 0 0 0
24 0 0 0
25 0 0 0
26 0 0 0
27 0 0 0
28 0 0 0
29 0 0 0
30 0 0 0
31 0 0 0
32 0 0 0
33 0 0 0
34 0 0 0
35 0 0 0
36 0 0 0
37 0 0 0
38 0 0 0
39 0 0 0
40 0 0 0
41 0 0 0
42 0 0 0
43 0 0 0
44 0 0 0
45 0 0 0
46 0 0 0
47 0 0 0
48 0 0 0
49 0 0 0
50 0 0 0
51 0 0 0
52 0 0 0
53 0 0 0
54 0 0 0
55 0 0 0
56 0 0 0
57 0 0 0
58 0 0 0
59 1 10338 9633
60 2 12445 9551
61 2 12971 9470
62 2 13932 9363
63 2 14442 9252
64 2 15314 9158
65 2 16320 9072
66 3 16613 8977
67 3 16838 8893
68 3 17089 8805
69 3 17807 8709
70 3 19180 8633
71 3 21074 8554
72 3 21348 8475
73 3 21906 8394
74 3 22051 8326
75 3 22431 8257
76 3 23020 8169
77 3 23242 8081
78 3 23817 8005
79 3 24426 7923
80 3 24697 7850
81 3 25247 7779
82 3 26098 7693
83 3 27302 7619
84 3 27795 7559
85 3 28082 7495
86 3 28507 7432
87 3 28767 7372
88 3 29224 7307
89 3 29389 7240
90 3 29771 7180
91 3 30050 7123
92 3 30353 7055
93 3 30559 6991
94 3 30987 6939
95 3 31211 6888
96 3 31644 6843
97 3 31868 6787
98 3 32180 6731
99 3 32468 6681
100 3 32673 6625
101 3 32818 6573
102 3 33810 6517
103 3 34031 6474
104 3 34178 6424
105 3 34357 6372
106 3 34461 6319
107 3 34628 6274
108 3 34712 6217
109 3 35051 6165
110 3 35196 6119
111 3 35322 6080
112 3 35488 6039
113 3 35787 5999
114 3 36072 5956
115 3 36312 5907
116 3 36425 5864
117 3 36652 5822
118 3 36793 5783
119 3 36956 5751
120 3 37361 5701
121 3 37478 5668
122 3 37599 5639
123 3 37687 5600
124 3 37833 5570
125 3 37985 5538
126 3 38207 5502
127 3 38374 5470
128 3 38463 5434
129 3 38666 5397
130 3 38746 5372
131 3 38855 5352
132 3 38957 5311
133 3 39113 5277
134 3 39224 5249
135 3 39482 5213
136 3 39714 5180
137 3 39988 5145
138 3 40091 5114
139 3 40230 5086
140 3 40623 5057
141 3 40782 5030
142 3 41050 5003
143 3 41171 4977
144 3 41310 4960
145 3 41391 4939
146 3 41626 4911
147 3 41729 4886
148 3 41804 4856
149 3 42072 4826
150 3 42179 4795
151 3 42287 4774
152 3 42367 4756
153 3 42468 4734
154 3 42538 4711
155 3 42592 4696
156 3 42665 4662
157 3 42811 4634
158 3 42865 4619
159 3 42957 4593
160 3 43061 4576
161 3 43171 4553
162 3 43365 4528
163 3 43434 4509
164 3 43586 4488
165 3 43644 4476
166 3 43830 4449
167 3 43874 4434
168 3 43923 4423
169 3 44023 4404
170 3 44072 4390
171 3 44101 4379
172 3 44159 4361
173 3 44236 4344
174 3 44371 4320
175 3 44399 4301
176 3 44537 4280
177 3 44598 4265
178 3 44748 4245
179 3 44857 4228
180 3 44897 4212
181 3 45000 4190
182 3 45093 4163
183 3 45209 4145
184 3 45248 4139
185 3 45274 4126
186 3 45340 4106
187 3 45583 4088
188 3 45640 4074
189 3 45777 4053
190 3 45868 4028
191 3 45904 4017
192 3 45955 4006
193 3 45982 3999
194 3 46042 3984
195 3 46142 3967
196 3 46195 3956
197 3 46240 3939
