largest average
20 3.330614464382817
39 3.3696429553831764
39 3.4092174106645885
40 3.448567085186645
54 3.4848657259899865
59 3.5221391604370327
61 3.561874854617353
82 3.6063353744700897
89 3.644531714863739
168 3.6848754662495486
170 3.725442491332644
179 3.767839566929134
179 3.8076588337684942
199 3.8517167651867688
199 3.893585913165088
201 3.9427100096556162
207 3.9855543987506508
211 4.0258971999474165
219 4.070308346624136
273 4.117093500033609
379 4.168084382443007
555 4.2151262817424815
581 4.25642807505212
635 4.297642436149312
659 4.3544717759135505
672 4.397616312464101
688 4.442913100246627
702 4.495412844036697
720 4.54477999554797
726 4.601111778846154
748 4.653194560510522
766 4.705023813181748
803 4.753589445091191
819 4.798276537406972
827 4.859953979211299
990 4.918098602858519
1001 4.972801818624665
1021 5.039493170972519
1041 5.090591755319149
1059 5.148356728587038
1059 5.206119847003825
1115 5.258413461538462
1134 5.322384428223844
1138 5.379413314596873
1171 5.44589668356006
1261 5.501661726398994
1311 5.571727462930956
1323 5.6311482945665166
1413 5.701386949641627
1422 5.7614523563164335
3272 5.816714150047483
3293 5.871920237752852
3420 5.93737882900349
3559 5.995497259201253
3710 6.054166254818622
8577 6.109725685785536
8827 6.173150574480951
9355 6.225226140867974
9867 6.296258223684211
10338 6.360992834146848
12445 6.4156279459516075
12971 6.470526093386858
13932 6.544502617801047
14442 6.623053633217993
15314 6.691064015730828
16320 6.75452139391266
16613 6.826033656525131
16838 6.890538868264147
17089 6.959436427678673
17807 7.036186099942562
19180 7.098157376289257
21074 7.16374269005848
21348 7.2305512926454965
21906 7.300357568533969
22051 7.36000961307378
22431 7.421543681085666
23020 7.501530924678506
23242 7.583261111798935
23817 7.655293088363955
24426 7.734562444753125
24697 7.806525618149376
25247 7.877813504823151
26098 7.965925347899597
27302 8.04333552199606
27795 8.107213765718068
28082 8.176478440795622
28507 8.24582660204631
28767 8.312975027144407
29224 8.386964261262495
29389 8.464621337755666
29771 8.535395763656632
30050 8.603736479842674
30353 8.686711104807829
30559 8.766280234721625
30987 8.832011535688537
31211 8.897443346891341
31644 8.955987717502559
31868 9.029927760577916
