<<<<<<< Updated upstream
frame thiol_conversion ene_conversion
0 0.0011649108589951718 0.004492955958877998
1 0.005520664505672568 0.014494225155476603
2 0.00982576985413286 0.02535854803909121
3 0.01443476499189622 0.036324406650590224
4 0.01777755267423009 0.045462622160172605
5 0.021981361426256063 0.0555146592207133
6 0.026387763371150674 0.065566696281254
7 0.03018638573743926 0.07531412615814193
8 0.03403565640194495 0.0844523416677243
9 0.037986223662884955 0.09480898591191778
10 0.042595218800648316 0.10521639802005334
11 0.04715356564019446 0.11470998857723058
12 0.05110413290113447 0.12374666835892878
13 0.054598865478119984 0.13303718746033766
14 0.05778970826580232 0.14207386724203575
15 0.06199351701782818 0.15141515420738672
16 0.06564019448946512 0.16014722680543214
17 0.06979335494327388 0.1704531031856834
18 0.0741997568881686 0.17928671151161313
19 0.07820097244732582 0.18837415915725342
20 0.0820502431118314 0.19675085670770398
21 0.08569692058346845 0.20604137580911286
22 0.08873581847649914 0.2135550196725473
23 0.09268638573743926 0.22188094935905567
24 0.09623176661264177 0.23015611118162205
25 0.09967585089141007 0.2375682193171722
26 0.10296799027552672 0.24518339890849095
27 0.10671596434359809 0.25330625713923083
28 0.11081847649918963 0.2627490798324661
29 0.11441450567260936 0.270465795151669
30 0.1180611831442464 0.2784871176545247
31 0.12191045380875198 0.286762279477091
32 0.12525324149108585 0.2944282269323518
33 0.12925445705024308 0.30194187079578627
34 0.1323946515397083 0.3099124254346999
35 0.13578808752025928 0.31808605152938185
36 0.13958670988654787 0.32636121335194823
37 0.14247366288492702 0.3344840715826881
38 0.14566450567260936 0.3416931082624699
39 0.14920988654781198 0.3486483056225409
40 0.1518942463533225 0.35499428861530646
41 0.15528768233387358 0.36225409315903034
42 0.15878241491085898 0.3697677370224648
43 0.16242909238249592 0.37733214874984133
44 0.16561993517017826 0.38433811397385453
45 0.16957050243111826 0.39144561492575203
46 0.17200162074554293 0.3975885264627491
47 0.17524311183144248 0.404492955958878
48 0.17767423014586714 0.4105343317679908
49 0.18086507293354948 0.41718492194440915
50 0.18344813614262556 0.42332783348140623
51 0.1861324959481362 0.42896306637898207
52 0.1887662074554295 0.43439522782078943
53 0.19155186385737444 0.4396243178068283
54 0.1943881685575365 0.44500571138469347
55 0.197072528363047 0.4497778905952532
56 0.19975688816855752 0.4557177306764818
57 0.20254254457050247 0.4607945170706943
58 0.20563209076175037 0.4668358928798071
59 0.20816450567260936 0.4729788044168042
60 0.21079821717990277 0.4780555908110167
61 0.2139384116693679 0.48328468079705544
62 0.21631888168557534 0.4889199136946313
63 0.2195603727714749 0.49445361086432293
64 0.22194084278768234 0.5000380758979566
65 0.2244226094003241 0.5050133265642849
66 0.22690437601296598 0.5096332021830181
67 0.22898095623987036 0.5149638278969413
68 0.2312601296596435 0.5197867749714431
69 0.2338938411669368 0.5244574184541185
70 0.23627431118314424 0.5287726868891991
71 0.2387054294975689 0.5326310445488006
72 0.24083265802269038 0.5376570630790709
73 0.24290923824959476 0.5426323137453992
74 0.24528970826580232 0.5482167787790329
75 0.24837925445705022 0.5523289757583449
76 0.2513168557536467 0.5558827262342937
77 0.2538999189627229 0.5609595126285061
78 0.256482982171799 0.5654270846554131
79 0.2587621555915721 0.570250031729915
80 0.26068679092382496 0.5746668358928798
81 0.26321920583468394 0.5787282650082497
82 0.26504254457050247 0.5826881583957355
83 0.26676458670988656 0.5862419088716841
84 0.2689931118314425 0.590252570123112
85 0.27071515397082657 0.5938063205990608
86 0.2729436790923825 0.5977662139865465
87 0.2752735008103727 0.6018784109658586
88 0.27719813614262556 0.6059398400812286
89 0.2790721231766613 0.6095951262850616
90 0.28190842787682335 0.6131488767610103
91 0.283782414910859 0.6170580022845539
92 0.2855044570502431 0.620408681304734
93 0.28707455429497564 0.6237593603249143
94 0.2899615072933549 0.6272115750729788
95 0.29193679092382496 0.6304099505013326
96 0.2937601296596435 0.6334052544739179
97 0.2956341166936791 0.6363497905825612
98 0.2977106969205835 0.6395989338748572
99 0.299837925445705 0.6432034522147481
100 0.30145867098865475 0.6469095062825232
101 0.3033833063209076 0.6503617210305876
102 0.3052066450567261 0.6522401319964463
103 0.306878038897893 0.6549308287853788
104 0.30844813614262556 0.6576722934382535
105 0.3099169367909238 0.6603629902271861
106 0.3119935170178282 0.6629521512882346
107 0.31356361426256074 0.6664551339002411
108 0.3151843598055105 0.6684858484579261
109 0.3169064019448946 0.6708211701992639
110 0.318121961102107 0.6728011168930067
111 0.3193375202593193 0.675339510090113
=======
frame thiol_conv ene_conv
0 0.0011649108589952 0.0044929559588780
1 0.0055206645056726 0.0144942251554766
2 0.0098257698541329 0.0253585480390912
3 0.0144347649918962 0.0363244066505902
4 0.0177775526742301 0.0454626221601726
5 0.0219813614262561 0.0555146592207133
6 0.0263877633711507 0.0655666962812540
7 0.0301863857374393 0.0753141261581419
8 0.0340356564019449 0.0844523416677243
9 0.0379862236628850 0.0948089859119178
10 0.0425952188006483 0.1052163980200533
11 0.0471535656401945 0.1147099885772306
12 0.0511041329011345 0.1237466683589288
13 0.0545988654781200 0.1330371874603377
14 0.0577897082658023 0.1420738672420357
15 0.0619935170178282 0.1514151542073867
16 0.0656401944894651 0.1601472268054321
17 0.0697933549432739 0.1704531031856834
18 0.0741997568881686 0.1792867115116131
19 0.0782009724473258 0.1883741591572534
20 0.0820502431118314 0.1967508567077040
21 0.0856969205834684 0.2060413758091129
22 0.0887358184764991 0.2135550196725473
23 0.0926863857374393 0.2218809493590557
24 0.0962317666126418 0.2301561111816220
25 0.0996758508914101 0.2375682193171722
26 0.1029679902755267 0.2451833989084909
27 0.1067159643435981 0.2533062571392308
28 0.1108184764991896 0.2627490798324661
29 0.1144145056726094 0.2704657951516690
30 0.1180611831442464 0.2784871176545247
31 0.1219104538087520 0.2867622794770910
32 0.1252532414910859 0.2944282269323518
33 0.1292544570502431 0.3019418707957863
34 0.1323946515397083 0.3099124254346999
35 0.1357880875202593 0.3180860515293819
36 0.1395867098865479 0.3263612133519482
37 0.1424736628849270 0.3344840715826881
38 0.1456645056726094 0.3416931082624699
39 0.1492098865478120 0.3486483056225409
40 0.1518942463533225 0.3549942886153065
41 0.1552876823338736 0.3622540931590303
42 0.1587824149108590 0.3697677370224648
43 0.1624290923824959 0.3773321487498413
44 0.1656199351701783 0.3843381139738545
45 0.1695705024311183 0.3914456149257520
46 0.1720016207455429 0.3975885264627491
47 0.1752431118314425 0.4044929559588780
48 0.1776742301458671 0.4105343317679908
49 0.1808650729335495 0.4171849219444091
50 0.1834481361426256 0.4233278334814062
51 0.1861324959481362 0.4289630663789821
52 0.1887662074554295 0.4343952278207894
53 0.1915518638573744 0.4396243178068283
54 0.1943881685575365 0.4450057113846935
55 0.1970725283630470 0.4497778905952532
56 0.1997568881685575 0.4557177306764818
57 0.2025425445705025 0.4607945170706943
58 0.2056320907617504 0.4668358928798071
59 0.2081645056726094 0.4729788044168042
60 0.2107982171799028 0.4780555908110167
61 0.2139384116693679 0.4832846807970554
62 0.2163188816855753 0.4889199136946313
63 0.2195603727714749 0.4944536108643229
64 0.2219408427876823 0.5000380758979566
65 0.2244226094003241 0.5050133265642849
66 0.2269043760129660 0.5096332021830181
67 0.2289809562398704 0.5149638278969413
68 0.2312601296596435 0.5197867749714431
69 0.2338938411669368 0.5244574184541185
70 0.2362743111831442 0.5287726868891991
71 0.2387054294975689 0.5326310445488006
72 0.2408326580226904 0.5376570630790709
73 0.2429092382495948 0.5426323137453992
74 0.2452897082658023 0.5482167787790329
75 0.2483792544570502 0.5523289757583449
76 0.2513168557536467 0.5558827262342937
77 0.2538999189627229 0.5609595126285061
78 0.2564829821717990 0.5654270846554131
79 0.2587621555915721 0.5702500317299150
80 0.2606867909238250 0.5746668358928798
81 0.2632192058346839 0.5787282650082497
82 0.2650425445705025 0.5826881583957355
83 0.2667645867098866 0.5862419088716841
84 0.2689931118314425 0.5902525701231121
85 0.2707151539708266 0.5938063205990608
86 0.2729436790923825 0.5977662139865465
87 0.2752735008103727 0.6018784109658586
88 0.2771981361426256 0.6059398400812286
89 0.2790721231766613 0.6095951262850616
90 0.2819084278768234 0.6131488767610103
91 0.2837824149108590 0.6170580022845539
92 0.2855044570502431 0.6204086813047340
93 0.2870745542949756 0.6237593603249143
94 0.2899615072933549 0.6272115750729788
95 0.2919367909238250 0.6304099505013326
96 0.2937601296596435 0.6334052544739179
97 0.2956341166936791 0.6363497905825612
98 0.2977106969205835 0.6395989338748572
99 0.2998379254457050 0.6432034522147481
100 0.3014586709886548 0.6469095062825232
101 0.3033833063209076 0.6503617210305876
102 0.3052066450567261 0.6522401319964463
103 0.3068780388978930 0.6549308287853788
104 0.3084481361426256 0.6576722934382535
105 0.3099169367909238 0.6603629902271861
106 0.3119935170178282 0.6629521512882346
107 0.3135636142625607 0.6664551339002411
108 0.3151843598055105 0.6684858484579261
109 0.3169064019448946 0.6708211701992639
110 0.3181219611021070 0.6728011168930067
111 0.3193375202593193 0.6753395100901129
>>>>>>> Stashed changes
112 0.3207556726094003 0.6776240639675086
113 0.3221738249594813 0.6805178322122096
114 0.3238452188006483 0.6836146719126792
115 0.3258711507293355 0.6860007615179591
116 0.3269347649918962 0.6880822439395862
<<<<<<< Updated upstream
117 0.32830226904376014 0.6903667978169818
118 0.3297710696920584 0.6922452087828405
119 0.33184764991896276 0.6952405127554258
120 0.3329112641815235 0.6978296738164742
121 0.3338229335494327 0.6999111562381013
122 0.33488654781199356 0.7021449422515548
123 0.3359501620745543 0.7041248889452976
124 0.33741896272285254 0.7061556035029826
125 0.33873581847649914 0.7081863180606676
126 0.3401539708265803 0.711181622033253
127 0.34182536466774716 0.7145323010534332
128 0.3441045380875203 0.7177814443457291
129 0.34521880064829824 0.7198629267673562
130 0.34663695299837927 0.7214367305495621
=======
117 0.3283022690437601 0.6903667978169818
118 0.3297710696920584 0.6922452087828405
119 0.3318476499189628 0.6952405127554258
120 0.3329112641815235 0.6978296738164742
121 0.3338229335494327 0.6999111562381013
122 0.3348865478119936 0.7021449422515548
123 0.3359501620745543 0.7041248889452976
124 0.3374189627228525 0.7061556035029826
125 0.3387358184764991 0.7081863180606676
126 0.3401539708265803 0.7111816220332530
127 0.3418253646677472 0.7145323010534332
128 0.3441045380875203 0.7177814443457291
129 0.3452188006482982 0.7198629267673562
130 0.3466369529983793 0.7214367305495621
>>>>>>> Stashed changes
131 0.3482070502431118 0.7244828023860896
132 0.3493213128038898 0.7268181241274274
133 0.3506888168557536 0.7288488386851123
134 0.3524615072933549 0.7314379997461606
<<<<<<< Updated upstream
135 0.353322528363047 0.7334179464399035
136 0.3545887358184765 0.7346363751745145
137 0.35560170178282013 0.7359563396370098
138 0.3563614262560778 0.7375301434192156
139 0.357526337115073 0.738900875745653
140 0.3581847649918962 0.7407285188475694
141 0.3590457860615883 0.7423530904937174
142 0.3602613452188006 0.7442315014595761
143 0.361476904376013 0.7463637517451454
144 0.3625405186385737 0.7476837162076406
145 0.36350283630470015 0.7491052163980201
146 0.36441450567260936 0.750729788044168
147 0.36527552674230146 0.7520497525066633
148 0.36644043760129663 0.7534204848331006
149 0.3677066450567261 0.7550958243431908
150 0.36866896272285254 0.7565680923975124
151 0.36907414910858993 0.757634217540297
152 0.3698338735818476 0.7585480390912552
153 0.37104943273906 0.7601218428734611
154 0.37175850891410045 0.7615941109277827
155 0.37302471636952994 0.7625079324787409
156 0.3736831442463533 0.764132504124889
157 0.37444286871961097 0.7655540043152684
158 0.37484805510534847 0.7665693615941109
159 0.3759623176661264 0.767432415281127
160 0.3767220421393841 0.7686000761517959
161 0.37743111831442466 0.7698185048864069
162 0.3781401944894651 0.7708338621652494
163 0.37869732576985415 0.7722045944916868
164 0.3794570502431118 0.7732199517705293
165 0.38036871961102103 0.7741337733214875
166 0.3810777957860616 0.7754029699200407
167 0.38173622366288495 0.7766721665185937
168 0.38264789303079416 0.7776367559334941
169 0.38310372771474877 0.7783475060286839
170 0.3836608589951378 0.7793120954435842
171 0.38436993517017826 0.7799720776748318
