# frame percolation_dimension largest_cluster num_molecules
0 0 0 0
1 0 0 0
2 0 0 0
3 0 0 0
4 0 0 0
5 0 0 0
6 0 0 0
7 0 0 0
8 0 0 0
9 0 0 0
10 0 0 0
11 0 0 0
12 0 0 0
13 0 0 0
14 0 0 0
15 0 0 0
16 0 0 0
17 0 0 0
18 0 0 0
19 0 0 0
20 0 0 0
21 0 0 0
22 0 0 0
23 0 0 0
24 0 0 0
25 0 0 0
26 0 0 0
27 0 0 0
28 0 0 0
29 0 0 0
30 0 0 0
31 0 0 0
32 0 0 0
33 0 0 0
34 0 0 0
35 0 0 0
36 0 0 0
37 0 0 0
38 0 0 0
39 0 0 0
40 0 0 0
41 0 0 0
42 0 0 0
43 0 0 0
44 0 0 0
45 0 0 0
46 0 0 0
47 0 0 0
48 0 0 0
49 0 0 0
50 0 0 0
51 0 0 0
52 0 0 0
53 0 0 0
54 0 0 0
55 0 0 0
56 0 0 0
57 0 0 0
58 0 0 0
59 0 0 0
60 0 0 0
61 0 0 0
62 0 0 0
63 0 0 0
64 0 0 0
65 0 0 0
66 0 0 0
67 0 0 0
68 0 0 0
69 0 0 0
70 0 0 0
71 0 0 0
72 0 0 0
73 0 0 0
74 0 0 0
75 0 0 0
76 0 0 0
77 0 0 0
78 1 19198 8835
79 1 19450 8769
80 2 20078 8703
81 3 20854 8632
82 3 21118 8564
83 3 21570 8481
84 3 21910 8409
85 3 22178 8343
86 3 22484 8281
87 3 22586 8226
88 3 22850 8153
89 3 23204 8087
90 3 24612 8020
91 3 24708 7950
92 3 24942 7897
93 3 25114 7834
94 3 25504 7779
95 3 25828 7712
96 3 26526 7655
97 3 26732 7606
98 3 27084 7553
99 3 27718 7483
100 3 28332 7415
101 3 28640 7367
102 3 28856 7307
103 3 29178 7247
104 3 29558 7205
105 3 29792 7150
106 3 30024 7103
107 3 30232 7046
108 3 30524 6987
109 3 30672 6944
110 3 31140 6901
111 3 31284 6854
112 3 31822 6814
113 3 32144 6770
114 3 32416 6719
115 3 32552 6671
116 3 32774 6629
117 3 32998 6591
118 3 33180 6548
119 3 33406 6490
120 3 33598 6442
121 3 33756 6405
122 3 33986 6360
123 3 34112 6326
124 3 34338 6285
125 3 34454 6252
126 3 34660 6211
127 3 34874 6180
128 3 35070 6141
129 3 35278 6098
130 3 35502 6061
131 3 35640 6019
132 3 35810 5989
133 3 36012 5956
134 3 36260 5934
135 3 36460 5903
136 3 36850 5874
137 3 36936 5849
138 3 37062 5814
139 3 37136 5789
140 3 37228 5767
141 3 37374 5747
142 3 37496 5721
143 3 37562 5698
144 3 37718 5670
145 3 37810 5648
146 3 38106 5623
147 3 38182 5598
148 3 38290 5558
149 3 38476 5527
150 3 38728 5499
151 3 38838 5479
152 3 38912 5456
153 3 39026 5427
154 3 39084 5403
155 3 39256 5383
156 3 39352 5359
157 3 39472 5338
158 3 39570 5317
159 3 39696 5293
160 3 39892 5261
161 3 40018 5241
162 3 40106 5215
163 3 40174 5199
164 3 40220 5185
165 3 40270 5165
166 3 40418 5143
167 3 40512 5120
168 3 40540 5104
169 3 40628 5083
170 3 40720 5069
171 3 40782 5056
172 3 40822 5040
173 3 40866 5031
174 3 40902 5020
175 3 40984 5000
176 3 41068 4986
177 3 41170 4970
178 3 41200 4954
179 3 41296 4933
180 3 41412 4911
181 3 41434 4899
182 3 41510 4888
183 3 41682 4870
184 3 41742 4849
185 3 41820 4831
186 3 41866 4818
187 3 42148 4804
188 3 42202 4789
189 3 42258 4777
190 3 42296 4763
191 3 42334 4753
192 3 42400 4737
193 3 42488 4717
194 3 42644 4698
195 3 42668 4687
196 3 42698 4677
197 3 42722 4665
198 3 42758 4652
199 3 42848 4634
200 3 42932 4617
201 3 42970 4602
