0,0
0,1
0,2
0,3
0,4
0,5
942,6
0,7
0,8
0,9
0,10
0,11
429,12
116,13
0,14
0,15
0,16
0,17
178,18
105,19
13,20
0,21
0,22
0,23
83,24
62,25
13,26
2,27
0,28
0,29
30,30
43,31
18,32
5,33
0,34
0,35
21,36
23,37
14,38
3,39
2,40
0,41
10,42
11,43
6,44
4,45
3,46
1,47
2,48
12,49
5,50
3,51
1,52
0,53
0,54
7,55
6,56
1,57
0,58
0,59
1,60
4,61
3,62
1,63
1,64
0,65
0,66
0,67
2,68
2,69
1,70
1,71
0,72
1,73
1,74
0,75
0,76
0,77
0,78
1,79
1,80
0,81
0,82
0,83
0,84
0,85
0,86
0,87
0,88
0,89
0,90
0,91
0,92
0,93
0,94
0,95
0,96
0,97
0,98
0,99
0,100
0,101
0,102
0,103
0,104
0,105
0,106
0,107
0,108
0,109
0,110
0,111
0,112
0,113
1,114
0,115
0,116
0,117
0,118
0,119
0,120
0,121
0,122
0,123
0,124
1,125
