frame conversion largest_molecule average_molecule weight_average_molecule
0 0.0000000000000000 24.0000000000000000 3.1906215462344085 3.6790927835051548
1 0.0107362770380506 31.0000000000000000 3.2252487099005158 3.8683876288659795
2 0.0211567812220409 33.0000000000000000 3.2595838485940103 4.0593649484536085
3 0.0316825430240514 58.0000000000000000 3.2950160334800804 4.3184329896907219
4 0.0406294405557602 58.0000000000000000 3.3257446925229033 4.5633154639175260
5 0.0518393768749013 71.0000000000000000 3.3650643872113677 4.9108618556701034
6 0.0621546234408715 75.0000000000000000 3.4020763187429854 5.1618474226804123
7 0.0732066733329825 75.0000000000000000 3.4426462237365132 5.4696412371134020
8 0.0837324351349929 75.0000000000000000 3.4821941412981046 5.7990762886597942
9 0.0944687121730435 75.0000000000000000 3.5234801813320935 6.2018474226804123
10 0.1037840113678227 90.0000000000000000 3.5601033531035293 6.7106474226804123
11 0.1155728645860744 98.0000000000000000 3.6075572746206488 7.3628536082474225
12 0.1257302247250145 98.0000000000000000 3.6494702624608717 7.8485938144329896
13 0.1349928951107836 98.0000000000000000 3.6885495254319784 8.1904989690721646
14 0.1447292247776433 117.0000000000000000 3.7305396590979019 8.8782680412371136
15 0.1535182358823220 117.0000000000000000 3.7692738124844567 9.3823835051546389
16 0.1620441029419504 135.0000000000000000 3.8076246702675545 10.0069773195876284
17 0.1708331140466291 135.0000000000000000 3.8479847667407174 10.6536742268041245
18 0.1799378980053681 135.0000000000000000 3.8907072262867413 11.1459463917525774
19 0.1895163412451976 148.0000000000000000 3.9366883116883118 11.9434721649484530
20 0.1986737540129467 178.0000000000000000 3.9816760803888087 12.6701030927835046
21 0.2078311667806957 186.0000000000000000 4.0277039596066970 13.4316701030927828
22 0.2169359507394348 206.0000000000000000 4.0745345789367562 14.2468123711340198
23 0.2250934161359928 344.0000000000000000 4.1174273295300194 15.9054020618556695
24 0.2338824272406715 344.0000000000000000 4.1646630487050906 17.4210144329896899
25 0.2430398400084206 365.0000000000000000 4.2150455398734614 19.5460453608247420
26 0.2518288511130993 383.0000000000000000 4.2645610579628590 20.8358103092783509
27 0.2599336877006473 483.0000000000000000 4.3112644005120186 23.9059958762886602
28 0.2688279564233461 631.0000000000000000 4.3637083423306704 28.5966680412371126
29 0.2763538761117836 649.0000000000000000 4.4090909090909092 30.1112577319587622
30 0.2834587653281406 651.0000000000000000 4.4528094013955197 32.5064412371133997
31 0.2919846323877691 693.0000000000000000 4.5064297926113133 36.0742762886597959
32 0.3007210146834377 699.0000000000000000 4.5627304884473547 38.8654020618556686
33 0.3086679648439556 699.0000000000000000 4.6151796589524974 42.9828123711340240
34 0.3169833166675438 711.0000000000000000 4.6713669286484825 47.9697649484536086
35 0.3247197515920215 721.0000000000000000 4.7248850440339805 51.1473319587628836
36 0.3315088679543182 721.0000000000000000 4.7728704141080147 52.9066721649484535
37 0.3405083942950371 721.0000000000000000 4.8380017556459975 54.5406185567010340
38 0.3472975106573338 725.0000000000000000 4.8883244637961623 57.4252701030927852
39 0.3556128624809221 754.0000000000000000 4.9514047696831103 62.0576824742268016
40 0.3624019788432188 910.0000000000000000 5.0041271151465123 69.2535917525773215
41 0.3694016104415557 1657.0000000000000000 5.0596728425972293 103.4348701030927771
42 0.3761907268038524 1691.0000000000000000 5.1147388846705475 106.9365938144329959
43 0.3841903057733804 1720.0000000000000000 5.1811810956328515 118.3445278350515508
44 0.3914004526077575 1784.0000000000000000 5.2425631269456936 130.3670268041237250
45 0.3977159096889638 1818.0000000000000000 5.2975358266340438 138.2672659793814489
46 0.4048207989053208 1868.0000000000000000 5.3607746042974620 143.9163876288659765
47 0.4123467185937582 2113.0000000000000000 5.4294286226043349 239.1898556701030998
48 0.4195568654281354 2143.0000000000000000 5.4968718832169738 266.5517690721649728
49 0.4263986105994421 3618.0000000000000000 5.5624369208184241 399.5486845360824759
50 0.4332403557707489 3648.0000000000000000 5.6295849196768506 407.4093030927834889
51 0.4397136992789853 3795.0000000000000000 5.6946270899868496 432.3639917525773058
52 0.4461344139782117 3803.0000000000000000 5.7606423413150889 452.0011051546391627
53 0.4523446134413978 3829.0000000000000000 5.8259657889679035 460.4860865979381401
54 0.4589758433766644 4886.0000000000000000 5.8973735408560310 614.6424907216494375
55 0.4648702699857902 5509.0000000000000000 5.9623328088119587 733.6173360824742531
56 0.4711330982579864 5791.0000000000000000 6.0329386008558066 791.4055752577319254
57 0.4766591232040419 5918.0000000000000000 6.0966411906677394 865.4469773195876314
58 0.4824482921951476 8803.0000000000000000 6.1648362822859468 1469.1820371134019751
59 0.4884479764222935 8991.0000000000000000 6.2371399176954734 1532.3399422680413409
60 0.4939213725593390 9537.0000000000000000 6.3045965058236275 1708.0350845360824223
61 0.4998684279774749 9665.0000000000000000 6.3795643481006001 1771.2996123711341170
62 0.5052365664965002 9733.0000000000000000 6.4487820444633552 1797.3011958762886024
63 0.5118677964317667 10587.0000000000000000 6.5363881401617254 2087.6196453608249612
64 0.5168675332877217 11152.0000000000000000 6.6040305010893245 2290.6465484536083750
65 0.5218672701436766 12273.0000000000000000 6.6730875068794715 2716.9532536082474508
66 0.5276038103257723 12519.0000000000000000 6.7541221033868091 2820.2640329896908042
67 0.5326035471817273 13199.0000000000000000 6.8263709041774572 3107.4929649484533911
68 0.5388137466449134 13346.0000000000000000 6.9182928220928908 3241.7932371134020286
69 0.5442345139729488 14358.0000000000000000 7.0005773672055431 3725.9245690721650135
70 0.5486027051207831 14650.0000000000000000 7.0683222571994868 3874.6340123711338492
71 0.5536024419767380 15151.0000000000000000 7.1474887998113656 4127.9194886597933873
72 0.5588653228777433 20314.0000000000000000 7.2327606776425677 6836.2153072164946934
73 0.5642860902057787 20552.0000000000000000 7.3227442927889843 6997.4463505154635641
74 0.5692331982527236 21178.0000000000000000 7.4068417837507639 7425.1505319587631675
75 0.5746539655807589 22321.0000000000000000 7.5012373174956695 8234.8399010309276491
76 0.5799694752907741 23064.0000000000000000 7.5961658939982462 8792.9885855670108867
77 0.5842324088205884 24146.0000000000000000 7.6740506329113920 9629.6706144329891686
78 0.5891268880585232 24507.0000000000000000 7.7654668886896374 9920.3273072164956830
79 0.5939687384874480 25150.0000000000000000 7.8580686973428389 10447.0292618556704838
80 0.5979685279722120 25363.0000000000000000 7.9362482000261814 10624.5810309278349450
81 0.6013367717488554 25715.0000000000000000 8.0033003300330030 10921.0048164948457270
82 0.6051260459975790 26229.0000000000000000 8.0801012928162077 11360.6011546391746379
83 0.6096521235724436 26448.0000000000000000 8.1737899420250777 11551.5509278350509703
84 0.6138097994842376 26846.0000000000000000 8.2617879531207414 11901.3918845360822161
85 0.6170727856428609 27076.0000000000000000 8.3321880153930739 12106.1521979381450365
86 0.6213357191726752 27428.0000000000000000 8.4259902710215435 12422.5756206185560586
87 0.6247039629493184 27608.0000000000000000 8.5016126770438927 12586.3554474226802995
88 0.6284406083890322 28049.0000000000000000 8.5871104815864019 12990.8888577319594333
89 0.6318614809746855 28268.0000000000000000 8.6669049320943525 13194.4190185567003937
90 0.6353876111783591 28473.0000000000000000 8.7507217090069283 13386.6650556701024470
91 0.6390189990000527 29335.0000000000000000 8.8387520046654036 14207.1310680412370857
92 0.6432293037208568 29845.0000000000000000 8.9430594482962089 14705.4135917525782133
93 0.6469659491605705 30385.0000000000000000 9.0377161598091824 15240.9647010309272446
94 0.6505973369822641 30594.0000000000000000 9.1316463322789581 15451.7071010309282428
95 0.6542813536129677 31168.0000000000000000 9.2289541787182223 16036.3443298969068564
96 0.6570180516814904 31414.0000000000000000 9.3025932177382238 16290.2603711340198060
97 0.6600705226040735 31720.0000000000000000 9.3861278835733088 16608.8881319587635517
98 0.6625440766275459 31871.0000000000000000 9.4549282595134123 16767.4115134020612459
99 0.6654386611230988 32059.0000000000000000 9.5367311624980342 16965.6223175257728144
100 0.6687542760907320 32832.0000000000000000 9.6321893867175081 17791.7464907216490246
101 0.6713857165412347 33052.0000000000000000 9.7093209481101859 18030.7381938144317246
102 0.6740171569917373 33578.0000000000000000 9.7876977720374558 18609.2195463917523739
103 0.6773327719593706 33762.0000000000000000 9.8882727124449517 18813.6789938144320331
104 0.6807536445450240 33972.0000000000000000 9.9942301351796896 19048.3789690721641819
105 0.6835429714225567 34261.0000000000000000 10.0823216364543491 19373.5990927835046023
106 0.6862270406820694 34585.0000000000000000 10.1685675947668575 19741.5721072164960788
107 0.6892268827956424 35164.0000000000000000 10.2667231160033872 20405.5126597938142368
108 0.6926477553812957 35370.0000000000000000 10.3809931506849313 20645.2063835051558272
109 0.6950686805957581 35676.0000000000000000 10.4634104245771482 21003.7440164948457095
110 0.6978053786642808 36030.0000000000000000 10.5581678857540933 21422.2499793814422446
111 0.7003841903057734 36284.0000000000000000 10.6490426839978927 21725.1883381443294638
112 0.7030682595652861 36441.0000000000000000 10.7453030840127610 21913.6088247422667337
113 0.7054365559707384 36923.0000000000000000 10.8316955511881368 22496.1405855670091114
114 0.7086469133203516 37343.0000000000000000 10.9510476878612710 23010.4525690721638966
115 0.7110152097258039 37658.0000000000000000 11.0407940265889639 23400.4421773195863352
116 0.7132782485132362 38530.0000000000000000 11.1279368575624087 24492.0770804123712878
117 0.7156991737276985 38679.0000000000000000 11.2226952980377632 24681.8404453608236508
118 0.7183306141782011 38890.0000000000000000 11.3275411061285496 24951.7701773195876740
119 0.7210146834377138 39089.0000000000000000 11.4365214110545175 25207.7214515463929274
120 0.7236987526972265 39312.0000000000000000 11.5476190476190474 25496.0983587628870737
121 0.7258039050576286 39446.0000000000000000 11.6362763915547021 25670.2978474226802064
122 0.7278564286090206 39572.0000000000000000 11.7240379036936755 25834.5417731958768854
123 0.7305404978685333 39779.0000000000000000 11.8408203125000000 26105.5021030927819083
124 0.7328035366559654 39992.0000000000000000 11.9411069529249563 26385.6664577319570526
125 0.7346981737803273 40106.0000000000000000 12.0263836540368967 26536.3077443298971048
126 0.7368559549497394 40306.0000000000000000 12.1250000000000000 26801.5793979381451209
127 0.7392242513551919 40419.0000000000000000 12.2351160443995965 26952.0691628865970415
128 0.7406978580074733 40537.0000000000000000 12.3046478587375692 27109.6301030927825195
129 0.7418030629966844 40683.0000000000000000 12.3573175703220546 27305.2529979381433805
130 0.7440134729751066 40978.0000000000000000 12.4640213815789469 27702.3818391752574826
131 0.7458554812904584 41142.0000000000000000 12.5543590805549812 27924.5208247422669956
132 0.7475922319877901 41348.0000000000000000 12.6407422852376978 28204.7624742268053524
133 0.7491184674490816 41469.0000000000000000 12.7176421229284671 28370.0310597938150750
134 0.7508025893374033 41584.0000000000000000 12.8035902851108769 28527.5645525773179543
135 0.7525919688437450 41690.0000000000000000 12.8961922995107425 28673.1729649484550464
136 0.7539603178780064 41777.0000000000000000 12.9679144385026746 28792.9731793814426055
137 0.7552234092942477 41936.0000000000000000 13.0348312190926681 29012.4973690721635649
138 0.7562233566654386 42010.0000000000000000 13.0882987910189978 29114.9767092783513363
139 0.7571706752276196 42097.0000000000000000 13.1393584742089296 29235.6609154639190820
140 0.7584337666438609 42290.0000000000000000 13.2080610021786491 29504.2073237113399955
141 0.7602757749592127 42500.0000000000000000 13.3095499451152577 29797.9046103092769044
142 0.7620125256565444 42689.0000000000000000 13.4066784608580267 30063.4587546391740034
143 0.7639597915899163 42819.0000000000000000 13.5172798216276480 30246.8386144329888339
144 0.7651176253881374 42874.0000000000000000 13.5839121667040104 30324.5810309278349450
145 0.7661702015683385 42958.0000000000000000 13.6450596443844248 30443.4907216494830209
146 0.7672227777485395 43000.0000000000000000 13.7067601175672618 30503.0601402061838598
147 0.7690121572548814 43142.0000000000000000 13.8129414445203924 30704.8202721649468003
148 0.7703805062891427 43328.0000000000000000 13.8952555581022228 30969.9979381443299644
149 0.7720119993684543 43632.0000000000000000 13.9946906740535546 31405.5106474226813589
