# frame percolation_dimension largest_cluster num_molecules
0 0 0 0
1 0 0 0
2 0 0 0
3 0 0 0
4 0 0 0
5 0 0 0
6 0 0 0
7 0 0 0
8 0 0 0
9 0 0 0
10 0 0 0
11 0 0 0
12 0 0 0
13 0 0 0
14 0 0 0
15 0 0 0
16 0 0 0
17 0 0 0
18 0 0 0
19 0 0 0
20 0 0 0
21 0 0 0
22 0 0 0
23 0 0 0
24 0 0 0
25 0 0 0
26 0 0 0
27 0 0 0
28 0 0 0
29 0 0 0
30 0 0 0
31 0 0 0
32 0 0 0
33 0 0 0
34 0 0 0
35 0 0 0
36 0 0 0
37 0 0 0
38 0 0 0
39 0 0 0
40 0 0 0
41 0 0 0
42 0 0 0
43 0 0 0
44 0 0 0
45 2 9613 9334
46 2 9715 9230
47 2 10280 9104
48 2 11867 8985
49 2 12205 8859
50 2 12755 8742
51 2 13192 8611
52 2 13715 8487
53 2 14449 8361
54 2 14611 8256
55 3 16317 8151
56 3 16895 8042
57 3 17569 7950
58 3 19383 7838
59 3 19843 7748
60 3 20379 7662
61 3 20536 7601
62 3 20886 7515
63 3 22012 7430
64 3 22572 7350
65 3 23319 7277
66 3 23716 7192
67 3 24285 7107
68 3 24857 7020
69 3 25359 6927
70 3 25808 6847
71 3 26108 6781
72 3 26676 6714
73 3 26868 6652
74 3 27183 6575
75 3 27772 6482
76 3 28107 6412
77 3 28371 6337
78 3 28557 6283
79 3 28796 6226
80 3 29139 6168
81 3 29344 6109
82 3 29693 6057
83 3 30097 5997
84 3 30493 5949
85 3 30707 5885
86 3 30940 5832
87 3 31480 5783
88 3 32215 5728
89 3 32552 5677
90 3 32714 5627
91 3 32856 5578
92 3 33136 5530
93 3 33603 5469
94 3 33859 5422
95 3 34084 5369
96 3 34279 5320
97 3 34585 5285
98 3 34831 5249
99 3 35281 5213
100 3 35667 5164
101 3 36374 5132
102 3 36691 5084
103 3 36837 5053
104 3 37093 5004
105 3 37225 4972
106 3 37520 4925
107 3 37733 4885
108 3 38180 4843
109 3 38697 4796
110 3 38833 4758
111 3 38983 4722
112 3 39233 4689
113 3 39380 4661
114 3 39526 4635
115 3 39780 4593
116 3 40018 4558
117 3 40173 4534
118 3 40294 4499
119 3 40377 4474
120 3 40561 4447
121 3 40950 4413
122 3 41087 4383
123 3 41310 4343
124 3 41627 4308
125 3 41793 4264
126 3 41996 4234
127 3 42167 4209
128 3 42349 4178
129 3 42484 4144
130 3 42699 4113
131 3 42787 4094
132 3 42882 4070
133 3 43227 4026
134 3 43555 3996
135 3 43797 3969
136 3 43898 3944
137 3 44164 3911
138 3 44341 3880
139 3 44428 3859
140 3 44549 3832
141 3 44676 3809
142 3 44775 3797
143 3 44876 3766
144 3 45015 3748
145 3 45072 3731
146 3 45158 3708
147 3 45392 3691
148 3 45552 3674
149 3 45690 3641
150 3 45721 3626
151 3 45791 3606
152 3 46012 3580
153 3 46085 3565
154 3 46211 3545
155 3 46281 3525
156 3 46391 3506
157 3 46507 3487
158 3 46572 3466
159 3 46654 3438
160 3 46704 3422
161 3 46755 3409
162 3 46857 3392
163 3 46914 3382
164 3 46953 3366
165 3 47052 3345
166 3 47123 3328
167 3 47259 3310
168 3 47468 3292
169 3 47480 3286
170 3 47578 3269
171 3 47703 3252
172 3 47801 3239
173 3 47914 3220
174 3 47949 3206
175 3 48047 3195
176 3 48384 3182
177 3 48413 3170
178 3 48457 3158
179 3 48532 3140
180 3 48653 3125
181 3 48858 3107
182 3 48902 3095
183 3 48986 3078
184 3 49061 3062
185 3 49122 3048
186 3 49162 3038
187 3 49212 3021
188 3 49320 3008
189 3 49354 2997
190 3 49463 2979
191 3 49503 2965
192 3 49526 2957
193 3 49596 2947
194 3 49633 2940
