frame thiol_conversion ene_conversion
0 0.005026893882270178 0.002507145364288199
1 0.009199215804554406 0.010429724715439015
2 0.012667772583320747 0.014491300205585866
3 0.016488211933846086 0.018051446622875167
4 0.019856230834967126 0.02156145013287869
5 0.023726939124315116 0.024870882013739104
6 0.028050067863067407 0.029283457854886397
7 0.03151862464183386 0.03319460462317603
8 0.03569094656411809 0.03740660883518021
9 0.04011461318051579 0.041267612696184175
10 0.04443774191926808 0.045880760166474466
11 0.04835871914743883 0.049641478212906764
12 0.052631578947368474 0.05400391114676828
13 0.056904438747298 0.05826605826605824
14 0.06112702960840499 0.0625282053853482
15 0.06474639320363951 0.06623878052449483
16 0.06781279847182431 0.06899664042521181
17 0.07128135525059065 0.073008073008073
18 0.07469964309053434 0.07611693325979041
19 0.07836927562459162 0.07957679386250816
20 0.08158648770924448 0.08308679737251168
21 0.0861106922032876 0.08739908739908742
22 0.08973005579852211 0.09131023416737705
23 0.09259538531141609 0.0945193802336659
24 0.09636555572311867 0.09772852629995488
25 0.10033680189011207 0.10153938725367295
26 0.10385562760770117 0.10530010530010525
27 0.10717337756999945 0.10860953718096578
28 0.11003870708289343 0.11156796871082586
29 0.11365807067812794 0.1152284009426866
30 0.11788066153923493 0.11903926189640479
31 0.12129894937917862 0.12274983703555131
32 0.12426481676971801 0.12580855437998295
33 0.12743175991554823 0.12891741463170037
34 0.13125219926607345 0.1323772752344181
35 0.13441914241190367 0.1359374216517074
36 0.1385914643341879 0.13959785388356816
37 0.14236163474589048 0.14380985809557234
38 0.1460815362187704 0.1472195757910043
39 0.14929874830342327 0.15042872185729328
40 0.1530186497763032 0.15403901118186836
41 0.15673855124918312 0.15759915759915755
42 0.15990549439501334 0.16095873238730385
43 0.1626702860302619 0.1640174497317355
44 0.1666415321972553 0.167527453241739
45 0.16920524807721304 0.17043574186431332
46 0.17212084652892978 0.17304317304317307
47 0.1753883275524054 0.17645289073860504
48 0.1787060775147037 0.17951160808303668
49 0.1823254411099382 0.18367346938775508
50 0.18554265319459107 0.18653161510304372
51 0.18886040315688934 0.18999147570576147
52 0.19217815311918762 0.19274933560647844
53 0.19635047504147185 0.19706162563305418
54 0.19991956969788371 0.20117334403048692
55 0.20293570602724575 0.20398134683848967
56 0.20645453174483486 0.20719049290477864
57 0.20942039913537425 0.21075063932206795
58 0.21238626652591364 0.21320764177907037
59 0.21580455436585733 0.2168680740109311
60 0.2193736490222692 0.22027779170636308
61 0.223093550495149 0.2240385097527955
62 0.22535565274217062 0.2265456551170837
63 0.22862313376564625 0.22970465827608688
64 0.23224249736088076 0.2332146617860904
65 0.23550997838435628 0.23627337913052193
66 0.23852611471371843 0.2392819535676679
67 0.24194440255366212 0.24279195707767132
68 0.24496053888302416 0.2457503886075315
69 0.24822801990649979 0.24905982048839193
70 0.2516965766852661 0.25216868074010934
71 0.25496405770874175 0.25607982750839897
72 0.2580807319157492 0.25878754450183017
73 0.2612979440004022 0.2622975480118337
74 0.2648167697179913 0.2656069798926942
75 0.2677323681697079 0.2685152685152685
76 0.27074850449907006 0.2717244145815575
77 0.27381490976725487 0.2746828461114176
78 0.2768310460966169 0.27744070601213455
79 0.280349871814206 0.28125156696585263
80 0.2832152013271 0.2838589981447124
81 0.2863821444729302 0.2871684300255729
82 0.289096667169356 0.2897257182971469
83 0.2924144171316544 0.2930852930852931
84 0.29543055346101643 0.29624429624429627
85 0.2985472276680239 0.29920272777415635
86 0.3011612124868044 0.30191044476758766
87 0.3036746594279395 0.30446773303916164
88 0.3058864927361383 0.30652359223787795
89 0.30880209118785507 0.30948202376773803
90 0.31186849645603987 0.3124905982048839
91 0.31448248127482026 0.31554931554931553
92 0.3172472729100688 0.31780574637717496
93 0.3195596440959131 0.3204131775560347
94 0.3220730910370482 0.32302060873489447
95 0.32483788267229674 0.32537732537732533
96 0.32735132961343183 0.3279847565561851
97 0.32981450761574427 0.3302411873840445
98 0.3328306439451063 0.3334001905430477
99 0.33629920072387276 0.3365090507947651
100 0.3389634544814759 0.3392669106954821
101 0.34142663248378824 0.34187434187434185
102 0.3440908862413914 0.3442310585167728
