largest average
14 3.4357821089455274
14 3.4644456886898096
18 3.479838029357179
22 3.4975411226047144
22 3.5126312801589554
22 3.530469017459774
28 3.54828535382498
28 3.562791501122819
28 3.577416743755782
30 3.590911728860774
30 3.6042989456515406
30 3.617786353271356
30 3.6352153222489867
30 3.648935542843663
30 3.6625429146442525
33 3.6777817403708988
33 3.694912217843067
33 3.7095323741007196
50 3.7262872628726287
50 3.744553376906318
52 3.7600267379679146
52 3.7763198046994204
52 3.7908957235632887
52 3.809802352071917
52 3.827714197339932
52 3.8450782997762865
52 3.863082974339764
52 3.8815005332162347
52 3.900340393343419
52 3.9176269469418767
52 3.93431678005977
52 3.952411370169275
52 3.971947618436256
52 3.9862775415539233
52 4.001487421587014
52 4.020990382115935
52 4.03778386844166
52 4.054718217562255
52 4.073671736124827
52 4.089016653449643
52 4.107747460665206
52 4.123625458180607
52 4.141843496887342
52 4.159943525615168
52 4.17707419158847
52 4.194062224632278
52 4.211189001565371
52 4.230190743146236
52 4.24878115772849
52 4.266652875465453
52 4.286456529269137
52 4.30344971484212
52 4.3220871751886
52 4.34088676862635
52 4.358315137000774
52 4.3755745703981335
52 4.392659378105921
52 4.412708600770218
52 4.4323065902578795
56 4.450478314032942
56 4.473322729901677
62 4.4889001741149155
62 4.506554989075018
62 4.526997366110623
62 4.546623557939599
62 4.566757694294782
62 4.589793042059195
62 4.607222635889799
62 4.626514131897712
62 4.6459678630424985
62 4.6673455532926
62 4.690698203320446
62 4.710338002436053
62 4.726168652612282
62 4.74792817679558
63 4.768051167450104
63 4.788716043649872
63 4.805825242718447
65 4.821553806592379
65 4.843065122103945
65 4.863622072001258
65 4.885125532922785
65 4.906430893664261
65 4.922042796913531
65 4.940119760479042
67 4.961510704835217
67 4.979879275653923
67 4.999192049769734
67 5.015400826781227
67 5.035400390625
67 5.058039728602959
67 5.078798325535582
71 5.099307730344487
84 5.119983450558544
84 5.141254673867885
84 5.16184199549512
84 5.183463181703946
133 5.202202791323356
137 5.224605252047623
