<<<<<<< Updated upstream
frame thiol_conversion ene_conversion
0 0.004425668879501132 0.0028084252758274753
1 0.008398712532689645 0.010280842527582768
2 0.01277408972037819 0.014242728184553632
3 0.016998591832629195 0.018806419257773266
4 0.020468718567692612 0.022617853560682022
5 0.025296720981693777 0.027081243731193583
6 0.029621806477569956 0.031544633901705144
7 0.033494266747133405 0.035155466399197643
8 0.036914101790384235 0.03876629889669003
9 0.04008247837457257 0.04202607823470417
10 0.0435023134178234 0.04528585757271819
11 0.047173606920136835 0.04859578736208625
12 0.05064373365520014 0.05275827482447337
13 0.054164152082076034 0.05596790371113336
14 0.05743311204988932 0.05917753259779335
15 0.061104405552202756 0.06278836509528585
16 0.06507744920539127 0.06670010030090268
17 0.0682458257895796 0.07001003009027085
18 0.07231945282639307 0.07387161484453364
19 0.07624220478776911 0.07793380140421269
20 0.08006437336551997 0.08134403209628882
21 0.08338362502514585 0.08490471414242728
22 0.08645141822570912 0.08806419257773324
23 0.09077650372158519 0.09212637913741228
24 0.09454838060752369 0.09593781344032093
25 0.09832025749346207 0.09959879638916747
26 0.10168980084490042 0.10336008024072219
27 0.10581371957352648 0.10717151454363094
28 0.109987929993965 0.11103309929789373
29 0.11330718165359077 0.11459378134403209
30 0.11672701669684171 0.1179538615847543
31 0.12004626835646748 0.1215646940822468
32 0.12371756185878091 0.12542627883650947
33 0.1267350633675317 0.12833500501504513
34 0.130004023335345 0.13144433299899694
35 0.1337256085294709 0.1352557673019057
36 0.13719573526453432 0.13846539618856568
37 0.14016294508147253 0.1417251755265797
38 0.14388453027559844 0.1454363089267804
39 0.14680144840072418 0.1482948846539619
40 0.15037215851941255 0.15175526579739218
41 0.15364111848722595 0.15471414242728188
42 0.15691007845503924 0.15812437311935812
43 0.15962582981291495 0.16143430290872618
44 0.16304566485616578 0.16454363089267798
45 0.1664654998994166 0.16755265797392171
46 0.1692315429491048 0.1706118355065196
47 0.17280225306779318 0.1739719157472417
48 0.17561858780929396 0.1772316950852557
49 0.1789881311607322 0.18034102306920763
50 0.18235767451217055 0.18375125376128387
51 0.18512371756185875 0.18660982948846538
52 0.18879501106417218 0.1898696088264794
53 0.192013679340173 0.19302908726178536
54 0.19462884731442365 0.19588766298896687
55 0.19739489036411184 0.19869608826479435
56 0.20036210018105005 0.20150451354062182
57 0.203781935224301 0.20481444332999
58 0.20669885334942673 0.20797392176529583
59 0.20956547978273987 0.2108826479438315
60 0.2129853148259907 0.21444332998996996
61 0.2154998994166164 0.21690070210631895
62 0.2187688593844297 0.21970912738214643
63 0.22128344397505528 0.22281845536609834
64 0.2245021122510561 0.2258776328986961
65 0.2279722389861195 0.22893681043129388
66 0.23078857372762018 0.23234704112337012
67 0.23390665861999593 0.23495486459378134
68 0.2367732850533092 0.23781344032096285
69 0.23953932810299738 0.24067201604814448
70 0.24290887145443574 0.24373119358074224
71 0.2460269563468115 0.24709127382146434
72 0.24914504123918724 0.24994984954864596
73 0.2512572922953128 0.2523069207622869
74 0.253822168577751 0.25536609829488466
75 0.25683967008650166 0.2581243731193581
76 0.25980687990344 0.2609327983951856
77 0.2622711728022531 0.26339017051153457
78 0.2644840072420036 0.26554663991975924
79 0.26765238382619194 0.2684553660982949
80 0.27001609334138 0.2711634904714142
81 0.27313417823375574 0.2740220661985958
82 0.27584992959163146 0.27678034102306925
83 0.27816334741500703 0.2788866599799398
84 0.28042647354657013 0.28119358074222667
85 0.28309193321263326 0.2839518555667001
86 0.2852544759605713 0.286258776328987
87 0.2878193522430095 0.2888665997993982
88 0.29013277006638505 0.29097291875626885
89 0.29234560450613556 0.29343029087261785
90 0.29511164755582375 0.2961885656970913
91 0.297978273989137 0.29869608826479443
92 0.30039227519613765 0.30130391173520565
93 0.3027056930195132 0.30376128385155465
94 0.30562261114463896 0.3062688064192578
95 0.3080366123516395 0.30867602808425276
96 0.3102997384832026 0.3111835506519559
97 0.31281432307382817 0.3134904714142427
98 0.3154797827398914 0.31604814443329987
99 0.31864815932407964 0.3191574724172518
100 0.32116274391470534 0.32171514543630897
101 0.3237276201971434 0.324222668004012
102 0.3265439549386442 0.3270812437311936
103 0.3294608730637698 0.32993981945837514
104 0.3317742908871455 0.33254764292878636
105 0.3345403339368337 0.3352056168505516
106 0.33715550191108434 0.337863590772317
107 0.33987125326895995 0.3399699097291876
108 0.34163146248239795 0.34232698094282854
109 0.3434922550794609 0.3440822467402207
110 0.3458056729028365 0.34633901705115344
111 0.34806879903439947 0.3484954864593781
112 0.35058338362502517 0.35060180541624875
113 0.35289680144840074 0.35330992978936815
114 0.3550090525045263 0.35551654964894686
115 0.35787567893783945 0.3578736208625878
116 0.3595353047676524 0.35992978936810427
117 0.3617481392074029 0.3621364092276831
118 0.36411184872259106 0.36444332998996987
119 0.3666767250050291 0.36725175526579734
120 0.3687386843693422 0.369358074222668
121 0.371957352645343 0.37226680040120363
122 0.37406960370146847 0.3749749247743229
123 0.37582981291490647 0.3763791374122367
124 0.37789177227921944 0.37848545636910735
125 0.3804566485616576 0.3810932798395186
126 0.38206598269965797 0.3826980942828485
127 0.3846811506739086 0.3851053159478436
128 0.3877992355662845 0.38791374122367106
129 0.38986119493059745 0.3901705115346038
130 0.39232548782941057 0.39252758274824473
131 0.3950412391872863 0.39553660982948846
132 0.3973043653188493 0.3974924774322969
133 0.3994669080667874 0.3998495486459378
134 0.40183061758197547 0.40220661985957873
135 0.4036914101790384 0.40441323971915744
136 0.4060551196942265 0.40621865596790374
137 0.4085697042848522 0.4084754262788365
138 0.4107322470327902 0.4109327983951856
139 0.41359887346610336 0.4132898696088265
140 0.41566083283041644 0.41539618856569704
141 0.41767250050291693 0.41775325977933797
142 0.4196841681754174 0.42016048144433304
143 0.4220478776906055 0.42236710130391175
144 0.42410983705491856 0.4243731193580742
145 0.42607121303560647 0.42637913741223676
146 0.42808288070810707 0.4280842527582748
147 0.43084892375779527 0.43074222668004014
148 0.4328102997384832 0.43309929789368107
149 0.43487225910279625 0.4353059177532598
=======
frame thiol_conv ene_conv
0 0.0044256688795011 0.0028084252758275
1 0.0083987125326896 0.0102808425275828
2 0.0127740897203782 0.0142427281845536
3 0.0169985918326292 0.0188064192577733
4 0.0204687185676926 0.0226178535606820
5 0.0252967209816938 0.0270812437311936
6 0.0296218064775700 0.0315446339017051
