largest average
13 3.7666328539889014
14 3.7990491092922483
18 3.8239035619093773
18 3.8406546605013387
22 3.86014798507919
22 3.8791249308670803
22 3.8987709221172255
23 3.9169148672127077
31 3.9322867999750826
31 3.9487676717127487
32 3.9653872730699167
32 3.9831524482584553
32 4.003615145557176
32 4.0219815227779545
38 4.037416053725615
38 4.0514087670881205
38 4.070217293184602
38 4.086024985435951
38 4.1046231874634245
38 4.124738630423419
38 4.1436917421557045
38 4.163094374464156
38 4.181017353291827
41 4.1985367475889595
45 4.220149752640728
49 4.243982788758908
49 4.262898433279308
49 4.282564450474898
49 4.297726034858388
57 4.318010807852795
57 4.339382690589125
57 4.357354869883344
57 4.376993482180003
57 4.398035253953878
57 4.415879678209164
57 4.438233846586515
57 4.4542054755856615
57 4.471559113126018
57 4.49288256227758
57 4.511184163510326
57 4.533539212869865
57 4.551845976348428
57 4.566994646216177
57 4.589907656511307
57 4.6137260634410175
62 4.636770971059204
62 4.664179104477612
64 4.68286350148368
64 4.70730797912006
64 4.727756141402037
70 4.748382729050699
70 4.768469557334945
70 4.786185457578285
70 4.808058496458222
70 4.82865447869655
70 4.850918312456774
70 4.87263604785797
70 4.894169638703675
82 4.919342269326683
93 4.940518118494169
93 4.961487070659436
93 4.9838149376282965
93 5.01071598666455
102 5.03068218042716
102 5.053234069804675
102 5.079256517541037
102 5.097714608737785
102 5.121288333603764
102 5.148018267819279
102 5.168672725784001
114 5.191627600954026
118 5.216511032146103
128 5.243811264329623
128 5.271838984466344
128 5.293944984904394
128 5.316684915354165
128 5.337363659423353
128 5.364123045547247
128 5.39069171648164
128 5.411487355336477
128 5.441810344827586
132 5.463003028991778
132 5.488653160594731
132 5.511175135323905
132 5.537766470743048
132 5.562164067318706
132 5.587272083554612
132 5.610612390009777
132 5.639181704484545
132 5.658390103979921
132 5.683864577705744
132 5.709569464544139
132 5.73394495412844
132 5.765893313847278
132 5.790753141913586
132 5.8185086183058345
132 5.848698230334476
132 5.876466207410166
132 5.910027151015822
132 5.938381937911571
132 5.961938043067624
132 5.9879529501043445
132 6.010759855265664
132 6.040091857238542
132 6.067961165048544
132 6.091382804207276
157 6.125072773141859
157 6.1591374768270075
161 6.188725490196078
170 6.219211822660099
174 6.245053423031262
174 6.275474699274282
174 6.301157915751647
174 6.3264181198637
174 6.349964792274419
174 6.374331010804807
183 6.406028008930384
187 6.437385274321843
187 6.463089996928432
187 6.485001027326895
187 6.509745282045993
192 6.534002691232792
192 6.565945496151445
198 6.60096204120046
198 6.628688438517274
198 6.651037825308187
198 6.675655668358714
198 6.705438708306777
198 6.734051632174099
202 6.759289003105257
202 6.793478260869565
202 6.832449399285637
202 6.8688792165397174
202 6.906455142231947
202 6.932242477487371
215 6.965132958181617
215 6.993684910259251
215 7.024816381037169
215 7.048347476552032
215 7.072829131652661
215 7.109471787363442
215 7.144878324844369
215 7.173295454545454
215 7.20769582096369
215 7.234957020057307
215 7.270790140520617
215 7.3061342592592595
215 7.334146624840247
215 7.370110916520724
215 7.4003516998827665
215 7.455415141136176
243 7.483698873740368
243 7.523837902264601
243 7.549934218394929
243 7.589876157268246
243 7.628398791540786
243 7.661730792571914
243 7.6916047276715
247 7.719823896294485
247 7.763497724757102
247 7.79320987654321
247 7.8202428146679885
252 7.850391742320607
252 7.883726739103285
252 7.9113924050632916
252 7.950251889168766
252 7.985452245414295
252 8.028106320742719
252 8.065031301903668
256 8.092948717948717
256 8.127333590833011
256 8.169405979034554
256 8.212984647410877
256 8.240861618798956
256 8.28194699553923
256 8.316864295125164
256 8.352077269118814
256 8.385361317747078
256 8.429029242889571
256 8.464065433091982
256 8.508559105000675
277 8.55004740620344
277 8.590772999455634
277 8.621278339251571
277 8.65556012614836
277 8.698498001929172
334 8.726154271495714
334 8.766143591167893
334 8.8015895147797
334 8.84227482840734
334 8.884588318085855
334 8.915960451977401
334 8.969167377095767
334 9.007562785388128
338 9.061871949468848
338 9.122109826589595
342 9.160499201857496
353 9.205920956686597
353 9.239607728337237
353 9.270818034953738
353 9.314593477940091
370 9.354623592175459
370 9.388013087447948
370 9.428678117998507
370 9.476805284491817
370 9.515375339161894
374 9.554260632662327
374 9.596381878990575
374 9.628584502745577
380 9.666921898928024
380 9.705565805658056
380 9.752046964313301
395 9.80506368437403
395 9.849430488375722
395 9.88490447854682
410 9.917517674783975
410 9.958195298943052
410 9.994458518049399
410 10.04055988547797
416 10.080645161290322
460 10.138933504657887
460 10.17488716956802
460 10.216054377731025
460 10.26589689380387
460 10.294357469015003
464 10.341579292267365
464 10.378987175271293
464 10.428713034858747
464 10.478917662682603
464 10.522587097849641
464 10.554255141280722
464 10.596776901124727
464 10.636057287278854
464 10.68647367530049
464 10.728246091094494
464 10.768509041282838
464 10.82019197805965
464 10.84435663975262
464 10.877994140961572
464 10.926951705037217
464 10.983991647816252
464 11.03969919552291
464 11.086231120477695
464 11.125308424391964
464 11.16861288039632
464 11.224217638691323
473 11.272321428571429
491 11.32286995515695
979 11.3656823910695
979 11.406758221900976
979 11.452285921625544
1041 11.500273273820367
1041 11.557121933357745
1041 11.616672800883327
1041 11.668207024029575
1043 11.704987947339143
1043 11.74637141793822
1106 11.790250280164363
1142 11.83445819272591
1146 11.878998870907038
1146 11.912625023589356
1146 11.960022735884804
1146 12.026100209563726
1146 12.067482316956605
1184 12.111473522640061
1184 12.172194369456228
1196 12.212226736312633
1276 12.271578538102643
1276 12.326694005077133
1278 12.389597644749754
1278 12.455603788476717
1284 12.51735078326393
1299 12.567190921759904
1299 12.630052020808323
1299 12.670614211160176
1301 12.724249143317879
1375 12.786104922017419
1375 12.845950345950346
1375 12.895812053115424
1375 12.967337715694331
1392 13.026207181180355
1429 13.0856135986733
1433 13.13189099230289
1433 13.178496868475992
1433 13.250419815281276
1433 13.323132123258759
1433 13.385284139100934
1433 13.433709299851031
1465 13.4767292912041
1502 13.52292202227935
1512 13.58695652173913
1512 13.636854612227262
1512 13.690088917805248
1512 13.767720828789532
1546 13.812910284463895
1546 13.855355575065847
1546 13.910312913177611
1546 13.971890216910138
1563 14.055889556891561
1563 14.115608228980323
1563 14.172653794342164
1563 14.22374943668319
1563 14.271987338910241
1567 14.320553539019963
1567 14.379271070615035
1567 14.421978524103267
1782 14.478211009174313
1782 14.548283014519475
1782 14.612268518518519
1782 14.669997676039973
1849 14.717882956400093
1849 14.779911027862328
1853 14.825035227806483
1855 14.873939679547597
1855 14.919640746868353
1954 15.004753981459473
1996 15.08002866698519
2000 15.130632790028763
2098 15.185229732980515
2098 15.24390243902439
2102 15.299321376635968
2106 15.351410505836576
2106 15.403855539287457
2129 15.471813725490197
2142 15.548029556650246
2982 15.632738979692917
3105 15.714463529997511
3105 15.78519629907477
3689 15.86453882885147
3708 15.944683000757767
3708 16.00532454361055
4215 16.06642911682362
4232 16.13624744376278
4232 16.194202154951256
