largest average
23 3.484933821458744
33 3.5302675871512523
37 3.573697585768742
47 3.614616193480547
48 3.659293867171329
51 3.6993303838335527
51 3.7382189463508944
76 3.7807038983257972
84 3.827714197339932
88 3.8715429858590915
94 3.9168829524593276
124 3.9693995381062357
156 4.013687078360145
160 4.060838747784997
166 4.103933143198249
172 4.146284259197213
174 4.1892349356804335
174 4.239175116470266
174 4.29270154016928
175 4.339364611824111
221 4.389854558354026
248 4.437392426850258
248 4.489551589029168
284 4.539618488628026
292 4.591495992876224
320 4.6484110885733605
401 4.700319051959891
411 4.7665819274324015
421 4.820051413881748
425 4.880501656412683
453 4.935391241923905
785 4.988712408288317
840 5.055147058823529
840 5.107726597325408
859 5.167014613778706
898 5.228136882129277
1105 5.288009571831467
1413 5.357606719196467
1572 5.420974242158753
1772 5.4931640625
2585 5.54932735426009
2658 5.618360119858349
2750 5.691748689173029
5502 5.755813953488372
5563 5.826271186440678
7604 5.897912496425508
8942 5.970761362539805
9380 6.046023060386945
9600 6.114130434782608
9931 6.184407796101949
10261 6.251894513488936
10429 6.326687116564417
10913 6.407269338303821
14078 6.491292488459925
14698 6.567077053704097
15113 6.646079484425349
15889 6.721160112969803
16093 6.793478260869565
16374 6.873472561652966
17039 6.946783428763894
18248 7.037647861692448
18581 7.112068965517241
20047 7.191422594142259
20460 7.27427698095462
20898 7.352941176470588
21583 7.430647291941876
21859 7.525541230844077
22180 7.612573818897638
22574 7.707399103139013
23244 7.796748991935484
24422 7.855147898946299
24636 7.924564549180328
24964 8.002457320227625
25295 8.087178146647497
26268 8.173712021136064
26786 8.251100146686225
27087 8.323244552058112
27356 8.393244709712425
27743 8.467907485972356
28482 8.545090457119182
28851 8.626097867001254
28991 8.697638459375879
29203 8.772862611654615
29726 8.862073904325408
30044 8.93630849220104
30284 9.00917297612114
30686 9.107300559317045
31001 9.18026706231454
31310 9.266886326194399
31491 9.322736175983126
32260 9.397782503037668
32552 9.475497702909648
32845 9.561891515994438
33128 9.64085384855095
33299 9.718077587560861
33448 9.804309935034068
33781 9.885764499121265
33932 9.966978092783505
34097 10.038124594419209
34255 10.110294117647058
34408 10.176809210526315
34635 10.264598540145986
35088 10.364321608040202
35227 10.443037974683545
35545 10.53370786516854
35772 10.631443298969073
35946 10.731009365244537
36193 10.832457983193278
36398 10.901162790697674
36601 11.0
36807 11.084736653529202
36985 11.1707889510742
37342 11.247954917287766
37578 11.349046221570067
37873 11.449851961509992
37983 11.530935519940366
38777 11.632825719120135
38872 11.694386694386694
39134 11.799199084668192
39400 11.89217758985201
39601 11.977351916376307
39763 12.06140350877193
39917 12.146643109540635
40174 12.250049495149476
40381 12.367579452328602
40539 12.46474617244158
40624 12.535453808752026
40776 12.635286910353278
41005 12.718396711202466
41357 12.82117695814339
41463 12.912145242070117
41635 12.990762124711317
41784 13.098010160880609
41882 13.178913738019169
42001 13.269354492815784
42229 13.355277358083315
42375 13.424821002386635
42568 13.515727391874181
42672 13.58994069844059
42810 13.677055702917771
42933 13.743891603731674
43014 13.817552478785172
43079 13.876429692756224
43162 13.95152198421646
43290 14.014722536806342
43479 14.09132316101116
43618 14.178505957836848
43763 14.293139293139292
43938 14.362813370473537
44018 14.416356011183597
44082 14.477070659803463
44151 14.534883720930232
44384 14.59660297239915
44493 14.655376598768356
44615 14.728636039038324
44857 14.813263107493416
44947 14.884532114505653
45094 14.978213507625272
45275 15.080428954423592
45366 15.154298310066128
45417 15.202702702702704
45466 15.266469282013324
45516 15.319385986630355
45627 15.380313199105146
45653 15.422482552342972
45809 15.49198798197296
45839 15.526976160602258
45926 15.621055289068417
46058 15.704314720812183
46115 15.772368085648738
46238 15.845070422535212
46349 15.902081727062452
46381 15.951276102088167
46541 16.025641025641026
46590 16.08396152846374
46768 16.15113547376664
46835 16.24015748031496
46909 16.312944898497232
46947 16.36471832848453
47070 16.425537563047516
47123 16.48241875332978
47232 16.54854239101364
47256 16.619661563255438
47343 16.69139465875371
47373 16.754670999187653
47431 16.827576828936632
47497 16.89189189189189
47517 16.961348684210527
47646 17.045454545454547
47800 17.130398671096344
47860 17.197053918843803
47908 17.26904828356126
47938 17.327079249509943
48012 17.395276918751758
48048 17.454160789844853
48103 17.51840317100793
48172 17.588118249005117
48208 17.643284858853722
48259 17.703862660944207
48300 17.744479495268138
48364 17.79551337359793
48415 17.82627484874676
48484 17.87261698440208
48519 17.934782608695652
48580 17.992148880488514
48637 18.055150277210387
48670 18.107989464442493
48730 18.21460111863409
48761 18.284574468085108
48803 18.333333333333332
48843 18.38235294117647
48845 18.38781575037147
48940 18.481182795698924
48994 18.55878824235153
49025 18.603427540589298
49058 18.653904130238168
49091 18.75
49153 18.841352009744213
49223 18.916233567716294
49251 18.96842427958308
49355 19.04432132963989
49393 19.0795559666975
49422 19.13857098669966
49463 19.180099194048356
49473 19.197952218430036
49485 19.23375815977619
49593 19.317827037152668
49628 19.39047320589157
49681 19.46979232221523
49695 19.506620428751575
49732 19.53125
49869 19.611727416798733
49897 19.649094950778025
49943 19.69914040114613
49963 19.749441429939356
50046 19.850818094321465
50116 19.901897716307495
50144 19.9468085106383
50165 20.01131953428202
50182 20.056726094003242
50250 20.128497072218607
50321 20.187601957585645
50325 20.213982358706303
50354 20.25368248772504
50394 20.313525935653317
50456 20.367017774851877
50486 20.43428005284016
50503 20.468078068144226
50584 20.54965127864497
50623 20.604395604395606
50639 20.645645645645647
50675 20.707831325301203
50704 20.749496981891348
50724 20.784346657709104
50738 20.819313593539704
50758 20.875506072874494
50778 20.97457627118644
50791 21.01018675721562
50855 21.06741573033708
50886 21.12495732331854
50919 21.182814104758645
50989 21.27019594362324
51001 21.314157767826387
51017 21.38783269961977
51084 21.454576976421638
51088 21.46946564885496
51127 21.529227557411275
51152 21.56674799581736
51173 21.61949685534591
51182 21.627053477804964
51212 21.695301542777
51239 21.748681898066785
51265 21.771639690358903
51275 21.786971830985916
51295 21.817700987306065
51301 21.840804800564772
51314 21.894904458598727
51316 21.91817215727949
51348 21.95706174591909
51373 22.003911806543385
51381 22.02741189035244
51391 22.066690442225394
51425 22.106109324758844
51456 22.177419354838708
51460 22.18537110075296
51478 22.217235188509875
51500 22.289265129683
51518 22.31337901190047
51520 22.32948394081559
51527 22.361763642934587
51549 22.434735315445977
51578 22.475481293134763
51588 22.508184794470715
51615 22.59036144578313
51617 22.606868834490317
51631 22.648243045387993
51649 22.68976897689769
51660 22.723099522585382
51702 22.781664212076585
51724 22.82368129841387
51735 22.848966026587888
51754 22.87430683918669
51767 22.899703923019985
51802 22.92515746572805
51810 22.95066765578635
51816 22.967706013363028
51822 22.993311036789297
51908 23.05327868852459
51918 23.079074972025364
51948 23.104929051530995
51998 23.15681137724551
52009 23.19152923538231
52024 23.21763602251407
52052 23.26127819548872
52061 23.287542340986075
52069 23.305084745762713
52085 23.322653599698455
52085 23.322653599698455
52087 23.331447963800905
52103 23.37551945598791
52129 23.42862552063612
52131 23.446381205001895
52139 23.4641638225256
52167 23.50873860182371
52188 23.553483060525313
52213 23.571428571428573
52270 23.625429553264606
52274 23.661567877629064
52296 23.68874425727412
52313 23.734177215189874
52323 23.770649250864388
52325 23.77978478093774
52325 23.77978478093774
52380 23.82556796303427
52380 23.834745762711865
52390 23.862321635171615
52394 23.899188876013906
52396 23.91766524932354
52396 23.926914153132252
52433 23.963981409759874
52435 23.982558139534884
52441 24.001163692785106
52473 24.03846153846154
52487 24.075875486381324
52491 24.0946261682243
52491 24.0946261682243
52493 24.104012465913517
52500 24.12280701754386
52500 24.141630901287552
52502 24.160484185864895
52502 24.169921875
52504 24.17936694021102
52520 24.217221135029355
52526 24.236192714453583
52534 24.264705882352942
52564 24.32193396226415
52572 24.350649350649352
52601 24.38904217579819
52611 24.39865930599369
52611 24.39865930599369
52617 24.437203791469194
52617 24.446858949032002
52621 24.466192170818506
52635 24.524375743162903
52647 24.553571428571427
52652 24.563318777292576
52669 24.592607313195547
52682 24.612171837708832
52750 24.65139442231076
52777 24.710463258785943
52793 24.75
52801 24.769815852682147
52808 24.799599198396795
52823 24.82945425361156
52827 24.859381277621534
52841 24.879372738238843
52843 24.88938053097345
52857 24.91945227547322
52863 24.949596774193548
52869 24.969733656174334
52871 24.989903069466884
52873 25.0
52882 25.010105092966857
52893 25.030339805825243
52957 25.07090761750405
52959 25.081070125658695
52959 25.09124087591241
52961 25.101419878296145
52961 25.101419878296145
52961 25.101419878296145
52961 25.101419878296145
52961 25.101419878296145
52961 25.101419878296145
